,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,class
779,0.072587125,29,0,0.046662777999999995,12000,15,0,0,0,0,NO
780,0.0,35,0,0.0,1500,3,0,0,0,0,NO
781,0.133613717,43,1,0.421048246,12000,14,0,3,1,2,NO
782,0.001905482,37,0,2.694610778,500,11,0,2,0,2,NO
783,0.040547951,74,0,0.020736901000000002,5400,5,0,0,0,0,NO
784,0.03452873,55,0,0.514162132,7166,7,0,2,0,1,NO
785,0.0018822420000000001,50,0,1.317473011,2500,9,0,2,0,1,NO
786,0.630901661,73,0,0.047400612,4577,3,0,0,0,0,NO
787,0.0,52,0,0.257757365,8926,11,0,1,0,2,NO
788,0.055228297999999995,48,0,0.146276596,12407,5,0,1,0,0,NO
789,0.946508915,44,0,0.148162041,2665,5,0,0,0,1,NO
790,0.0,50,0,0.0,6400,2,0,0,0,0,NO
791,0.0,70,0,0.0,3500,6,0,0,0,0,NO
792,0.029878794,50,0,0.318734063,13333,11,0,3,0,1,NO
793,1.004421666,48,3,0.605098725,4000,10,0,2,0,1,YES
794,0.016658432,53,0,0.31518720100000003,9000,6,0,1,0,0,NO
795,0.47584138600000003,43,0,0.198811453,1850,2,0,0,0,3,NO
796,0.061439281,58,0,0.498692509,6500,19,0,4,0,1,NO
797,0.31937852699999997,59,0,0.15695921300000001,6300,22,0,0,0,0,NO
798,0.9999998999999999,55,0,0.167543201,5323,1,1,0,1,2,NO
799,0.278636315,47,0,0.5873616770000001,6867,22,0,1,0,4,NO
800,0.352319991,43,0,0.246784845,8630,8,0,0,0,1,NO
801,0.256314605,58,3,1.511162946,3000,24,0,2,0,0,NO
802,0.0,41,0,0.346902339,5600,4,0,1,0,0,NO
803,0.066113797,63,0,0.621679828,9750,24,0,2,0,2,NO
804,0.7491335640000001,50,2,0.43211955399999996,4750,17,0,1,0,0,NO
805,0.21278519899999998,37,1,106.2727273,21,6,0,2,0,4,NO
806,0.951209758,36,0,0.061445262,2310,2,0,0,0,2,NO
807,0.7003310509999999,45,1,0.546448087,8966,11,0,2,0,1,NO
808,0.019327551999999998,80,0,0.180763847,5000,11,0,0,0,0,NO
809,0.878245498,40,0,0.18141723,3400,5,0,0,0,1,YES
810,0.066928871,35,0,0.611050027,3637,5,0,1,0,2,NO
811,0.11032732099999999,52,0,0.313439924,6316,16,0,2,0,1,NO
812,0.691722293,78,0,0.691183331,6430,6,0,2,0,0,NO
813,0.275946359,57,1,0.283411686,13400,10,0,1,0,0,NO
814,0.037454421,57,0,0.355043926,3300,17,0,1,0,0,NO
815,0.102950576,43,1,0.252274773,10000,18,0,3,0,3,NO
816,0.9999998999999999,60,1,10.17127624,3000,4,0,1,1,0,NO
817,0.040283239,54,0,0.135553584,12400,11,0,1,0,0,NO
818,0.352989385,59,1,0.43955635,13433,18,0,2,0,2,NO
819,0.6669486960000001,56,0,0.185055253,5700,7,0,0,0,0,NO
820,0.181442474,32,0,0.067877957,8750,2,0,0,0,0,NO
821,0.863213679,29,0,0.10267027699999999,18836,4,0,1,0,2,NO
822,0.093632815,68,0,0.306846806,4366,6,0,2,0,0,NO
823,0.0,50,0,0.0,6250,4,0,0,0,0,NO
824,0.47901313700000003,36,0,0.531659631,4500,14,0,1,0,2,NO
825,0.257067036,37,0,0.291809152,6140,6,0,0,0,4,NO
826,0.9999998999999999,42,0,0.217236784,2250,1,0,0,0,2,NO
827,0.0018904579999999998,47,3,0.268693009,6579,15,0,2,2,1,NO
828,0.399033876,32,0,0.433893685,2200,7,0,0,0,0,NO
829,0.9999998999999999,31,0,0.047961631,3335,2,0,0,1,4,NO
830,0.24593085399999998,39,0,0.537720414,5500,11,0,1,0,1,NO
831,0.408690635,46,0,1.055195584,4166,12,0,2,0,0,NO
832,0.017558727,47,0,0.53540175,2513,10,1,1,0,0,YES
833,0.11542851900000001,41,0,0.278969295,6480,12,1,1,1,0,NO
834,0.004384128,36,0,0.637788225,4466,11,0,1,0,1,NO
835,0.38395220799999996,35,0,0.49856676200000005,15000,18,0,2,0,0,NO
836,0.02464305,75,0,0.009947892,4221,10,0,0,0,1,NO
837,0.9999998999999999,32,0,0.17830219600000002,3050,1,0,0,1,2,NO
838,0.9999998999999999,38,1,0.13407134099999998,6503,1,0,0,0,3,NO
839,0.6431339220000001,47,0,0.158997955,7823,3,0,0,0,0,NO
840,0.14903788699999998,44,0,0.288725647,3130,8,0,1,0,1,NO
841,0.546513871,35,0,0.93824256,8500,17,0,4,0,2,YES
842,0.546015655,39,0,0.407318536,5000,8,0,1,0,0,NO
843,0.14938018,54,1,0.428758481,8400,14,0,1,0,1,NO
844,0.135083219,58,0,0.06513930700000001,10300,7,0,0,0,2,NO
845,0.016221173999999998,65,0,0.19492502899999997,2600,9,0,2,0,3,NO
846,0.068038735,55,0,2.496503497,1000,6,0,1,0,2,NO
847,0.038660566,71,0,0.30808648899999996,8000,7,0,1,0,0,NO
848,0.033458036000000003,80,0,0.431051723,11000,6,0,2,0,0,NO
849,0.9999998999999999,27,0,0.153061224,2253,3,0,0,0,0,NO
850,0.391214634,39,1,0.287181335,11100,8,0,2,0,2,NO
851,0.37791527799999997,51,0,0.061148228,8830,5,0,0,0,1,NO
852,0.09840773300000001,47,0,0.069744476,8100,6,0,0,0,2,NO
853,0.8295605859999999,34,1,0.24818795300000002,4000,6,0,1,0,2,YES
854,0.631259134,39,0,0.273340433,2816,7,0,0,0,0,NO
855,0.054537616,53,0,0.26682433899999997,4650,10,0,1,0,0,NO
856,0.50009998,34,0,0.21107182100000002,8200,3,0,1,0,0,NO
857,0.11282021099999999,81,0,0.312868713,10000,6,0,1,0,0,NO
858,0.012538556999999999,63,0,0.38510101,2375,12,0,2,0,0,NO
859,0.996101804,43,0,2.5791717419999998,1641,9,0,2,0,3,NO
860,0.232226657,59,6,6.094452774,2000,16,2,1,2,1,YES
861,0.530405318,61,1,0.46941884899999997,13782,22,0,2,0,0,NO
862,0.520689428,68,3,0.7773704379999999,6000,9,0,3,0,0,NO
863,0.022135842000000003,48,0,0.003547815,6200,2,0,0,0,1,NO
864,0.101790219,63,0,0.042235495,2343,5,0,0,0,0,NO
865,0.014466655,51,0,0.26296215300000003,4570,28,0,2,0,0,NO
866,0.002349883,66,0,0.39184953,5103,5,0,2,0,0,NO
867,0.19253489999999998,38,0,0.225741941,12500,12,0,2,0,0,NO
868,0.251804415,66,0,0.611755298,2500,7,0,1,0,0,NO
869,0.088911089,35,0,0.000526177,3800,3,0,0,0,0,NO
870,0.9877433309999999,50,0,0.4474,9999,13,0,2,0,0,NO
871,0.030761367999999997,62,0,0.015661446000000002,3000,5,0,1,0,0,NO
872,0.21899158800000001,54,0,0.586137954,3000,13,0,1,0,0,NO
873,0.9999998999999999,38,0,0.110878973,6700,3,0,0,0,3,NO
874,0.0,45,0,0.365016502,7574,10,0,2,0,1,NO
875,0.002072256,58,0,0.210742857,8749,12,0,2,0,0,NO
876,0.22020183399999999,34,0,0.462354974,4050,10,0,2,0,1,NO
877,0.788340389,43,0,0.099845092,7100,3,0,0,0,1,NO
878,0.0,43,0,0.281729338,15450,10,0,2,0,5,NO
879,0.68028326,80,0,0.42985336,4568,6,0,1,0,0,NO
880,0.179110121,41,0,0.27491843,9500,10,1,1,0,2,NO
881,0.211367652,60,0,0.24045329,10500,19,0,2,0,0,NO
882,0.012987013,22,0,0.0,0,2,0,0,0,0,NO
883,0.247135843,34,0,0.09052408699999999,5666,3,0,0,0,1,NO
884,0.9999998999999999,43,0,0.129623459,3000,1,0,0,0,0,NO
885,0.00073798,41,0,0.49312671799999996,4000,4,0,1,0,2,YES
886,0.946978196,34,0,0.335438375,9500,12,0,2,0,2,NO
887,0.8663444709999999,34,0,0.14802475,2100,1,0,0,0,0,NO
888,0.0,87,0,0.067381539,6900,4,0,0,0,1,NO
889,0.9999998999999999,66,0,0.22947141699999998,11142,6,0,1,0,0,NO
890,0.09611387800000001,41,0,0.224395714,8025,10,0,0,0,4,NO
891,0.0,37,0,0.372395469,7150,3,0,2,0,2,NO
892,0.275326535,66,1,0.38317757,5884,17,0,1,0,0,NO
893,0.595112469,33,0,0.378525482,2020,3,0,0,0,0,NO
894,0.026147182999999997,67,0,0.32978014699999997,1500,7,0,1,0,0,NO
895,0.28927034,48,0,0.691654173,2000,7,0,1,0,2,NO
896,0.223677632,67,0,0.32628340699999997,5200,4,0,1,0,2,NO
897,0.077246781,32,0,0.36842105299999994,4084,7,0,1,0,0,NO
898,0.328303003,59,1,0.480057771,9000,9,0,2,0,0,NO
899,0.572324438,50,0,1.052171197,3200,12,0,1,0,3,NO
900,0.966275454,37,0,0.683523654,4290,8,0,1,0,2,NO
901,0.07532705599999999,62,0,0.071378477,12832,7,0,1,0,0,NO
902,0.011073663999999999,52,0,0.012372578,12850,4,0,0,0,3,NO
903,0.36917168200000006,82,0,0.048228914000000005,26000,12,0,1,0,0,NO
904,0.960431398,63,0,0.31506036,5052,3,0,1,0,1,NO
905,0.12347136199999999,63,0,0.364188164,2635,6,0,1,0,1,NO
906,0.127493625,64,0,0.09438021,14875,6,0,2,0,1,NO
907,0.087910156,54,0,0.520623969,20000,8,0,3,0,2,NO
908,0.083766009,53,0,0.34210815,9116,6,0,2,0,1,NO
909,0.48092721,62,0,1.031724668,5200,14,0,3,0,1,NO
910,0.009917446,64,0,0.447430975,5468,12,0,2,0,0,NO
911,0.9999998999999999,37,0,0.377631696,11256,11,0,2,0,1,NO
912,0.135042385,71,0,0.017903057,10500,14,0,0,0,0,NO
913,0.099190841,57,0,0.604398743,3500,9,0,2,0,0,NO
914,0.29739805,52,0,0.5797173729999999,6014,8,0,1,0,3,NO
915,0.307191593,39,0,0.607185223,5900,5,0,2,0,0,NO
916,0.125014705,66,2,0.404638145,2500,4,0,1,0,0,NO
917,0.004104170999999999,55,1,1.0,0,5,0,0,1,0,NO
918,0.013713796,47,0,0.401267976,6466,6,0,2,0,0,NO
919,0.26735262600000004,72,0,0.426685865,4166,10,0,2,0,0,NO
920,0.163836164,53,1,0.092762895,2500,5,0,0,0,0,NO
921,0.428382755,36,0,0.2706115,6573,12,0,1,0,0,NO
922,0.0199992,52,0,0.18845288699999999,4000,6,0,1,0,1,NO
923,0.08914698900000001,45,1,0.25974805,5000,7,0,2,0,0,NO
924,0.612030682,74,2,0.76967187,3138,10,1,2,0,0,NO
925,0.0,48,0,0.05692407,10838,4,0,0,0,1,NO
926,0.8017645440000001,35,1,0.43031440600000004,2130,5,0,0,1,2,NO
927,0.0,46,0,0.45028890200000005,5018,9,0,1,0,0,NO
928,0.010751196999999999,76,0,0.117910841,3790,17,0,0,0,0,NO
929,0.901795412,47,1,0.52674524,3308,6,0,1,0,3,NO
930,0.0,70,0,0.252527295,4945,9,0,1,0,0,NO
931,0.001759965,46,0,0.21468823899999998,5500,5,0,1,0,2,NO
932,0.390088472,39,0,0.32603648399999996,3014,6,0,0,0,0,NO
933,0.007353556,80,0,0.29991431,3500,16,0,0,0,1,NO
934,0.061173532999999995,28,0,0.08997001,3000,3,0,0,0,0,NO
935,0.39142696,58,2,0.384779992,7476,6,0,2,0,0,NO
936,0.132820925,42,0,0.914452555,3424,16,0,2,0,1,NO
937,0.8420789609999999,60,0,0.150494324,2730,10,0,0,0,1,NO
938,0.8046815209999999,43,0,0.533815481,10231,12,0,2,0,4,NO
939,0.7515857029999999,56,0,1.4785775490000002,2333,8,0,2,0,0,NO
940,0.28910532,55,0,0.939430965,5728,17,0,3,0,0,NO
941,0.6840209509999999,50,0,0.894878706,11500,21,0,3,0,0,NO
942,0.81054584,57,2,1.141452126,3456,29,0,1,1,1,YES
943,0.0,45,1,0.012529992,3750,8,0,0,0,3,NO
944,0.0,53,0,0.46072550700000003,3500,7,1,1,1,0,NO
945,0.17988008,23,0,0.0031274429999999997,2557,2,0,0,0,0,NO
946,0.226957563,80,0,0.4375,4079,11,0,1,0,1,NO
947,0.941447055,54,0,1.8439497009999999,4850,15,0,4,0,1,NO
948,0.023237542000000003,58,0,0.812428571,6999,19,0,3,0,1,NO
949,0.01718597,48,0,0.348886815,7500,8,0,3,0,2,NO
950,0.506995336,29,0,0.5029988000000001,2500,6,0,1,1,0,NO
951,0.12035579099999999,59,0,0.151986183,11000,10,0,2,0,0,NO
952,0.247597087,56,0,0.702749471,5200,8,0,1,0,2,NO
953,0.099482078,44,0,0.431368631,5004,7,0,1,0,3,NO
954,0.41839788200000005,58,0,0.41414844700000003,7180,14,0,2,0,0,NO
955,0.537344212,57,0,0.627822789,5800,19,0,1,0,0,NO
956,0.0027760370000000003,55,0,0.37584925,7800,11,0,2,0,1,NO
957,0.9999998999999999,82,0,0.0,1400,0,0,0,0,0,NO
958,0.9999998999999999,71,1,0.313816494,2800,2,0,1,1,0,YES
959,0.317047101,65,0,0.17340286800000002,2300,14,0,0,0,0,NO
960,0.186223251,58,1,0.251769464,8900,11,0,1,0,3,NO
961,0.386875937,48,0,0.11908301800000001,20850,19,0,0,0,2,NO
962,0.809765043,64,0,0.476433476,10777,11,0,1,0,0,NO
963,0.281812558,79,1,0.304637654,10500,16,0,2,0,1,NO
964,0.058309112999999996,70,0,0.723310676,2500,12,0,2,0,0,NO
965,0.075662361,63,0,0.315812527,6848,7,0,2,0,0,NO
966,0.08764940199999999,27,0,0.009995457,2200,2,0,0,1,1,YES
967,0.544761241,58,0,0.5921030620000001,5976,13,0,2,0,1,NO
968,0.099272518,58,0,0.034020012,8494,3,0,0,0,3,NO
969,0.20113276100000002,65,0,0.24841772199999998,7583,9,0,2,0,0,NO
970,0.0,48,0,0.31834083,2000,5,0,0,0,1,NO
971,0.9636145540000001,46,0,0.224283305,3557,5,1,1,0,3,NO
972,0.027130865,43,0,0.256738293,8050,6,0,1,0,1,NO
973,0.19129696,70,0,0.213109877,10083,15,0,1,0,0,NO
974,0.1031864,75,0,0.136302675,14166,5,0,2,0,0,NO
975,0.9999998999999999,50,0,0.914857386,2348,5,0,1,0,0,NO
976,0.030586236,36,1,0.310935893,2916,5,0,0,0,2,NO
977,0.041084962,64,0,0.264227981,12000,8,0,1,0,0,NO
978,0.0,36,0,0.157678245,4375,7,0,0,0,2,YES
979,0.37589721200000004,62,0,0.29563096,9017,21,0,1,0,0,NO
980,0.9999998999999999,68,0,0.19674556199999998,1351,3,0,0,0,0,NO
981,0.9999998999999999,59,0,0.020359935,5500,1,0,0,0,1,NO
982,0.096009775,53,0,0.545157068,4583,8,0,1,0,1,NO
983,0.028200733999999998,56,0,0.084599116,5200,10,0,1,0,0,NO
984,0.076703026,41,0,0.38843665200000005,4790,14,0,2,0,0,NO
985,0.227820379,77,0,0.5549159220000001,6600,24,0,2,0,0,NO
986,0.0,53,0,0.0,3000,2,0,0,0,1,NO
987,0.019391297,68,0,0.06457714099999999,3700,9,0,0,0,1,NO
988,0.149113358,68,0,0.699205217,4906,8,0,2,0,0,NO
989,0.726759759,55,0,0.65170345,9333,9,0,3,0,2,NO
990,0.09981515699999999,57,0,0.23233982600000003,4260,8,0,1,0,1,NO
991,0.00077776,74,0,0.209539523,13333,6,0,3,0,0,NO
992,0.51835032,73,0,0.685146095,9000,13,0,2,0,0,NO
993,0.047286367,69,0,0.012931608999999998,7500,5,0,0,0,0,NO
994,0.058416154000000005,29,0,0.299711296,5541,10,0,0,0,0,NO
995,0.062081557999999995,28,0,0.012387188,5650,6,0,0,0,0,NO
996,0.9999998999999999,27,0,0.014697237,1700,0,0,0,0,1,NO
997,0.0,43,0,0.43735122299999996,4620,7,0,1,0,0,NO
998,0.065421016,56,1,0.23843222600000002,1836,9,0,0,0,0,NO
999,0.9014084509999999,27,0,0.15104398,2250,5,0,0,0,0,NO
1000,0.07201814299999999,50,0,1.434782609,2000,12,0,1,0,1,NO
1001,0.392192869,43,0,0.150205533,9000,8,0,0,0,2,NO
1002,0.507497501,68,0,0.012468828000000001,3608,3,0,0,0,0,NO
1003,0.0,37,0,1.687366167,1400,8,0,2,0,0,NO
1004,0.9999998999999999,60,1,0.540617473,4566,2,0,1,1,0,YES
1005,0.016118843,38,0,0.1247501,2500,12,0,0,0,1,NO
1006,0.36168229700000004,41,0,0.19675058,5600,9,0,0,0,2,NO
1007,0.811623025,33,1,0.439755691,1800,8,0,0,0,4,NO
1008,0.213456163,64,0,0.735554618,2370,9,0,2,0,0,NO
1009,0.040253329,54,0,0.401668012,7433,12,0,1,0,2,NO
1010,0.443626281,53,0,0.253686578,4000,6,0,0,0,1,NO
1011,0.05575925,62,0,0.014802118999999999,6417,6,0,0,0,0,NO
1012,0.007749806,60,0,0.220213749,7578,8,0,1,0,0,NO
1013,0.696495633,46,0,0.276620563,6000,10,0,0,0,1,NO
1014,0.58069462,39,1,0.785196922,4417,8,0,2,0,0,NO
1015,0.120179936,52,1,0.427216786,9912,10,0,3,0,1,NO
1016,0.017594818999999998,52,0,0.306472244,3908,7,0,1,0,1,NO
1017,0.9999998999999999,65,1,0.061422414,5567,1,0,0,0,0,NO
1018,0.8749125090000001,46,0,0.302199741,8500,4,0,1,0,0,NO
1019,0.037273952,63,0,0.953488372,1805,8,0,1,0,0,NO
1020,0.141762552,78,0,0.028257457000000003,5732,5,0,0,0,0,NO
1021,0.017926392,62,0,0.005187456,4240,6,0,0,0,0,NO
1022,0.07372713,53,0,0.139694329,7000,16,0,0,0,0,NO
1023,0.06781117,71,0,0.332303218,5500,19,0,2,0,1,NO
1024,0.887080965,45,0,0.482275525,4710,4,0,1,1,2,YES
1025,0.030153713999999998,58,0,0.003999,4000,6,0,0,0,0,NO
1026,0.853239735,62,0,0.48771563,1912,4,0,0,0,0,NO
1027,0.004195682,45,1,0.478190226,8000,12,0,2,0,1,NO
1028,0.767840152,74,3,0.2964495,2900,4,1,0,1,0,YES
1029,0.041191762,31,0,0.261369315,2000,3,0,0,0,0,YES
1030,0.015200908,63,0,0.007998609,5750,3,0,0,0,0,NO
1031,0.8397926440000001,54,0,0.68240621,3091,9,0,1,0,1,NO
1032,0.021418674,57,0,0.28141443899999996,4750,13,0,1,0,1,NO
1033,0.924271715,45,4,0.44176060100000003,3725,7,2,0,0,2,NO
1034,0.028458411,54,0,0.21915701,9750,22,0,1,0,0,NO
1035,0.845719252,50,0,0.32333833100000003,2000,6,0,0,0,1,NO
1036,0.9999998999999999,29,0,0.080187299,6833,3,0,0,0,0,NO
1037,0.965034965,35,0,0.062791628,7500,2,0,1,1,2,YES
1038,0.033203829,71,0,0.318874019,6500,11,0,1,0,0,NO
1039,0.036422035,30,0,1756.0,1,10,0,2,0,0,NO
1040,0.760016551,48,2,0.917543584,6366,10,0,1,0,1,NO
1041,0.9999998999999999,41,0,0.007664112,3000,0,0,0,0,0,NO
1042,1.0085156,59,1,2.219737309,5633,23,0,4,0,0,YES
1043,0.0,68,0,0.634674923,1614,9,0,1,0,1,NO
1044,0.11977555599999999,31,0,0.041959578,4551,3,1,0,0,0,NO
1045,0.251354973,39,1,0.385015331,7500,7,0,1,0,1,NO
1046,0.078912031,50,1,0.596621408,6333,7,0,1,0,0,NO
1047,0.065464485,80,0,0.0068541719999999995,8461,1,0,0,0,0,NO
1048,0.018856544,35,1,0.234095738,8000,11,0,0,0,0,NO
1049,0.5514406620000001,44,0,0.418147936,6975,14,0,2,0,1,NO
1050,0.020212314,55,0,0.302395774,5300,13,0,1,0,0,NO
1051,0.239551535,51,0,0.357444651,5916,10,0,1,0,1,NO
1052,0.9999998999999999,34,0,0.254256527,6166,5,1,1,1,2,YES
1053,0.024688073999999997,45,0,0.199100928,6895,12,0,1,0,0,NO
1054,0.9999998999999999,30,0,0.015108425,5625,2,0,0,0,1,YES
1055,0.623875225,41,0,0.037185126,2500,2,0,0,0,1,NO
1056,0.176443529,67,0,0.182522829,9417,15,0,2,0,0,NO
1057,0.0,42,0,0.48320574899999996,6400,3,0,1,0,4,NO
1058,0.06769731,75,0,0.082053743,2083,11,0,0,0,0,NO
1059,0.330939503,41,3,0.316851482,5500,6,0,1,0,2,NO
1060,0.070324183,39,0,0.35142638299999995,10445,12,0,1,0,4,NO
1061,0.012739233999999999,70,0,0.008663779,3000,6,0,0,0,0,NO
1062,0.019477727,41,0,0.365306454,6150,12,0,2,0,0,NO
1063,0.44746504200000004,59,0,0.49672923799999996,7031,10,0,2,0,2,NO
1064,0.983078225,42,0,0.884470118,4500,17,0,2,0,2,YES
1065,0.9721508759999999,59,0,1.4737979469999998,1850,12,0,2,0,0,YES
1066,0.7144569390000001,49,2,1.60215311,4179,15,0,3,0,3,NO
1067,0.07303712700000001,49,0,0.24992209399999998,6417,8,0,2,0,0,NO
1068,0.575314156,59,0,0.653881071,4405,6,0,1,0,0,NO
1069,0.086460416,27,0,1.055530875,2250,7,0,2,0,0,NO
1070,0.254093195,57,0,0.45773495700000005,5500,12,0,2,0,0,NO
1071,0.0,67,0,0.031403337,2037,4,0,0,0,1,NO
1072,0.433365292,32,1,0.6192671679999999,4120,5,0,1,0,1,NO
1073,0.288425263,77,0,0.533965245,2531,8,0,1,0,0,NO
1074,0.195256512,48,0,0.484398217,5383,20,0,3,0,0,NO
1075,0.8465748809999999,45,0,0.158640227,6000,5,0,0,0,2,NO
1076,0.12356422800000001,45,0,0.202103511,13215,5,0,1,0,2,NO
1077,0.011753293,63,0,0.10497237599999999,3800,3,0,1,0,0,NO
1078,0.078534132,49,0,0.38069159799999996,6390,7,0,1,0,0,NO
1079,0.160060865,41,1,0.370769853,7416,8,1,1,0,1,NO
1080,0.16351208,50,0,0.5070616170000001,8000,14,0,4,0,3,NO
1081,0.032008214,73,0,0.226599205,8300,11,0,2,0,0,NO
1082,0.994133464,53,1,0.53749837,7666,10,0,1,0,0,NO
1083,0.322649069,38,0,0.267259537,4272,5,0,2,0,0,NO
1084,0.0029832609999999996,80,0,0.00012837,7789,2,0,0,0,0,NO
1085,0.6170258270000001,26,0,0.160912815,3417,5,0,0,0,0,YES
1086,0.409985282,69,1,0.279980823,14600,15,0,2,0,0,YES
1087,0.002427884,77,0,0.238471257,3165,13,0,1,0,0,NO
1088,0.04719764,74,0,0.37567161,9305,8,0,5,0,8,NO
1089,0.087406258,32,0,0.288977727,1750,8,0,0,0,2,NO
1090,0.0,39,0,0.055915527,4166,5,0,0,0,0,NO
1091,0.04569372,49,0,0.300174956,4000,14,0,1,0,1,NO
1092,0.022780051000000003,53,0,0.323067693,10000,14,0,2,0,1,NO
1093,0.036934189,56,0,0.28793495199999997,8362,8,0,1,0,2,NO
1094,0.832104651,47,0,0.754365541,11166,18,0,3,0,2,NO
1095,0.644710579,27,0,0.08701765300000001,6400,7,0,0,0,0,NO
1096,0.472495626,42,0,0.381654964,11250,11,0,3,0,3,NO
1097,0.0,43,0,3278.0,0,7,0,3,0,0,NO
1098,0.017509173,59,0,0.36511946100000003,9500,8,0,2,0,0,NO
1099,0.09514671,30,0,0.262804799,7750,9,0,1,0,0,NO
1100,0.111327624,32,0,0.37043826,6000,11,0,1,0,1,NO
1101,0.279441118,57,0,0.0013328889999999999,3000,1,0,0,0,1,NO
1102,0.170165967,42,0,0.005084401,4916,2,0,0,0,0,NO
1103,0.525349959,44,0,0.265853034,11716,8,0,2,0,1,NO
1104,0.00712519,67,1,0.18611626899999997,7000,25,0,1,0,0,NO
1105,0.8710733559999999,35,0,0.390764509,7167,12,0,1,0,0,NO
1106,0.07423144200000001,25,0,0.155248456,3400,4,0,0,0,0,NO
1107,0.161644287,52,0,0.13443319199999998,6121,8,0,0,0,0,NO
1108,0.0,46,0,0.014388488999999999,833,5,0,0,0,0,NO
1109,0.685700235,44,0,0.372925415,5000,10,0,2,0,0,NO
1110,0.011834818,47,0,0.684559617,6482,8,0,1,0,2,NO
1111,0.018456616000000002,53,0,0.248861238,9000,7,0,2,0,2,NO
1112,0.0,37,0,0.37254081200000005,7166,6,0,1,0,0,NO
1113,0.0017864970000000002,87,0,0.010723861000000001,1864,10,0,0,0,1,NO
1114,0.032924722000000003,65,0,1.034372502,1250,21,0,1,0,0,NO
1115,0.200990693,33,0,0.7329482340000001,4500,7,0,1,0,0,NO
1116,0.009985653,72,0,0.277165033,9791,8,0,2,0,0,NO
1117,0.443944541,65,1,0.6625451920000001,13829,19,0,3,0,1,NO
1118,0.113400284,31,0,0.254913728,6664,9,0,2,0,0,NO
1119,0.08135378900000001,59,0,0.028554343,60200,13,0,1,0,1,NO
1120,0.17371341699999998,80,0,0.39110148299999997,6000,7,0,2,0,0,NO
1121,0.013095711000000001,55,0,0.36303913200000004,3500,10,0,2,0,0,NO
1122,0.01519924,59,0,0.280407101,21910,5,0,4,0,1,NO
1123,0.11395544199999999,33,0,0.28258866899999996,8683,7,0,2,0,1,NO
1124,0.04296902,60,0,0.016795866,5417,9,0,0,0,0,NO
1125,0.022440925,63,0,0.012506723999999999,7435,19,0,0,0,0,NO
1126,0.878880524,61,1,0.950642674,3889,19,0,1,0,1,NO
1127,0.9791956629999999,61,0,0.32073113600000003,6400,7,0,1,0,0,NO
1128,0.029406118999999998,62,1,0.24673969699999998,3833,10,0,0,0,0,NO
1129,0.171691856,44,1,0.252374763,10000,7,0,2,0,2,NO
1130,0.48098826899999997,59,0,0.164019337,11583,18,0,1,0,1,NO
1131,0.006489024,67,0,0.099890231,12753,5,0,1,0,1,NO
1132,0.010653436,39,0,0.00252605,3166,2,0,0,0,0,NO
1133,0.9999998999999999,44,0,0.117095508,4585,1,0,0,0,5,NO
1134,0.635388319,44,1,0.42933059100000004,11666,19,0,2,0,4,NO
1135,0.018475688,49,0,0.162335066,2500,6,0,0,0,1,NO
1136,0.82644118,38,0,0.6536804,5800,9,0,1,0,2,YES
1137,0.299786422,76,0,0.138246215,3500,11,0,0,0,0,NO
1138,0.654211301,37,0,0.26991654,10543,10,0,3,0,0,NO
1139,0.877124547,56,1,0.389627295,14595,11,0,2,0,2,NO
1140,0.0,67,0,0.345825195,16383,20,0,3,0,1,YES
1141,0.46273576,64,0,0.575630741,8600,32,0,3,0,0,NO
1142,0.9999998999999999,44,0,0.514308746,2480,7,0,1,0,5,NO
1143,0.268399353,38,0,0.507758759,6250,12,0,1,0,2,NO
1144,0.0,61,0,0.24897229699999998,5594,7,0,2,0,0,NO
1145,0.10331853199999999,84,0,0.278180455,4000,12,0,0,0,0,NO
1146,0.625696469,50,3,0.55618104,4440,12,0,2,0,2,NO
1147,0.00126708,40,0,0.7303170640000001,2806,15,0,2,0,3,NO
1148,0.028907777000000003,41,0,0.7685208920000001,3900,6,0,2,0,1,NO
1149,0.029542412,82,0,0.018150601000000002,4076,8,0,0,0,0,NO
1150,0.10835629,63,0,0.005165805999999999,6000,3,0,0,0,0,NO
1151,0.004171309000000001,66,0,0.304592315,3200,8,0,1,0,0,NO
1152,0.0,59,0,0.160813579,6833,9,0,1,0,0,NO
1153,0.324715615,58,2,0.10480951599999999,5800,10,0,1,1,2,NO
1154,0.080481775,38,0,0.273972603,10000,12,0,1,0,1,NO
1155,0.0,41,1,0.526684164,8000,4,1,2,1,1,YES
1156,0.017028691000000002,72,0,0.068935962,8166,22,0,0,0,0,NO
1157,0.008288705,64,0,0.002893975,3800,2,0,0,0,0,NO
1158,1.089825848,60,1,0.63353639,3118,7,0,1,0,0,NO
1159,0.199666147,49,1,0.6845681309999999,10743,15,0,4,0,2,NO
1160,0.487837796,41,0,0.249076288,4600,5,0,1,0,2,NO
1161,0.003811909,50,0,0.362583537,24090,27,0,5,0,1,NO
1162,0.033191773,57,0,0.28354329100000003,5000,17,0,1,0,0,NO
1163,0.9999998999999999,34,0,0.19664072100000002,2440,2,0,0,0,5,NO
