age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
17<x<37,technician,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,management,married,basic.4y,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,university.degree,no,yes,no,telephone,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,housemaid,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,management,married,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,university.degree,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,1<x<3,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,basic.6y,no,no,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,entrepreneur,divorced,basic.6y,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,management,married,high.school,no,yes,no,telephone,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,married,high.school,no,yes,no,telephone,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,single,university.degree,no,no,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,professional.course,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,technician,single,university.degree,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,retired,divorced,high.school,no,yes,yes,cellular,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,technician,single,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,admin.,married,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,basic.9y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1229<x<2459,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,self-employed,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,high.school,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,university.degree,no,yes,yes,cellular,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,divorced,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,professional.course,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
57<x<77,admin.,single,university.degree,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
57<x<77,admin.,single,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,professional.course,no,yes,yes,telephone,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,self-employed,divorced,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,professional.course,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,high.school,no,no,no,telephone,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,1<x<3,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,professional.course,no,no,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,professional.course,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,admin.,single,professional.course,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.6y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
37<x<57,unemployed,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,divorced,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,1<x<3,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,technician,single,professional.course,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,unemployed,single,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,high.school,no,yes,yes,cellular,may,thu,0<x<1229,x<1,0<x<249,0<x<1,success,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
37<x<57,retired,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,retired,married,basic.6y,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,retired,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,0<x<249,1<x<3,success,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,single,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,single,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,management,married,basic.4y,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,management,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,management,married,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,technician,single,high.school,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,divorced,basic.6y,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,married,high.school,no,yes,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,yes
37<x<57,management,married,university.degree,no,no,yes,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,unemployed,single,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,management,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,divorced,high.school,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,single,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,divorced,professional.course,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,university.degree,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,married,high.school,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.89299999999999,-46.2,0.634<x<1.634,5099.1,no
