,Unnamed: 0,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
325,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
326,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
327,282<x<564,35<x<53, Local-gov,274186<x<527198, 11th,4<x<8, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
328,282<x<564,35<x<53, Federal-gov,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
329,282<x<564,53<x<71, Private,21174<x<274186, 11th,4<x<8, Widowed, Other-service, Unmarried, Other, Male,x=0,x=0,25<x<50, United-States,LOW
330,282<x<564,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
331,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
332,282<x<564,17<x<35, Self-emp-not-inc,21174<x<274186, 9th,4<x<8, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, Portugal,LOW
333,282<x<564,35<x<53, Private,274186<x<527198, 10th,4<x<8, Married-civ-spouse, Other-service, Wife, White, Female,x=0,x=0,1<x<25, United-States,LOW
334,282<x<564,53<x<71, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
335,282<x<564,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
336,282<x<564,35<x<53, Private,21174<x<274186, Bachelors,x>12, Divorced, Exec-managerial, Not-in-family, White, Male,x=0,1207<x<1811,25<x<50, United-States,HIGH
337,282<x<564,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Married-spouse-absent, Sales, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
338,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
339,282<x<564,53<x<71, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
340,282<x<564,17<x<35, Private,274186<x<527198, Assoc-acdm,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
341,282<x<564,53<x<71, Private,21174<x<274186, Bachelors,x>12, Divorced, Exec-managerial, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,HIGH
342,282<x<564,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Sales, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
343,282<x<564,17<x<35, Federal-gov,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Unmarried, White, Female,x=0,x=0,1<x<25, United-States,LOW
344,282<x<564,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Other-service, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
345,282<x<564,35<x<53, State-gov,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
346,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
347,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Craft-repair, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
348,282<x<564,17<x<35, Local-gov,274186<x<527198, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
349,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
350,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
351,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, Masters,x>12, Divorced, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
352,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
353,282<x<564,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Transport-moving, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
354,282<x<564,35<x<53, Private,21174<x<274186, 5th-6th,1<x<4, Divorced, Craft-repair, Not-in-family, White, Female,x=0,x>1811,25<x<50, United-States,LOW
355,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
356,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
357,282<x<564,35<x<53, Local-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Transport-moving, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
358,282<x<564,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
359,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Separated, Machine-op-inspct, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
360,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x>1811,1<x<25, United-States,HIGH
361,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
362,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Other-relative, White, Female,x=0,x=0,25<x<50, United-States,LOW
363,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
364,282<x<564,17<x<35, Private,274186<x<527198, Bachelors,x>12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
365,282<x<564,35<x<53, Self-emp-not-inc,274186<x<527198, Assoc-acdm,8<x<12, Separated, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
366,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
367,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
368,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Handlers-cleaners, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
369,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
370,282<x<564,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
371,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
372,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
373,282<x<564,35<x<53, State-gov,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Protective-serv, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
374,282<x<564,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Divorced, Tech-support, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
375,282<x<564,17<x<35, Private,21174<x<274186, 7th-8th,1<x<4, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,x=0,x>1811,25<x<50, Puerto-Rico,LOW
376,282<x<564,35<x<53, Private,274186<x<527198, Masters,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x>1811,50<x<74, United-States,HIGH
377,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
378,282<x<564,35<x<53, Self-emp-not-inc,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
379,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
380,282<x<564,35<x<53, Local-gov,21174<x<274186, Some-college,8<x<12, Divorced, Other-service, Not-in-family, Black, Female,x=0,x=0,1<x<25, United-States,LOW
381,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
382,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Divorced, Exec-managerial, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
383,282<x<564,35<x<53, Private,21174<x<274186, Doctorate,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,12618<x<18927,x=0,50<x<74, United-States,HIGH
384,282<x<564,17<x<35, State-gov,x>780210, Some-college,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
385,282<x<564,17<x<35, Private,21174<x<274186, 12th,4<x<8, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
386,282<x<564,35<x<53, Private,21174<x<274186, 1st-4th,1<x<4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
387,282<x<564,17<x<35, Private,274186<x<527198, 11th,4<x<8, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
388,282<x<564,17<x<35, Local-gov,21174<x<274186, 11th,4<x<8, Separated, Machine-op-inspct, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
389,282<x<564,17<x<35, State-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Transport-moving, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
390,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
391,282<x<564,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Handlers-cleaners, Own-child, White, Male,0<x<6309,x=0,1<x<25, United-States,LOW
392,282<x<564,17<x<35, State-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
393,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Farming-fishing, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
394,282<x<564,17<x<35, Private,21174<x<274186, 10th,4<x<8, Never-married, Craft-repair, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
395,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
396,282<x<564,35<x<53, Federal-gov,21174<x<274186, Masters,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,1207<x<1811,25<x<50, United-States,LOW
397,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Not-in-family, White, Male,x=0,x=0,50<x<74, Dominican-Republic,LOW
398,282<x<564,53<x<71, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
399,282<x<564,35<x<53, Local-gov,274186<x<527198, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
400,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
401,282<x<564,17<x<35, Private,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Other-service, Wife, White, Female,x=0,x=0,1<x<25, United-States,HIGH
402,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,x=0,x>1811,25<x<50, Philippines,LOW
403,282<x<564,17<x<35, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
404,282<x<564,17<x<35, Local-gov,274186<x<527198, HS-grad,8<x<12, Never-married, Farming-fishing, Not-in-family, Black, Male,0<x<6309,x=0,50<x<74, United-States,LOW
405,282<x<564,17<x<35, Local-gov,21174<x<274186, Some-college,8<x<12, Never-married, Protective-serv, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
406,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
407,282<x<564,35<x<53, Local-gov,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
408,282<x<564,17<x<35, Private,274186<x<527198, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
409,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
410,282<x<564,17<x<35, Federal-gov,21174<x<274186, HS-grad,8<x<12, Never-married, Armed-Forces, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
411,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
412,282<x<564,17<x<35, Private,274186<x<527198, 9th,4<x<8, Never-married, Craft-repair, Other-relative, White, Male,x=0,x=0,25<x<50, Mexico,LOW
413,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
414,282<x<564,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Widowed, Exec-managerial, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
415,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,x=0,x=0,25<x<50, United-States,LOW
416,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
417,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Machine-op-inspct, Own-child, Black, Female,x=0,x=0,25<x<50, United-States,LOW
418,282<x<564,35<x<53, Self-emp-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
419,282<x<564,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
420,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
421,282<x<564,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, United-States,HIGH
422,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
423,282<x<564,35<x<53, Private,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Transport-moving, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
424,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
425,282<x<564,35<x<53, Private,21174<x<274186, Assoc-acdm,8<x<12, Never-married, Farming-fishing, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
426,282<x<564,53<x<71, Local-gov,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
427,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
428,282<x<564,35<x<53, Private,21174<x<274186, 1st-4th,1<x<4, Married-spouse-absent, Craft-repair, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
429,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Tech-support, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
430,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,50<x<74, United-States,LOW
431,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Transport-moving, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
432,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
433,282<x<564,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
434,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Tech-support, Wife, White, Female,x=0,x=0,1<x<25, United-States,HIGH
435,282<x<564,53<x<71, Private,21174<x<274186, Some-college,8<x<12, Never-married, Prof-specialty, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,HIGH
436,282<x<564,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
437,282<x<564,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Transport-moving, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
438,282<x<564,53<x<71, Private,21174<x<274186, Assoc-voc,8<x<12, Divorced, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
439,282<x<564,35<x<53, Private,274186<x<527198, Bachelors,x>12, Never-married, Craft-repair, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
440,282<x<564,x<17, Private,21174<x<274186, 9th,4<x<8, Never-married, Other-service, Not-in-family, White, Male,x=0,x=0,1<x<25, United-States,LOW
441,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
442,282<x<564,17<x<35, Private,21174<x<274186, 10th,4<x<8, Never-married, Other-service, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
443,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
444,282<x<564,17<x<35, Private,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, Portugal,LOW
445,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
446,282<x<564,17<x<35, State-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,1<x<25, United-States,LOW
447,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-spouse-absent, Craft-repair, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
448,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,x=0,x=0,1<x<25, United-States,LOW
449,282<x<564,53<x<71, Local-gov,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
450,282<x<564,35<x<53, Local-gov,21174<x<274186, Bachelors,x>12, Divorced, Prof-specialty, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
451,282<x<564,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,12618<x<18927,x=0,50<x<74, United-States,HIGH
452,282<x<564,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
453,282<x<564,35<x<53, Federal-gov,274186<x<527198, HS-grad,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
454,282<x<564,17<x<35, Private,21174<x<274186, Assoc-acdm,8<x<12, Never-married, Exec-managerial, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
455,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Prof-specialty, Unmarried, White, Female,x=0,x=0,1<x<25, United-States,LOW
456,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Craft-repair, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
457,282<x<564,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
458,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Machine-op-inspct, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
459,282<x<564,17<x<35, Private,274186<x<527198, 5th-6th,1<x<4, Never-married, Other-service, Own-child, White, Male,x=0,x=0,25<x<50, El-Salvador,LOW
460,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
461,282<x<564,17<x<35, Local-gov,274186<x<527198, HS-grad,8<x<12, Never-married, Farming-fishing, Not-in-family, White, Male,x=0,x=0,25<x<50, Poland,LOW
462,282<x<564,53<x<71, Local-gov,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
463,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
464,282<x<564,53<x<71, Private,21174<x<274186, Some-college,8<x<12, Divorced, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, France,LOW
465,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
466,282<x<564,17<x<35, Private,274186<x<527198, Bachelors,x>12, Never-married, Exec-managerial, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
467,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Protective-serv, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
468,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
469,282<x<564,35<x<53, Local-gov,527198<x<780210, HS-grad,8<x<12, Separated, Adm-clerical, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
470,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
471,282<x<564,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,x=0,1207<x<1811,25<x<50, United-States,LOW
472,282<x<564,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
473,282<x<564,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
474,282<x<564,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
475,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,x=0,x=0,1<x<25, United-States,LOW
476,282<x<564,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
477,282<x<564,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,12618<x<18927,x=0,x>74, United-States,HIGH
478,282<x<564,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
479,282<x<564,17<x<35, Local-gov,21174<x<274186, Some-college,8<x<12, Divorced, Handlers-cleaners, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
480,282<x<564,35<x<53, Local-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
481,282<x<564,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Machine-op-inspct, Unmarried, White, Male,x=0,x=0,50<x<74, United-States,HIGH
482,282<x<564,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
483,282<x<564,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
484,282<x<564,x>71, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
485,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
486,282<x<564,35<x<53, Self-emp-not-inc,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
487,282<x<564,35<x<53, Private,21174<x<274186, 11th,4<x<8, Divorced, Machine-op-inspct, Unmarried, Other, Female,x=0,x=0,25<x<50, Puerto-Rico,LOW
