workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Self_emp_inc, Assoc_acdm, Not_in_family, Other, Male, Dominican_Republic,53<x<71,21174<x<207731,8<x<12,50<x<74,1
 Federal_gov, Preschool, Own_child, White, Male, Portugal,35<x<53,21174<x<207731,x<1,1<x<25,1
 Local_gov, 1st_4th, Own_child, White, Female, Italy,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Doctorate, Not_in_family, Black, Male, China,53<x<71,21174<x<207731,4<x<8,x>74,1
 Federal_gov, HS_grad, Wife, Amer_Indian_Eskimo, Male, Yugoslavia,x>71,394288<x<580845,x<1,50<x<74,1
 Federal_gov, 12th, Not_in_family, White, Male, Cambodia,35<x<53,21174<x<207731,8<x<12,x>74,1
 Local_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Male, Haiti,17<x<35,21174<x<207731,8<x<12,1<x<25,1
 State_gov, 12th, Other_relative, Black, Female, England,53<x<71,207731<x<394288,x>12,x>74,1
 State_gov, 9th, Husband, White, Female, Honduras,53<x<71,21174<x<207731,4<x<8,50<x<74,1
 State_gov, Prof_school, Unmarried, Black, Male, Columbia,35<x<53,21174<x<207731,x<1,50<x<74,1
 Self_emp_inc, Some_college, Not_in_family, Amer_Indian_Eskimo, Male, Mexico,x>71,21174<x<207731,x<1,25<x<50,1
 Local_gov, Masters, Own_child, Amer_Indian_Eskimo, Male, China,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, 7th_8th, Own_child, White, Male, Philippines,35<x<53,21174<x<207731,1<x<4,1<x<25,1
 Private, 1st_4th, Unmarried, Black, Female, China,17<x<35,21174<x<207731,x<1,25<x<50,1
 Local_gov, Bachelors, Husband, White, Female, Guatemala,x>71,207731<x<394288,8<x<12,1<x<25,1
 Self_emp_inc, 9th, Not_in_family, Amer_Indian_Eskimo, Male, Germany,x>71,207731<x<394288,4<x<8,25<x<50,1
 State_gov, Preschool, Not_in_family, Black, Male, Honduras,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, El_Salvador,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 State_gov, HS_grad, Not_in_family, Other, Male, Yugoslavia,35<x<53,394288<x<580845,8<x<12,25<x<50,1
 Federal_gov, 10th, Not_in_family, Black, Male, United_States,x>71,21174<x<207731,8<x<12,25<x<50,1
 Local_gov, Doctorate, Not_in_family, Black, Female, Canada,17<x<35,21174<x<207731,4<x<8,x<1,1
 Federal_gov, Assoc_acdm, Other_relative, White, Female, Poland,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 State_gov, 1st_4th, Wife, White, Female, Cuba,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, Masters, Husband, Other, Male, Cambodia,53<x<71,207731<x<394288,x>12,25<x<50,1
 Federal_gov, 7th_8th, Own_child, White, Male, Honduras,53<x<71,21174<x<207731,8<x<12,x>74,1
 State_gov, Masters, Wife, Amer_Indian_Eskimo, Female, Taiwan,35<x<53,21174<x<207731,x>12,50<x<74,1
 Private, 9th, Husband, Other, Female, Puerto_Rico,35<x<53,21174<x<207731,8<x<12,50<x<74,1
 State_gov, Doctorate, Own_child, Asian_Pac_Islander, Female, Honduras,35<x<53,207731<x<394288,x<1,50<x<74,1
 Self_emp_inc, 1st_4th, Own_child, Amer_Indian_Eskimo, Female, Mexico,x>71,21174<x<207731,8<x<12,1<x<25,1
 Private, 11th, Not_in_family, Asian_Pac_Islander, Male, Mexico,53<x<71,21174<x<207731,1<x<4,x>74,1
 Local_gov, Assoc_acdm, Wife, Black, Female, France,35<x<53,21174<x<207731,x>12,1<x<25,1
 Federal_gov, 10th, Other_relative, White, Male, Philippines,17<x<35,207731<x<394288,4<x<8,1<x<25,1
 Federal_gov, 9th, Own_child, Asian_Pac_Islander, Male, Poland,35<x<53,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_not_inc, 11th, Wife, Asian_Pac_Islander, Female, France,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_inc, 10th, Not_in_family, Asian_Pac_Islander, Male, Thailand,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_not_inc, Bachelors, Wife, Asian_Pac_Islander, Male, Taiwan,53<x<71,21174<x<207731,8<x<12,25<x<50,0
 Local_gov, 9th, Other_relative, White, Male, Canada,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Private, HS_grad, Not_in_family, Other, Female, El_Salvador,x>71,21174<x<207731,4<x<8,50<x<74,1
 State_gov, Assoc_voc, Unmarried, White, Male, Portugal,17<x<35,21174<x<207731,x>12,25<x<50,1
 Self_emp_inc, 1st_4th, Unmarried, White, Male, El_Salvador,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Private, Prof_school, Not_in_family, Black, Female, Italy,17<x<35,207731<x<394288,1<x<4,50<x<74,1
 Private, Masters, Wife, Other, Female, Iran,x>71,21174<x<207731,4<x<8,50<x<74,1
 Private, Prof_school, Own_child, Amer_Indian_Eskimo, Female, El_Salvador,53<x<71,21174<x<207731,1<x<4,x>74,1
 Local_gov, 11th, Other_relative, Asian_Pac_Islander, Female, United_States,x>71,394288<x<580845,8<x<12,50<x<74,1
 State_gov, Bachelors, Unmarried, Black, Male, Japan,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Private, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Male, South,17<x<35,21174<x<207731,8<x<12,1<x<25,1
 State_gov, 10th, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,x>71,207731<x<394288,8<x<12,1<x<25,1
 Self_emp_inc, Masters, Wife, Asian_Pac_Islander, Female, Guatemala,35<x<53,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_not_inc, Masters, Husband, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<207731,8<x<12,x<1,1
 Self_emp_inc, 5th_6th, Other_relative, Other, Female, Cambodia,53<x<71,21174<x<207731,x>12,25<x<50,1
 Federal_gov, 11th, Husband, Amer_Indian_Eskimo, Female, Japan,53<x<71,207731<x<394288,8<x<12,25<x<50,1
 Federal_gov, 7th_8th, Other_relative, Other, Male, Ecuador,53<x<71,21174<x<207731,x<1,x>74,1
 Private, Assoc_voc, Unmarried, Black, Female, Ecuador,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, Doctorate, Not_in_family, Amer_Indian_Eskimo, Female, Mexico,35<x<53,207731<x<394288,x>12,50<x<74,1
 Self_emp_inc, HS_grad, Not_in_family, Black, Female, United_States,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_inc, 9th, Wife, White, Female, India,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 State_gov, 1st_4th, Unmarried, Amer_Indian_Eskimo, Male, Ecuador,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Federal_gov, 11th, Husband, Amer_Indian_Eskimo, Female, Philippines,17<x<35,207731<x<394288,x>12,25<x<50,1
 Self_emp_inc, Prof_school, Husband, Amer_Indian_Eskimo, Male, Japan,35<x<53,207731<x<394288,x>12,1<x<25,1
 Federal_gov, Doctorate, Other_relative, Other, Male, China,17<x<35,21174<x<207731,4<x<8,25<x<50,1
 Local_gov, Prof_school, Own_child, Asian_Pac_Islander, Female, France,53<x<71,207731<x<394288,8<x<12,50<x<74,1
 Self_emp_inc, Bachelors, Unmarried, White, Male, Philippines,53<x<71,21174<x<207731,x>12,1<x<25,1
 Self_emp_inc, 12th, Unmarried, Asian_Pac_Islander, Female, Poland,x>71,21174<x<207731,1<x<4,1<x<25,1
 Federal_gov, Prof_school, Wife, Black, Male, Puerto_Rico,x>71,21174<x<207731,4<x<8,1<x<25,1
 State_gov, Bachelors, Husband, Other, Male, Germany,17<x<35,207731<x<394288,x>12,25<x<50,1
 Private, Prof_school, Own_child, Black, Female, Honduras,x>71,207731<x<394288,1<x<4,50<x<74,1
 Self_emp_inc, 1st_4th, Other_relative, Black, Male, Dominican_Republic,17<x<35,207731<x<394288,x>12,50<x<74,1
 Self_emp_inc, Masters, Own_child, Asian_Pac_Islander, Male, El_Salvador,x<17,21174<x<207731,4<x<8,x>74,1
 Self_emp_inc, Prof_school, Not_in_family, Other, Male, Japan,53<x<71,207731<x<394288,8<x<12,1<x<25,1
 State_gov, Doctorate, Wife, Other, Male, China,17<x<35,207731<x<394288,1<x<4,1<x<25,1
 Self_emp_not_inc, 7th_8th, Husband, Other, Male, Poland,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Private, Preschool, Not_in_family, Amer_Indian_Eskimo, Male, Guatemala,17<x<35,21174<x<207731,x>12,x>74,1
 Self_emp_not_inc, Assoc_voc, Wife, Other, Male, Japan,x>71,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, Jamaica,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_inc, HS_grad, Own_child, Asian_Pac_Islander, Female, Dominican_Republic,17<x<35,21174<x<207731,x>12,x<1,1
 Self_emp_inc, Assoc_acdm, Wife, Asian_Pac_Islander, Female, Philippines,x>71,21174<x<207731,1<x<4,1<x<25,1
 Self_emp_inc, Masters, Other_relative, Asian_Pac_Islander, Female, Cuba,17<x<35,394288<x<580845,x>12,25<x<50,1
 Private, Assoc_voc, Wife, Amer_Indian_Eskimo, Male, Puerto_Rico,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_not_inc, Prof_school, Not_in_family, Amer_Indian_Eskimo, Male, Japan,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Private, 5th_6th, Husband, Amer_Indian_Eskimo, Male, South,53<x<71,21174<x<207731,8<x<12,50<x<74,1
 State_gov, Doctorate, Other_relative, Asian_Pac_Islander, Male, Laos,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, Masters, Wife, White, Male, Ecuador,x>71,21174<x<207731,4<x<8,50<x<74,1
 Self_emp_inc, 11th, Unmarried, Black, Female, Puerto_Rico,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_inc, Masters, Husband, White, Female, Laos,x>71,21174<x<207731,x<1,1<x<25,1
 Self_emp_inc, Bachelors, Other_relative, Asian_Pac_Islander, Female, Ecuador,53<x<71,21174<x<207731,x>12,50<x<74,1
 Local_gov, Bachelors, Not_in_family, Amer_Indian_Eskimo, Male, Philippines,35<x<53,207731<x<394288,x>12,25<x<50,1
 Private, Assoc_acdm, Own_child, Other, Female, Italy,17<x<35,207731<x<394288,8<x<12,50<x<74,1
 Private, Doctorate, Unmarried, Amer_Indian_Eskimo, Female, Honduras,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Private, Some_college, Own_child, Amer_Indian_Eskimo, Male, Honduras,35<x<53,21174<x<207731,x<1,1<x<25,1
 Self_emp_not_inc, 5th_6th, Other_relative, Other, Male, Yugoslavia,35<x<53,207731<x<394288,4<x<8,x>74,1
 Local_gov, 5th_6th, Husband, Asian_Pac_Islander, Male, Columbia,35<x<53,21174<x<207731,x>12,25<x<50,1
 Local_gov, 10th, Other_relative, Other, Female, Jamaica,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, 1st_4th, Wife, Asian_Pac_Islander, Female, Mexico,35<x<53,207731<x<394288,x>12,25<x<50,1
 Local_gov, 1st_4th, Husband, Black, Female, United_States,17<x<35,207731<x<394288,8<x<12,50<x<74,1
 Self_emp_not_inc, Assoc_voc, Other_relative, White, Male, Yugoslavia,35<x<53,207731<x<394288,8<x<12,x>74,1
 Private, 11th, Own_child, Asian_Pac_Islander, Male, Iran,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, 10th, Wife, Black, Male, Haiti,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Private, 5th_6th, Unmarried, Asian_Pac_Islander, Female, Japan,53<x<71,21174<x<207731,1<x<4,1<x<25,1
 Local_gov, Preschool, Not_in_family, Amer_Indian_Eskimo, Male, Taiwan,35<x<53,21174<x<207731,x>12,1<x<25,1
 Self_emp_not_inc, 12th, Not_in_family, White, Female, Canada,35<x<53,21174<x<207731,x>12,25<x<50,1
 Local_gov, Assoc_acdm, Own_child, Other, Male, Honduras,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, 5th_6th, Unmarried, Black, Male, Canada,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Local_gov, Masters, Husband, Asian_Pac_Islander, Male, Thailand,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, 1st_4th, Not_in_family, Black, Female, South,35<x<53,21174<x<207731,x>12,25<x<50,1
 Private, 7th_8th, Unmarried, Amer_Indian_Eskimo, Female, Honduras,35<x<53,21174<x<207731,x>12,25<x<50,1
 Federal_gov, Prof_school, Own_child, Black, Female, Japan,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Federal_gov, 11th, Unmarried, Amer_Indian_Eskimo, Female, Puerto_Rico,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_inc, Some_college, Unmarried, Asian_Pac_Islander, Male, Canada,53<x<71,21174<x<207731,x>12,x<1,1
 Self_emp_inc, Prof_school, Own_child, White, Male, Cambodia,x>71,394288<x<580845,8<x<12,50<x<74,1
 Private, Some_college, Husband, Black, Female, South,53<x<71,21174<x<207731,x>12,25<x<50,1
 State_gov, HS_grad, Husband, Asian_Pac_Islander, Female, Ecuador,53<x<71,207731<x<394288,1<x<4,1<x<25,1
 Private, 7th_8th, Husband, White, Male, Philippines,x<17,21174<x<207731,x<1,x<1,1
 Private, Masters, Unmarried, Amer_Indian_Eskimo, Male, Iran,53<x<71,207731<x<394288,x<1,25<x<50,1
 Self_emp_not_inc, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Germany,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_not_inc, Preschool, Own_child, Other, Female, Japan,x>71,207731<x<394288,4<x<8,25<x<50,1
 Federal_gov, 9th, Wife, Other, Male, Honduras,x>71,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_inc, 11th, Own_child, White, Male, Poland,x<17,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_not_inc, 9th, Wife, Other, Female, South,53<x<71,207731<x<394288,4<x<8,1<x<25,1
 State_gov, 10th, Not_in_family, Black, Male, Columbia,53<x<71,21174<x<207731,8<x<12,25<x<50,1
 Private, 9th, Not_in_family, Other, Male, Taiwan,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Private, Bachelors, Husband, White, Female, France,x>71,21174<x<207731,8<x<12,50<x<74,1
 Self_emp_inc, 9th, Wife, White, Female, Taiwan,17<x<35,21174<x<207731,8<x<12,50<x<74,1
 Federal_gov, Assoc_voc, Unmarried, Black, Female, El_Salvador,35<x<53,21174<x<207731,8<x<12,50<x<74,1
 Federal_gov, HS_grad, Wife, Other, Female, Cambodia,53<x<71,21174<x<207731,4<x<8,x<1,1
 Federal_gov, 7th_8th, Wife, Amer_Indian_Eskimo, Female, China,53<x<71,207731<x<394288,x>12,25<x<50,1
 State_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Female, Columbia,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 State_gov, 12th, Unmarried, White, Female, Ecuador,17<x<35,207731<x<394288,x>12,50<x<74,1
 Private, Preschool, Husband, White, Male, Cuba,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 State_gov, 5th_6th, Own_child, Black, Female, Honduras,17<x<35,207731<x<394288,1<x<4,x>74,1
 Private, Bachelors, Unmarried, Amer_Indian_Eskimo, Male, South,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Bachelors, Husband, Amer_Indian_Eskimo, Male, Columbia,17<x<35,21174<x<207731,x<1,1<x<25,1
 Self_emp_inc, Prof_school, Own_child, Other, Male, Honduras,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Some_college, Wife, Asian_Pac_Islander, Male, Portugal,17<x<35,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_inc, 1st_4th, Own_child, White, Male, Portugal,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Local_gov, 11th, Not_in_family, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<207731,x>12,1<x<25,1
 State_gov, 1st_4th, Not_in_family, Asian_Pac_Islander, Male, Germany,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_not_inc, 9th, Other_relative, Amer_Indian_Eskimo, Male, Canada,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, 9th, Husband, Asian_Pac_Islander, Female, Columbia,17<x<35,21174<x<207731,4<x<8,25<x<50,1
 Self_emp_not_inc, HS_grad, Wife, Black, Male, United_States,35<x<53,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_not_inc, Prof_school, Unmarried, Other, Male, Honduras,x>71,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_inc, 7th_8th, Own_child, White, Male, Puerto_Rico,53<x<71,207731<x<394288,1<x<4,x>74,1
 Self_emp_inc, 7th_8th, Wife, Amer_Indian_Eskimo, Male, France,53<x<71,21174<x<207731,8<x<12,x>74,1
 Private, Masters, Not_in_family, Other, Male, Cuba,53<x<71,207731<x<394288,x>12,1<x<25,1
 State_gov, Assoc_voc, Wife, Black, Female, Mexico,17<x<35,207731<x<394288,1<x<4,25<x<50,1
 Federal_gov, 7th_8th, Not_in_family, Black, Male, Columbia,53<x<71,21174<x<207731,x>12,x<1,1
 Self_emp_inc, Some_college, Husband, Amer_Indian_Eskimo, Male, Ecuador,35<x<53,21174<x<207731,8<x<12,x<1,1
 State_gov, 1st_4th, Husband, White, Female, Italy,17<x<35,21174<x<207731,4<x<8,x>74,1
 Federal_gov, Prof_school, Not_in_family, White, Male, Iran,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 Self_emp_not_inc, 11th, Wife, Amer_Indian_Eskimo, Male, England,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_not_inc, Some_college, Wife, White, Male, India,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 Private, HS_grad, Unmarried, Other, Female, Cambodia,53<x<71,21174<x<207731,x>12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, Italy,53<x<71,21174<x<207731,4<x<8,25<x<50,1
 Local_gov, 7th_8th, Unmarried, Other, Female, United_States,53<x<71,207731<x<394288,4<x<8,1<x<25,1
 Federal_gov, Some_college, Husband, Amer_Indian_Eskimo, Female, Taiwan,x>71,207731<x<394288,1<x<4,25<x<50,1
 Federal_gov, 7th_8th, Other_relative, Other, Male, Columbia,17<x<35,21174<x<207731,8<x<12,50<x<74,1
 Private, Doctorate, Not_in_family, Black, Female, Columbia,x>71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_not_inc, 5th_6th, Not_in_family, Other, Male, Columbia,53<x<71,394288<x<580845,4<x<8,25<x<50,1
 Local_gov, 7th_8th, Not_in_family, White, Female, United_States,17<x<35,21174<x<207731,x>12,50<x<74,1
 Local_gov, 1st_4th, Unmarried, Amer_Indian_Eskimo, Female, Philippines,x>71,21174<x<207731,x>12,50<x<74,1
 Private, Preschool, Unmarried, White, Male, Canada,x<17,21174<x<207731,4<x<8,x>74,1
 Self_emp_inc, 11th, Other_relative, Other, Female, Poland,35<x<53,394288<x<580845,4<x<8,25<x<50,1
 Federal_gov, 9th, Own_child, Black, Female, Philippines,35<x<53,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_not_inc, 7th_8th, Wife, Other, Male, India,53<x<71,21174<x<207731,x>12,25<x<50,1
 Private, Some_college, Unmarried, Asian_Pac_Islander, Male, Canada,35<x<53,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, 11th, Own_child, Asian_Pac_Islander, Male, United_States,53<x<71,207731<x<394288,x>12,25<x<50,1
 Private, 5th_6th, Not_in_family, Black, Male, Haiti,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Local_gov, 7th_8th, Not_in_family, White, Female, Dominican_Republic,17<x<35,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Husband, White, Male, United_States,17<x<35,207731<x<394288,4<x<8,1<x<25,1
 State_gov, Preschool, Own_child, Amer_Indian_Eskimo, Male, Taiwan,35<x<53,21174<x<207731,x>12,25<x<50,1
 Local_gov, 5th_6th, Husband, White, Female, Haiti,35<x<53,207731<x<394288,4<x<8,25<x<50,1
 State_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, El_Salvador,35<x<53,21174<x<207731,x<1,50<x<74,1
 Federal_gov, Some_college, Other_relative, Black, Female, Taiwan,17<x<35,207731<x<394288,1<x<4,25<x<50,1
 Local_gov, 11th, Unmarried, Amer_Indian_Eskimo, Male, Guatemala,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 Private, 5th_6th, Wife, White, Male, Taiwan,17<x<35,207731<x<394288,1<x<4,25<x<50,1
 Private, Prof_school, Unmarried, Amer_Indian_Eskimo, Female, England,53<x<71,207731<x<394288,x>12,50<x<74,1
 Self_emp_inc, Bachelors, Wife, Other, Male, Yugoslavia,53<x<71,21174<x<207731,1<x<4,25<x<50,0
 Federal_gov, Some_college, Not_in_family, Other, Male, South,17<x<35,207731<x<394288,1<x<4,25<x<50,1
 Self_emp_inc, HS_grad, Other_relative, Amer_Indian_Eskimo, Female, Italy,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Local_gov, Assoc_voc, Not_in_family, Other, Female, Laos,53<x<71,21174<x<207731,x>12,1<x<25,1
 Local_gov, HS_grad, Other_relative, Black, Male, Jamaica,35<x<53,207731<x<394288,8<x<12,x>74,1
 Local_gov, Assoc_voc, Husband, Amer_Indian_Eskimo, Male, Cuba,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_not_inc, 7th_8th, Husband, Other, Female, Iran,x>71,21174<x<207731,x<1,1<x<25,1
 Self_emp_inc, Bachelors, Not_in_family, Black, Male, Guatemala,x>71,207731<x<394288,4<x<8,25<x<50,1
 Private, HS_grad, Husband, White, Female, Italy,53<x<71,21174<x<207731,1<x<4,50<x<74,1
 Federal_gov, 10th, Wife, Amer_Indian_Eskimo, Female, El_Salvador,35<x<53,207731<x<394288,x>12,25<x<50,1
 Local_gov, 1st_4th, Unmarried, Other, Female, Japan,x>71,21174<x<207731,4<x<8,50<x<74,1
 State_gov, 7th_8th, Other_relative, Other, Female, Columbia,53<x<71,21174<x<207731,4<x<8,x>74,1
 Self_emp_inc, 12th, Own_child, White, Male, India,35<x<53,21174<x<207731,x<1,1<x<25,1
 Self_emp_not_inc, Some_college, Own_child, Black, Female, Laos,x>71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, Columbia,x>71,21174<x<207731,x>12,50<x<74,1
 Self_emp_not_inc, Bachelors, Own_child, Asian_Pac_Islander, Female, Laos,53<x<71,394288<x<580845,x>12,1<x<25,1
 Local_gov, Assoc_acdm, Wife, Black, Male, Germany,17<x<35,21174<x<207731,x>12,25<x<50,1
 Local_gov, 11th, Wife, Black, Female, Haiti,53<x<71,21174<x<207731,1<x<4,x<1,1
 State_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Male, Cambodia,17<x<35,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_not_inc, Preschool, Not_in_family, Other, Female, Yugoslavia,53<x<71,21174<x<207731,8<x<12,1<x<25,1
 Local_gov, Doctorate, Wife, Other, Female, Japan,x<17,21174<x<207731,8<x<12,1<x<25,1
 Local_gov, 12th, Own_child, Other, Male, Guatemala,53<x<71,21174<x<207731,1<x<4,1<x<25,1
 Self_emp_inc, Assoc_acdm, Unmarried, White, Female, Dominican_Republic,x>71,207731<x<394288,x>12,50<x<74,1
 Self_emp_inc, 11th, Own_child, Amer_Indian_Eskimo, Male, Poland,17<x<35,394288<x<580845,x<1,1<x<25,1
 Self_emp_inc, Assoc_voc, Wife, Asian_Pac_Islander, Male, Iran,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 Private, 12th, Own_child, Other, Male, Haiti,17<x<35,21174<x<207731,4<x<8,50<x<74,1
 Self_emp_not_inc, 7th_8th, Other_relative, Black, Male, Cuba,17<x<35,21174<x<207731,x>12,1<x<25,1
 Private, 7th_8th, Not_in_family, Asian_Pac_Islander, Male, Japan,17<x<35,21174<x<207731,x>12,1<x<25,1
 Federal_gov, 9th, Own_child, Other, Male, Germany,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Private, 1st_4th, Unmarried, Other, Male, Cambodia,17<x<35,207731<x<394288,1<x<4,1<x<25,1
 State_gov, 7th_8th, Wife, White, Female, Portugal,x>71,21174<x<207731,8<x<12,x>74,1
 State_gov, Masters, Own_child, Black, Male, Puerto_Rico,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Federal_gov, Assoc_acdm, Other_relative, Black, Male, Haiti,x>71,207731<x<394288,x>12,25<x<50,1
 Self_emp_not_inc, 12th, Own_child, Asian_Pac_Islander, Male, Iran,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 State_gov, 7th_8th, Wife, Asian_Pac_Islander, Male, Puerto_Rico,35<x<53,21174<x<207731,x>12,1<x<25,1
 State_gov, Masters, Own_child, Other, Female, Yugoslavia,x>71,21174<x<207731,4<x<8,1<x<25,1
 Local_gov, HS_grad, Other_relative, Amer_Indian_Eskimo, Male, Poland,53<x<71,207731<x<394288,4<x<8,1<x<25,1
 Federal_gov, 11th, Not_in_family, White, Female, England,35<x<53,21174<x<207731,x>12,x>74,1
 Private, Prof_school, Other_relative, Asian_Pac_Islander, Male, United_States,17<x<35,207731<x<394288,8<x<12,x>74,1
 State_gov, Doctorate, Other_relative, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, 12th, Own_child, Black, Male, India,17<x<35,21174<x<207731,1<x<4,50<x<74,1
 Self_emp_inc, 11th, Unmarried, Amer_Indian_Eskimo, Female, Poland,17<x<35,207731<x<394288,1<x<4,25<x<50,1
 Private, Assoc_voc, Not_in_family, Amer_Indian_Eskimo, Female, Mexico,53<x<71,394288<x<580845,8<x<12,50<x<74,1
 Local_gov, 1st_4th, Wife, White, Female, El_Salvador,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_not_inc, 1st_4th, Other_relative, Amer_Indian_Eskimo, Female, Ecuador,35<x<53,207731<x<394288,x>12,x<1,1
 Self_emp_not_inc, 7th_8th, Other_relative, White, Female, Jamaica,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Other_relative, White, Female, China,53<x<71,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_inc, 7th_8th, Not_in_family, Asian_Pac_Islander, Female, South,53<x<71,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_not_inc, 12th, Unmarried, Other, Male, Laos,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Private, 10th, Unmarried, Amer_Indian_Eskimo, Female, United_States,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_inc, Assoc_voc, Wife, White, Male, Honduras,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Federal_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Taiwan,35<x<53,21174<x<207731,x<1,25<x<50,1
 Private, Some_college, Own_child, Black, Male, Poland,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 State_gov, Bachelors, Other_relative, Amer_Indian_Eskimo, Male, India,17<x<35,207731<x<394288,4<x<8,25<x<50,1
