,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
312,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
311,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,15.0
310,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,25.0
309,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
308,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
307,"['age=17<x<35', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,22.0
306,"['age=35<x<53', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
305,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,20.0
304,"['education_num=8<x<12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,31.0,60.0
301,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
300,"['age=17<x<35', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,11.0
299,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,19.0
298,"['education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,44.0
297,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
296,"['fnlwgt=207731<x<394288', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,19.0
294,"['hours_per_week=1<x<25', 'age=35<x<53', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,23.0
290,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,23.0
287,"['hours_per_week=1<x<25', 'age=35<x<53']",sex= Female,class=1,1.0,1.0,0.0,1.0,32.0,94.0
326,"['hours_per_week=1<x<25', 'education_num=x>12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
441,"['workcla= Local_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,25.0
327,"['age=17<x<35', 'education_num=x>12', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
330,"['hours_per_week=1<x<25', 'age=53<x<71', 'race= White']",sex= Female,class=1,0.875,0.875,0.0,1.0,7.0,14.0
373,"['education_num=x>12', 'race= Asian_Pac_Islander', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
372,"['race= Asian_Pac_Islander', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,31.0
367,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,22.0
361,"['education_num=4<x<8', 'race= Other', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
360,"['age=35<x<53', 'education_num=1<x<4', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
359,"['age=53<x<71', 'education_num=1<x<4', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
358,"['race= White', 'education_num=1<x<4', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
357,"['education_num=1<x<4', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,18.0,37.0
356,"['age=53<x<71', 'race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,16.0
355,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
354,"['education_num=8<x<12', 'race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
353,"['age=35<x<53', 'race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
352,"['fnlwgt=207731<x<394288', 'race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,17.0
351,"['race= Black', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,17.0,39.0
349,"['age=35<x<53', 'education_num=8<x<12', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
348,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
346,"['age=17<x<35', 'education_num=8<x<12', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,17.0
345,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
344,"['age=17<x<35', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,18.0,45.0
343,"['education_num=x>12', 'race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
342,"['age=53<x<71', 'race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
341,"['race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,17.0,36.0
340,"['age=17<x<35', 'race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
339,"['age=35<x<53', 'race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
338,"['fnlwgt=207731<x<394288', 'race= White', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
337,"['education_num=4<x<8', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,44.0
336,"['age=53<x<71', 'education_num=4<x<8', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,19.0
335,"['age=35<x<53', 'education_num=4<x<8', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
334,"['fnlwgt=207731<x<394288', 'education_num=4<x<8', 'hours_per_week=50<x<74']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
329,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= White']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,15.0
442,"['hours_per_week=25<x<50', 'workcla= Local_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
443,"['age=17<x<35', 'workcla= Local_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
444,"['hours_per_week=25<x<50', 'age=17<x<35', 'workcla= Local_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
558,"['age=17<x<35', 'race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
557,"['fnlwgt=207731<x<394288', 'race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
556,"['hours_per_week=25<x<50', 'race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,13.0
555,"['age=35<x<53', 'race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
554,"['hours_per_week=1<x<25', 'race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
553,"['race= Other', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,34.0
552,"['fnlwgt=207731<x<394288', 'age=35<x<53', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,18.0
551,"['hours_per_week=25<x<50', 'age=35<x<53', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,23.0
550,"['hours_per_week=1<x<25', 'age=35<x<53', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
549,"['age=35<x<53', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,28.0,56.0
546,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
545,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,19.0
1059,"['workcla= Self_emp_inc', 'education= 7th_8th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
542,"['age=53<x<71', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
541,"['fnlwgt=207731<x<394288', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,13.0
540,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,16.0
539,"['age=35<x<53', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
538,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,19.0
537,"['education_num=4<x<8', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,26.0,49.0
536,"['age=35<x<53', 'education_num=8<x<12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,19.0
534,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
533,"['age=17<x<35', 'education_num=8<x<12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,15.0
532,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,14.0
531,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,23.0
530,"['age=17<x<35', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,28.0,55.0
529,"['hours_per_week=1<x<25', 'age=17<x<35', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,18.0
528,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,20.0
527,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'age=17<x<35', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
526,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,27.0
562,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
525,"['hours_per_week=1<x<25', 'education_num=x>12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
565,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,22.0
567,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,20.0
603,"['race= Other', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,8.0
602,"['age=35<x<53', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
601,"['education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,34.0
600,"['education_num=x>12', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
599,"['age=17<x<35', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
598,"['fnlwgt=207731<x<394288', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
597,"['hours_per_week=25<x<50', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,11.0
596,"['age=35<x<53', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
595,"['hours_per_week=1<x<25', 'race= Other', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
593,"['fnlwgt=207731<x<394288', 'age=35<x<53', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
592,"['hours_per_week=25<x<50', 'age=35<x<53', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,21.0
591,"['age=35<x<53', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,24.0,51.0
588,"['age=35<x<53', 'race= White', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
585,"['fnlwgt=207731<x<394288', 'race= White', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
582,"['hours_per_week=1<x<25', 'race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
581,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
580,"['age=35<x<53', 'race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,17.0
579,"['hours_per_week=25<x<50', 'race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,18.0
578,"['fnlwgt=207731<x<394288', 'race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
577,"['race= Black', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,40.0
576,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,24.0
575,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,19.0
574,"['fnlwgt=207731<x<394288', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,28.0,60.0
573,"['race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,39.0
572,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
571,"['fnlwgt=207731<x<394288', 'race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,16.0
570,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
569,"['age=17<x<35', 'race= Asian_Pac_Islander', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,18.0
568,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,32.0
566,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'age=17<x<35', 'education_num=1<x<4']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
285,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'age=35<x<53']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,32.0
523,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=x>12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
521,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'education_num=x>12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
473,"['age=17<x<35', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
472,"['age=35<x<53', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
471,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
470,"['fnlwgt=207731<x<394288', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,11.0
469,"['race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,28.0
468,"['education_num=x>12', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
467,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
466,"['education_num=4<x<8', 'race= Asian_Pac_Islander', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
465,"['hours_per_week=1<x<25', 'workcla= State_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
464,"['age=35<x<53', 'workcla= State_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
463,"['workcla= State_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,30.0
462,"['fnlwgt=207731<x<394288', 'workcla= State_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
461,"['age=17<x<35', 'education_num=8<x<12', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,11.0
460,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
459,"['education_num=8<x<12', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,32.0
458,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,14.0
457,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
456,"['hours_per_week=25<x<50', 'age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,12.0
455,"['hours_per_week=1<x<25', 'age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
454,"['age=17<x<35', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,23.0,34.0
453,"['race= Amer_Indian_Eskimo', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
452,"['age=17<x<35', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
451,"['hours_per_week=25<x<50', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
450,"['education_num=x>12', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
449,"['age=35<x<53', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
448,"['hours_per_week=1<x<25', 'workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
447,"['workcla= Self_emp_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,24.0
446,"['age=x>71', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,30.0
445,"['age=53<x<71', 'workcla= Local_gov', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
474,"['workcla= Self_emp_not_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,19.0
522,"['age=17<x<35', 'education_num=x>12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
475,"['race= Other', 'workcla= Self_emp_not_inc', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
477,"['hours_per_week=1<x<25', 'race= Black', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
519,"['hours_per_week=25<x<50', 'education_num=x>12', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,21.0
517,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
516,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,21.0
514,"['hours_per_week=25<x<50', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,39.0,79.0
512,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,25.0
511,"['hours_per_week=1<x<25', 'age=35<x<53', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,21.0
509,"['hours_per_week=1<x<25', 'race= Other']",sex= Female,class=1,1.0,1.0,0.0,1.0,27.0,58.0
506,"['age=53<x<71', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
505,['native_country= Yugoslavia'],sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,23.0
504,"['hours_per_week=25<x<50', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
503,"['relationship= Own_child', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
502,"['hours_per_week=25<x<50', 'education_num=x>12', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
501,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=x>12', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
500,"['age=17<x<35', 'education_num=x>12', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,7.0
498,"['hours_per_week=25<x<50', 'age=17<x<35', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
497,"['age=17<x<35', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,17.0
496,"['relationship= Wife', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
494,"['race= Asian_Pac_Islander', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
493,"['hours_per_week=25<x<50', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,19.0
492,"['workcla= Private', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
491,"['hours_per_week=1<x<25', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,21.0
490,"['race= Amer_Indian_Eskimo', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
489,"['education_num=8<x<12', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
488,"['workcla= Local_gov', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
487,"['relationship= Husband', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
486,"['education_num=1<x<4', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
485,"['age=53<x<71', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,17.0
481,"['race= White', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
478,"['age=53<x<71', 'race= Black', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
476,"['race= Black', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,28.0
604,"['hours_per_week=25<x<50', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
282,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288']",sex= Female,class=1,1.0,1.0,0.0,1.0,45.0,104.0
278,"['relationship= Wife', 'native_country= Canada']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
97,"['education_num=x>12', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,40.0
96,"['age=53<x<71', 'hours_per_week=50<x<74', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
95,"['hours_per_week=50<x<74', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,34.0
94,"['age=53<x<71', 'education_num=4<x<8', 'hours_per_week=50<x<74', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
93,"['education_num=4<x<8', 'hours_per_week=50<x<74', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,13.0
92,"['fnlwgt=207731<x<394288', 'hours_per_week=50<x<74', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
91,"['age=17<x<35', 'race= White', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
90,"['race= White', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,31.0
89,"['education_num=x>12', 'race= White', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
88,"['hours_per_week=25<x<50', 'race= White', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
87,"['hours_per_week=25<x<50', 'age=35<x<53', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
86,"['age=35<x<53', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,43.0
