id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
398,services,married,unknown,yes,yes,yes,cellular,apr,unknown,x<18,-2712<x<14629,16<x<23,3<x<972,x<1,0<x<14,1
399,technician,single,primary,yes,yes,no,unknown,sep,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
400,technician,married,secondary,yes,no,no,unknown,feb,success,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
401,housemaid,single,primary,yes,yes,no,cellular,sep,failure,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
402,technician,married,unknown,no,yes,no,telephone,oct,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
403,self-employed,married,primary,yes,no,yes,cellular,nov,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,29<x<43,1
404,self-employed,divorced,tertiary,yes,no,yes,telephone,may,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,29<x<43,1
405,services,single,primary,no,no,no,telephone,jul,failure,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
406,management,single,primary,no,no,yes,unknown,oct,failure,x>75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,0<x<14,1
407,admin.,married,secondary,no,no,yes,unknown,apr,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
408,management,married,tertiary,no,yes,yes,telephone,nov,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,1
409,self-employed,married,primary,no,no,no,unknown,apr,other,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
410,services,married,unknown,no,no,yes,cellular,jul,other,56<x<75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
411,unemployed,single,primary,no,yes,yes,unknown,apr,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,x<1,14<x<29,1
412,retired,married,primary,no,no,no,telephone,aug,success,18<x<37,-2712<x<14629,x<1,3<x<972,16<x<32,29<x<43,1
413,unemployed,divorced,primary,no,yes,no,cellular,sep,success,x>75,31970<x<49311,8<x<16,3<x<972,16<x<32,x>43,1
414,blue-collar,single,tertiary,no,no,no,cellular,sep,failure,x>75,-2712<x<14629,x>23,972<x<1942,32<x<47,0<x<14,1
415,technician,divorced,unknown,no,no,yes,cellular,nov,failure,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
416,technician,married,tertiary,no,yes,yes,unknown,feb,failure,56<x<75,-2712<x<14629,x<1,3<x<972,1<x<16,0<x<14,0
417,blue-collar,divorced,secondary,yes,yes,yes,telephone,mar,failure,18<x<37,-2712<x<14629,16<x<23,972<x<1942,1<x<16,0<x<14,1
418,unknown,divorced,tertiary,yes,no,no,unknown,nov,other,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
419,services,single,unknown,yes,yes,yes,telephone,oct,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
420,blue-collar,married,unknown,yes,yes,yes,telephone,jun,failure,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
421,student,married,primary,yes,yes,yes,telephone,dec,other,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
422,management,single,unknown,no,no,no,telephone,oct,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
423,housemaid,divorced,tertiary,no,no,no,unknown,jan,failure,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
424,unknown,divorced,unknown,no,no,no,cellular,jan,failure,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
425,blue-collar,married,unknown,no,yes,yes,unknown,jan,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
426,unknown,single,secondary,no,no,yes,cellular,mar,unknown,56<x<75,14629<x<31970,1<x<8,3<x<972,16<x<32,14<x<29,1
427,student,divorced,secondary,no,no,yes,unknown,jun,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
428,admin.,single,primary,yes,yes,no,cellular,may,other,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
429,management,married,unknown,no,yes,yes,telephone,jun,failure,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
430,blue-collar,married,unknown,yes,yes,no,unknown,nov,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,1<x<16,x>43,1
431,unemployed,married,secondary,yes,yes,no,cellular,jun,other,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,x<0,0
432,retired,single,unknown,yes,yes,no,cellular,oct,success,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
433,student,married,unknown,yes,yes,no,unknown,mar,success,56<x<75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
434,retired,single,unknown,yes,yes,no,cellular,feb,unknown,56<x<75,14629<x<31970,1<x<8,3<x<972,16<x<32,14<x<29,1
435,retired,married,tertiary,no,no,no,telephone,apr,unknown,x>75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
436,student,divorced,primary,no,no,yes,cellular,may,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
437,self-employed,single,tertiary,yes,no,no,cellular,may,other,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
438,unemployed,divorced,primary,no,yes,yes,telephone,oct,unknown,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
439,unemployed,single,secondary,yes,yes,yes,telephone,nov,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
440,student,married,unknown,yes,yes,no,unknown,aug,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,x>47,0<x<14,0
441,blue-collar,single,primary,no,yes,yes,unknown,dec,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
442,blue-collar,married,tertiary,no,no,yes,telephone,may,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,32<x<47,14<x<29,1
443,blue-collar,divorced,primary,no,yes,yes,cellular,nov,success,x>75,-2712<x<14629,16<x<23,3<x<972,x>47,14<x<29,1
444,services,married,unknown,no,no,yes,cellular,jul,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
445,management,divorced,unknown,yes,yes,yes,cellular,feb,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,32<x<47,14<x<29,1
446,blue-collar,married,secondary,yes,yes,yes,cellular,apr,other,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
447,unemployed,divorced,primary,no,no,yes,cellular,jan,unknown,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
448,housemaid,divorced,tertiary,yes,no,no,telephone,jul,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
449,retired,divorced,tertiary,yes,no,no,cellular,may,success,x>75,-2712<x<14629,8<x<16,1942<x<2911,1<x<16,0<x<14,1
450,unknown,married,secondary,yes,yes,yes,cellular,may,unknown,x>75,-2712<x<14629,8<x<16,972<x<1942,32<x<47,0<x<14,1
451,blue-collar,single,tertiary,yes,yes,no,telephone,sep,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
452,blue-collar,single,secondary,no,no,yes,unknown,jul,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,x>47,0<x<14,0
453,retired,married,tertiary,no,no,yes,cellular,jul,unknown,18<x<37,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
454,student,single,primary,yes,yes,yes,telephone,mar,success,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
455,student,divorced,tertiary,no,no,yes,telephone,jan,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
456,unknown,single,unknown,yes,yes,no,telephone,oct,other,x>75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
457,student,single,unknown,yes,no,yes,unknown,sep,other,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
458,self-employed,single,secondary,yes,yes,no,telephone,dec,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,32<x<47,0<x<14,0
459,unemployed,single,secondary,no,no,no,telephone,feb,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
460,self-employed,married,unknown,yes,no,yes,telephone,may,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
461,housemaid,single,primary,no,yes,no,telephone,sep,failure,37<x<56,-2712<x<14629,x>23,3<x<972,32<x<47,0<x<14,0
462,technician,single,secondary,no,no,no,unknown,jan,other,x>75,-2712<x<14629,x<1,3<x<972,1<x<16,0<x<14,1
463,retired,married,primary,yes,yes,no,telephone,oct,other,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
464,admin.,married,tertiary,no,no,no,telephone,dec,failure,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
465,retired,divorced,unknown,yes,yes,no,unknown,nov,unknown,56<x<75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,0<x<14,1
466,housemaid,single,primary,no,no,no,unknown,sep,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
467,student,single,secondary,yes,yes,no,telephone,jul,other,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
468,unemployed,single,secondary,no,yes,yes,telephone,nov,failure,56<x<75,-2712<x<14629,x<1,972<x<1942,1<x<16,0<x<14,1
469,unemployed,divorced,secondary,no,no,yes,telephone,apr,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
470,blue-collar,divorced,tertiary,no,no,no,unknown,jun,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
471,retired,single,primary,no,yes,no,cellular,feb,other,x>75,-2712<x<14629,x>23,x>2911,32<x<47,14<x<29,1
472,housemaid,single,tertiary,yes,yes,no,cellular,may,success,37<x<56,-2712<x<14629,x>23,972<x<1942,32<x<47,14<x<29,1
473,retired,divorced,secondary,yes,no,no,telephone,apr,failure,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
474,entrepreneur,single,unknown,yes,yes,yes,unknown,mar,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
475,student,single,tertiary,no,no,yes,cellular,feb,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
476,student,divorced,unknown,yes,no,yes,unknown,may,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,x>43,1
477,entrepreneur,married,primary,yes,no,no,unknown,mar,other,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
478,services,divorced,unknown,yes,yes,no,unknown,nov,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
479,retired,divorced,unknown,yes,yes,yes,cellular,jun,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
480,student,divorced,secondary,no,yes,no,telephone,feb,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
481,housemaid,single,secondary,no,yes,no,unknown,mar,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
482,services,married,tertiary,no,no,no,unknown,apr,success,56<x<75,-2712<x<14629,x>23,972<x<1942,x<1,14<x<29,1
483,entrepreneur,single,primary,no,no,yes,cellular,nov,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
484,blue-collar,divorced,tertiary,yes,yes,no,telephone,jan,other,18<x<37,-2712<x<14629,x>23,1942<x<2911,1<x<16,14<x<29,1
485,management,divorced,primary,no,no,yes,cellular,mar,success,56<x<75,-2712<x<14629,8<x<16,1942<x<2911,1<x<16,0<x<14,1
486,services,divorced,unknown,yes,yes,yes,unknown,jul,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
487,blue-collar,single,unknown,no,yes,no,unknown,jul,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
488,blue-collar,single,unknown,no,yes,yes,cellular,oct,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
489,retired,single,primary,no,no,yes,telephone,mar,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
490,unemployed,divorced,tertiary,no,no,no,unknown,may,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,x<1,14<x<29,1
491,blue-collar,single,primary,yes,no,no,unknown,dec,failure,x>75,-2712<x<14629,1<x<8,3<x<972,32<x<47,29<x<43,1
492,student,married,primary,yes,no,no,cellular,dec,failure,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
493,management,single,primary,yes,no,yes,cellular,mar,failure,56<x<75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
494,entrepreneur,married,tertiary,no,yes,no,cellular,may,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
495,retired,single,unknown,yes,yes,yes,cellular,jun,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
496,retired,married,tertiary,no,yes,no,telephone,aug,failure,37<x<56,-2712<x<14629,8<x<16,972<x<1942,x>47,0<x<14,1
497,unemployed,divorced,tertiary,yes,yes,yes,cellular,apr,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,29<x<43,1
498,retired,single,unknown,yes,no,yes,cellular,dec,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
499,management,married,primary,yes,yes,yes,telephone,may,other,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,x<0,0
500,housemaid,single,unknown,no,yes,yes,telephone,mar,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
501,student,divorced,secondary,no,no,no,telephone,sep,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
502,technician,divorced,primary,no,no,yes,unknown,apr,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,x<1,14<x<29,1
503,management,divorced,unknown,no,no,yes,telephone,aug,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
504,housemaid,divorced,primary,yes,no,no,unknown,apr,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
505,blue-collar,single,tertiary,no,no,no,cellular,aug,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
506,blue-collar,divorced,primary,no,yes,no,unknown,mar,success,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
507,unknown,single,secondary,no,yes,yes,cellular,oct,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,29<x<43,1
508,housemaid,married,unknown,yes,no,yes,cellular,oct,other,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
509,management,single,tertiary,no,no,no,unknown,nov,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
510,technician,divorced,unknown,yes,no,no,unknown,feb,failure,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
511,services,single,tertiary,no,yes,yes,cellular,feb,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
512,services,married,tertiary,no,no,yes,telephone,aug,success,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
513,housemaid,single,primary,yes,no,yes,cellular,feb,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
514,blue-collar,single,secondary,yes,no,yes,telephone,nov,success,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,29<x<43,1
515,unemployed,single,unknown,yes,yes,no,cellular,aug,other,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
516,entrepreneur,divorced,tertiary,yes,yes,yes,telephone,jan,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
517,unknown,married,primary,no,no,yes,cellular,aug,failure,56<x<75,-2712<x<14629,x>23,3<x<972,32<x<47,29<x<43,1
518,admin.,divorced,unknown,yes,yes,no,unknown,jul,failure,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
519,housemaid,single,tertiary,no,no,yes,unknown,mar,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
520,unemployed,married,secondary,no,yes,yes,telephone,jan,unknown,56<x<75,-2712<x<14629,x<1,972<x<1942,16<x<32,14<x<29,1
521,admin.,single,unknown,yes,yes,yes,unknown,dec,failure,37<x<56,-2712<x<14629,16<x<23,972<x<1942,1<x<16,29<x<43,1
522,blue-collar,divorced,unknown,yes,no,no,unknown,mar,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
523,housemaid,married,primary,no,yes,no,unknown,aug,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,x<1,14<x<29,1
524,student,married,secondary,no,yes,no,cellular,feb,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
525,housemaid,single,secondary,no,no,yes,cellular,jan,other,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
526,housemaid,married,tertiary,no,no,no,cellular,aug,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
527,management,single,unknown,no,yes,no,telephone,may,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,32<x<47,14<x<29,1
528,housemaid,single,unknown,no,no,yes,unknown,feb,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
529,technician,married,unknown,yes,yes,no,cellular,apr,unknown,56<x<75,x<-2712,16<x<23,3<x<972,16<x<32,0<x<14,1
530,unknown,married,tertiary,no,no,yes,telephone,nov,failure,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
531,services,divorced,secondary,no,yes,yes,unknown,jan,other,x<18,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
532,unknown,single,secondary,no,yes,no,cellular,jul,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,x<1,0<x<14,1
533,unemployed,divorced,secondary,yes,no,no,unknown,jul,success,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,29<x<43,1
534,technician,married,tertiary,no,no,no,telephone,dec,success,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
535,unemployed,single,tertiary,yes,yes,no,telephone,jan,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,32<x<47,14<x<29,1
536,student,single,tertiary,yes,yes,no,telephone,jan,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
537,blue-collar,divorced,secondary,no,no,no,unknown,apr,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
538,retired,divorced,secondary,no,yes,no,unknown,dec,success,56<x<75,14629<x<31970,x>23,1942<x<2911,1<x<16,14<x<29,1
539,services,married,tertiary,yes,no,yes,cellular,oct,unknown,37<x<56,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
540,entrepreneur,married,primary,yes,yes,no,cellular,jan,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
541,self-employed,married,tertiary,yes,no,no,telephone,jun,failure,x>75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
542,services,divorced,secondary,no,no,yes,unknown,may,unknown,56<x<75,14629<x<31970,1<x<8,972<x<1942,16<x<32,x>43,1
543,self-employed,single,primary,yes,yes,yes,unknown,may,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
544,retired,married,unknown,no,no,yes,cellular,jun,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
545,housemaid,married,unknown,no,no,yes,telephone,jan,other,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,x<0,0
546,admin.,divorced,unknown,yes,yes,no,telephone,may,unknown,18<x<37,-2712<x<14629,x>23,972<x<1942,32<x<47,0<x<14,1
547,housemaid,single,secondary,yes,no,yes,unknown,dec,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
548,entrepreneur,single,unknown,no,yes,no,cellular,feb,other,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
549,admin.,divorced,secondary,yes,yes,no,cellular,may,unknown,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
550,services,divorced,secondary,yes,no,no,telephone,dec,failure,37<x<56,-2712<x<14629,16<x<23,972<x<1942,1<x<16,14<x<29,1
551,housemaid,single,secondary,no,yes,no,telephone,feb,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,x>43,1
552,unemployed,married,primary,no,yes,yes,telephone,mar,other,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
553,entrepreneur,divorced,secondary,yes,yes,yes,telephone,apr,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
554,self-employed,married,tertiary,no,no,no,telephone,jun,success,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,29<x<43,1
555,self-employed,married,unknown,no,yes,yes,cellular,may,success,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
556,housemaid,single,unknown,yes,no,no,unknown,feb,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
557,services,divorced,tertiary,yes,no,no,cellular,apr,other,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
558,self-employed,divorced,tertiary,yes,yes,no,telephone,mar,success,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
559,student,divorced,unknown,no,no,no,unknown,oct,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,14<x<29,1
560,technician,single,tertiary,yes,yes,no,unknown,jul,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
561,housemaid,divorced,tertiary,no,no,no,telephone,jun,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
562,student,single,secondary,no,no,no,cellular,apr,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
563,unknown,single,primary,no,yes,yes,cellular,sep,unknown,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
564,admin.,single,primary,no,no,no,cellular,jan,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
565,technician,single,unknown,yes,yes,yes,telephone,sep,success,18<x<37,-2712<x<14629,8<x<16,3<x<972,32<x<47,x>43,1
566,self-employed,married,tertiary,no,yes,no,cellular,jul,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,29<x<43,1
567,management,married,secondary,no,no,yes,cellular,may,other,18<x<37,-2712<x<14629,x>23,972<x<1942,32<x<47,x>43,1
568,housemaid,married,secondary,yes,no,no,cellular,nov,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,x>47,0<x<14,1
569,retired,married,secondary,yes,no,yes,cellular,jan,other,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,1
570,blue-collar,single,unknown,no,yes,yes,unknown,jan,success,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
571,technician,divorced,primary,no,yes,no,unknown,aug,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,x<0,0
572,entrepreneur,married,primary,no,yes,no,cellular,jul,success,x>75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
573,student,married,secondary,no,yes,no,cellular,jun,failure,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
574,housemaid,single,unknown,no,no,yes,cellular,jun,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
575,entrepreneur,divorced,unknown,no,no,yes,unknown,jul,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
576,unemployed,married,tertiary,no,no,yes,telephone,nov,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,x>47,14<x<29,1
577,technician,married,tertiary,no,yes,yes,telephone,apr,failure,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
578,blue-collar,married,tertiary,no,no,no,telephone,sep,unknown,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
579,entrepreneur,divorced,unknown,no,no,no,unknown,dec,failure,x>75,-2712<x<14629,8<x<16,3<x<972,32<x<47,0<x<14,0
580,blue-collar,married,tertiary,yes,no,yes,cellular,jan,failure,x>75,-2712<x<14629,8<x<16,x>2911,1<x<16,0<x<14,1
581,technician,married,tertiary,no,no,no,unknown,dec,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
582,housemaid,married,unknown,yes,yes,no,unknown,jun,success,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
583,admin.,divorced,unknown,yes,no,yes,telephone,may,failure,x>75,-2712<x<14629,x<1,972<x<1942,1<x<16,0<x<14,1
584,admin.,married,tertiary,yes,no,yes,unknown,dec,success,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,x<0,0
585,self-employed,single,tertiary,yes,yes,yes,telephone,jun,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,0
586,services,divorced,tertiary,yes,no,yes,telephone,jan,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,x>47,14<x<29,1
587,unknown,divorced,secondary,no,yes,yes,cellular,dec,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
588,services,married,unknown,yes,no,yes,cellular,jan,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
589,unemployed,divorced,unknown,no,no,yes,cellular,nov,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,x>43,1
590,blue-collar,divorced,primary,yes,no,no,cellular,jan,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,32<x<47,14<x<29,1
591,self-employed,single,tertiary,no,yes,yes,cellular,sep,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
592,unknown,married,tertiary,no,no,yes,cellular,jun,failure,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
593,blue-collar,single,primary,no,yes,yes,cellular,mar,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,1
594,retired,single,primary,no,no,yes,telephone,may,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
595,entrepreneur,divorced,primary,no,no,no,telephone,jun,other,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
596,admin.,divorced,tertiary,no,no,no,cellular,jul,success,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
597,services,divorced,unknown,no,yes,no,cellular,jan,success,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
