id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
138,technician,married,unknown,no,yes,no,unknown,nov,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
139,student,married,unknown,no,no,yes,cellular,sep,unknown,56<x<75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
140,self-employed,single,secondary,yes,yes,no,cellular,sep,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,29<x<43,1
141,management,single,secondary,no,no,no,unknown,apr,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
142,student,married,secondary,no,yes,yes,cellular,apr,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,0
143,student,divorced,secondary,no,no,no,unknown,mar,other,x>75,-2712<x<14629,16<x<23,x>2911,1<x<16,0<x<14,1
144,technician,divorced,primary,yes,no,no,unknown,nov,unknown,18<x<37,-2712<x<14629,x<1,972<x<1942,1<x<16,0<x<14,1
145,unknown,single,primary,yes,yes,no,telephone,aug,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
146,entrepreneur,divorced,unknown,yes,no,yes,cellular,sep,failure,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
147,entrepreneur,married,secondary,no,no,no,unknown,sep,other,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
148,admin.,divorced,unknown,no,no,no,telephone,jan,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
149,retired,divorced,unknown,yes,yes,yes,telephone,oct,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
150,blue-collar,divorced,unknown,no,yes,no,telephone,jan,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
151,entrepreneur,divorced,unknown,no,no,no,cellular,nov,unknown,37<x<56,14629<x<31970,1<x<8,3<x<972,16<x<32,0<x<14,0
152,technician,married,primary,yes,no,yes,unknown,mar,success,37<x<56,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
153,student,married,secondary,no,yes,no,telephone,apr,success,56<x<75,-2712<x<14629,8<x<16,972<x<1942,x>47,0<x<14,1
154,student,divorced,unknown,no,yes,yes,telephone,sep,success,x<18,-2712<x<14629,1<x<8,3<x<972,1<x<16,29<x<43,1
155,services,married,primary,yes,yes,yes,cellular,nov,other,18<x<37,-2712<x<14629,x<1,3<x<972,1<x<16,29<x<43,1
156,technician,divorced,secondary,no,no,yes,telephone,aug,success,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,29<x<43,1
157,unknown,single,primary,yes,no,no,unknown,sep,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
158,unknown,single,secondary,yes,no,no,telephone,jan,other,x<18,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
159,services,single,secondary,yes,no,yes,unknown,jun,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
160,unemployed,divorced,secondary,yes,yes,yes,unknown,nov,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
161,retired,divorced,secondary,no,yes,no,telephone,aug,other,18<x<37,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
162,housemaid,divorced,primary,no,no,no,unknown,apr,unknown,18<x<37,-2712<x<14629,8<x<16,972<x<1942,32<x<47,14<x<29,1
163,technician,married,primary,no,yes,yes,telephone,apr,failure,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,x>43,0
164,management,single,primary,no,no,yes,telephone,apr,unknown,37<x<56,-2712<x<14629,x<1,972<x<1942,32<x<47,14<x<29,1
165,management,single,tertiary,yes,no,no,telephone,oct,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
166,housemaid,married,primary,no,yes,no,unknown,jun,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
167,blue-collar,married,unknown,yes,no,yes,telephone,oct,other,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
168,retired,married,secondary,no,yes,yes,telephone,jul,failure,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
169,technician,married,primary,yes,no,yes,cellular,dec,other,56<x<75,-2712<x<14629,16<x<23,972<x<1942,1<x<16,0<x<14,0
170,entrepreneur,divorced,tertiary,yes,yes,no,cellular,feb,unknown,37<x<56,-2712<x<14629,1<x<8,972<x<1942,1<x<16,x>43,1
171,retired,divorced,unknown,no,yes,yes,telephone,aug,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
172,unemployed,married,tertiary,no,no,yes,telephone,jan,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
173,self-employed,single,tertiary,no,no,no,telephone,may,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,0
174,technician,divorced,primary,yes,no,no,cellular,jan,failure,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
175,entrepreneur,married,unknown,no,no,no,unknown,nov,failure,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
176,retired,married,primary,no,no,yes,cellular,nov,other,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
177,housemaid,divorced,primary,no,no,yes,unknown,mar,failure,37<x<56,-2712<x<14629,x<1,3<x<972,1<x<16,0<x<14,1
178,unemployed,single,unknown,yes,no,no,telephone,nov,failure,18<x<37,-2712<x<14629,16<x<23,972<x<1942,x<1,14<x<29,1
179,student,divorced,secondary,no,no,no,telephone,sep,success,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
180,retired,divorced,tertiary,yes,yes,yes,cellular,feb,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
181,management,single,primary,no,yes,no,unknown,mar,other,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
182,housemaid,single,secondary,no,no,no,cellular,mar,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,x>47,0<x<14,0
183,entrepreneur,married,tertiary,no,no,no,cellular,nov,failure,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
184,unknown,single,tertiary,no,no,no,telephone,feb,failure,37<x<56,-2712<x<14629,1<x<8,972<x<1942,32<x<47,29<x<43,1
185,blue-collar,single,unknown,no,no,yes,cellular,mar,unknown,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
186,housemaid,single,unknown,no,yes,no,telephone,jun,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
187,admin.,single,unknown,yes,yes,no,unknown,dec,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,x>43,1
188,housemaid,married,unknown,yes,no,no,cellular,dec,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
189,management,single,primary,no,no,yes,cellular,apr,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,29<x<43,0
190,student,divorced,unknown,no,no,yes,telephone,oct,success,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
191,admin.,single,primary,no,yes,yes,telephone,jul,success,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,29<x<43,1
192,services,married,unknown,yes,no,yes,telephone,nov,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
193,unemployed,divorced,secondary,yes,no,yes,telephone,jul,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
194,admin.,divorced,secondary,no,yes,yes,unknown,aug,other,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
195,entrepreneur,single,unknown,yes,no,no,cellular,mar,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,x>43,1
196,entrepreneur,married,primary,yes,yes,no,unknown,feb,failure,x>75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
197,management,single,primary,yes,no,yes,unknown,dec,success,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,0
198,retired,married,secondary,no,no,yes,unknown,aug,unknown,56<x<75,-2712<x<14629,8<x<16,3<x<972,x>47,14<x<29,0
199,student,single,secondary,yes,yes,yes,unknown,jun,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
200,blue-collar,single,unknown,no,yes,yes,telephone,may,success,18<x<37,-2712<x<14629,8<x<16,972<x<1942,32<x<47,0<x<14,1
201,technician,single,unknown,yes,no,no,cellular,jan,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
202,entrepreneur,single,primary,yes,yes,yes,telephone,jul,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
203,services,single,primary,yes,no,yes,cellular,mar,success,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
204,services,divorced,primary,yes,no,yes,unknown,feb,other,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,0
205,blue-collar,single,unknown,yes,no,no,unknown,dec,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
206,technician,single,unknown,no,no,no,cellular,dec,success,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
207,management,married,secondary,yes,yes,no,cellular,jan,unknown,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
208,student,married,tertiary,no,no,yes,telephone,sep,unknown,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
209,entrepreneur,married,tertiary,yes,no,no,cellular,may,other,56<x<75,-2712<x<14629,x<1,3<x<972,16<x<32,0<x<14,0
210,entrepreneur,married,unknown,yes,yes,yes,telephone,sep,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
211,entrepreneur,divorced,secondary,yes,no,no,telephone,jul,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
212,technician,single,secondary,no,no,yes,telephone,jun,success,18<x<37,-2712<x<14629,1<x<8,x>2911,16<x<32,0<x<14,1
213,entrepreneur,single,primary,no,no,yes,telephone,nov,other,56<x<75,-2712<x<14629,x<1,972<x<1942,1<x<16,0<x<14,1
214,unemployed,divorced,primary,yes,yes,yes,cellular,dec,other,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
215,technician,single,unknown,yes,yes,no,telephone,jul,other,37<x<56,-2712<x<14629,8<x<16,972<x<1942,32<x<47,14<x<29,1
216,self-employed,single,primary,no,no,yes,telephone,apr,success,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
217,entrepreneur,divorced,secondary,yes,no,yes,unknown,jun,failure,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
218,admin.,married,unknown,no,no,no,cellular,sep,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
219,entrepreneur,single,tertiary,yes,yes,yes,telephone,jun,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
220,retired,married,unknown,yes,no,yes,cellular,dec,success,x<18,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
221,services,married,unknown,yes,yes,yes,unknown,mar,failure,x>75,-2712<x<14629,x>23,1942<x<2911,16<x<32,0<x<14,1
222,services,divorced,primary,no,yes,no,unknown,oct,failure,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,x>43,1
223,retired,married,primary,yes,yes,yes,cellular,may,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,0
224,retired,divorced,tertiary,yes,yes,yes,telephone,nov,unknown,56<x<75,-2712<x<14629,8<x<16,1942<x<2911,16<x<32,14<x<29,1
225,housemaid,divorced,tertiary,no,yes,no,cellular,apr,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,29<x<43,0
226,management,married,tertiary,yes,yes,no,cellular,mar,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
227,self-employed,divorced,tertiary,yes,yes,yes,unknown,oct,success,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
228,housemaid,married,primary,no,no,no,unknown,nov,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
229,housemaid,single,tertiary,yes,yes,yes,unknown,oct,failure,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,0
230,entrepreneur,married,unknown,yes,no,yes,cellular,jan,other,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
231,unemployed,divorced,unknown,yes,yes,no,cellular,may,success,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
232,blue-collar,divorced,secondary,no,yes,no,telephone,oct,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,1
233,unknown,single,tertiary,no,yes,yes,unknown,apr,unknown,18<x<37,-2712<x<14629,1<x<8,972<x<1942,32<x<47,0<x<14,1
234,services,married,primary,no,yes,no,unknown,nov,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
235,entrepreneur,single,primary,no,yes,yes,unknown,feb,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
236,student,married,unknown,yes,yes,yes,cellular,aug,success,x>75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,29<x<43,1
237,unknown,single,unknown,yes,yes,yes,cellular,nov,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
238,services,single,unknown,no,yes,no,unknown,feb,success,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
239,admin.,married,primary,no,yes,yes,telephone,jun,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,1<x<16,14<x<29,1
240,unemployed,divorced,secondary,no,yes,yes,telephone,feb,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,x<0,0
241,admin.,single,unknown,yes,yes,no,telephone,mar,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
242,student,divorced,unknown,no,yes,yes,telephone,feb,other,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,0
243,blue-collar,married,secondary,yes,no,yes,telephone,oct,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
244,retired,single,secondary,yes,no,no,unknown,apr,failure,56<x<75,-2712<x<14629,8<x<16,3<x<972,x<1,14<x<29,0
245,retired,single,unknown,no,no,no,cellular,mar,success,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,29<x<43,1
246,unemployed,divorced,unknown,yes,yes,yes,telephone,oct,other,x>75,-2712<x<14629,x>23,3<x<972,32<x<47,14<x<29,1
247,blue-collar,married,tertiary,yes,yes,no,telephone,aug,other,x>75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
248,housemaid,single,tertiary,no,yes,yes,unknown,jul,success,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,x>43,1
249,housemaid,divorced,tertiary,yes,no,no,unknown,apr,other,18<x<37,-2712<x<14629,16<x<23,972<x<1942,1<x<16,14<x<29,1
250,blue-collar,single,tertiary,yes,no,yes,telephone,may,other,56<x<75,14629<x<31970,1<x<8,3<x<972,1<x<16,x>43,0
251,self-employed,single,secondary,yes,no,yes,unknown,jan,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
252,technician,single,unknown,no,yes,no,cellular,nov,success,x>75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
253,unknown,single,secondary,no,no,no,unknown,feb,failure,x>75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
254,student,single,primary,no,no,yes,cellular,feb,failure,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
255,services,married,tertiary,yes,yes,no,telephone,sep,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
256,retired,married,primary,no,no,yes,cellular,dec,failure,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
257,retired,divorced,tertiary,no,no,yes,cellular,nov,unknown,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
258,management,divorced,unknown,yes,yes,yes,cellular,nov,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,0
259,entrepreneur,single,primary,yes,yes,yes,cellular,jul,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
260,housemaid,divorced,tertiary,yes,no,no,telephone,oct,failure,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
261,admin.,single,secondary,yes,yes,no,cellular,feb,other,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
262,housemaid,single,unknown,yes,yes,yes,unknown,feb,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
263,unknown,divorced,secondary,no,yes,no,unknown,oct,other,56<x<75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
264,housemaid,divorced,unknown,yes,yes,yes,unknown,oct,unknown,56<x<75,-2712<x<14629,8<x<16,972<x<1942,x>47,29<x<43,1
265,student,divorced,unknown,yes,yes,yes,cellular,jun,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
266,student,divorced,secondary,no,yes,yes,unknown,sep,unknown,x>75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
267,entrepreneur,married,tertiary,no,no,no,cellular,jul,failure,x>75,-2712<x<14629,x>23,972<x<1942,x>47,0<x<14,1
268,entrepreneur,married,primary,yes,no,no,cellular,nov,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,x>43,0
269,technician,divorced,secondary,no,yes,no,telephone,dec,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,32<x<47,29<x<43,0
270,blue-collar,divorced,secondary,yes,yes,no,telephone,jun,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
271,housemaid,single,primary,yes,yes,no,cellular,mar,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
272,retired,single,primary,yes,no,no,cellular,jan,unknown,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
273,management,single,primary,yes,yes,yes,telephone,nov,failure,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
274,housemaid,single,tertiary,yes,no,yes,unknown,nov,failure,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
275,services,married,unknown,yes,yes,yes,telephone,nov,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
276,entrepreneur,single,tertiary,no,no,no,unknown,may,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
277,self-employed,single,secondary,yes,no,yes,cellular,feb,unknown,37<x<56,14629<x<31970,1<x<8,972<x<1942,16<x<32,14<x<29,1
278,admin.,married,secondary,no,yes,no,unknown,apr,failure,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
279,retired,divorced,secondary,yes,yes,yes,unknown,apr,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
280,unemployed,married,secondary,yes,yes,no,cellular,nov,success,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
281,technician,single,unknown,yes,yes,yes,unknown,may,failure,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
282,entrepreneur,married,secondary,yes,yes,no,cellular,may,other,x>75,14629<x<31970,8<x<16,3<x<972,1<x<16,29<x<43,0
283,housemaid,single,secondary,no,yes,yes,telephone,apr,other,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
284,admin.,divorced,tertiary,no,no,yes,unknown,dec,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
285,entrepreneur,divorced,tertiary,no,yes,yes,unknown,jan,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
286,services,single,secondary,no,yes,yes,unknown,sep,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,x>43,0
287,entrepreneur,married,tertiary,yes,yes,yes,cellular,jun,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
288,management,single,tertiary,no,no,no,unknown,aug,unknown,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
289,unemployed,divorced,secondary,yes,yes,yes,unknown,aug,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
290,admin.,married,primary,yes,no,yes,unknown,nov,failure,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,x>43,1
291,retired,single,tertiary,no,no,no,telephone,aug,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
292,unknown,single,secondary,yes,no,yes,cellular,aug,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
293,entrepreneur,married,unknown,no,yes,no,cellular,nov,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
294,unemployed,single,unknown,yes,yes,no,unknown,mar,unknown,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,0
295,unknown,divorced,primary,yes,yes,yes,cellular,jan,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
296,unknown,married,secondary,yes,yes,no,unknown,jun,success,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
297,unemployed,divorced,primary,no,no,yes,telephone,mar,unknown,56<x<75,14629<x<31970,x>23,972<x<1942,1<x<16,29<x<43,1
298,entrepreneur,divorced,secondary,no,yes,yes,telephone,oct,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
299,student,single,primary,no,no,no,telephone,feb,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,29<x<43,0
300,housemaid,divorced,tertiary,yes,no,no,telephone,jul,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,0
301,self-employed,single,unknown,no,yes,no,unknown,oct,success,x<18,-2712<x<14629,8<x<16,3<x<972,x<1,29<x<43,1
302,housemaid,single,unknown,no,no,yes,unknown,dec,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
303,technician,divorced,primary,yes,no,no,unknown,aug,failure,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
304,student,single,tertiary,no,yes,yes,cellular,jul,unknown,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
305,student,divorced,unknown,no,no,no,telephone,feb,failure,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,0
306,self-employed,divorced,secondary,yes,yes,yes,unknown,dec,failure,18<x<37,-2712<x<14629,x>23,3<x<972,32<x<47,29<x<43,0
307,student,single,unknown,yes,yes,yes,unknown,jul,other,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,0
308,unemployed,divorced,tertiary,no,yes,no,telephone,jul,failure,x>75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
309,technician,divorced,unknown,no,no,yes,telephone,jun,success,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,14<x<29,1
310,management,divorced,tertiary,no,no,yes,telephone,feb,other,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
311,services,divorced,secondary,yes,no,yes,cellular,sep,other,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
312,self-employed,divorced,unknown,no,yes,yes,telephone,mar,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,x>43,0
313,entrepreneur,divorced,secondary,yes,yes,no,unknown,may,failure,18<x<37,-2712<x<14629,x>23,972<x<1942,x>47,14<x<29,1
314,entrepreneur,single,secondary,yes,no,no,cellular,feb,unknown,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
315,management,single,tertiary,yes,no,yes,unknown,mar,failure,x<18,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
316,services,single,tertiary,no,yes,no,telephone,nov,other,x>75,-2712<x<14629,x>23,972<x<1942,32<x<47,0<x<14,1
317,management,divorced,tertiary,no,no,no,unknown,jan,failure,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
318,services,single,unknown,yes,yes,yes,telephone,nov,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,x>47,14<x<29,0
319,entrepreneur,married,tertiary,no,no,no,unknown,dec,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
320,unemployed,divorced,primary,yes,yes,no,unknown,dec,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
321,self-employed,married,tertiary,no,yes,yes,telephone,feb,unknown,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,0
322,technician,divorced,unknown,yes,yes,no,telephone,apr,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
323,retired,single,primary,yes,yes,yes,telephone,dec,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
324,unknown,single,unknown,no,no,yes,unknown,jan,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,0
325,self-employed,divorced,primary,no,no,yes,cellular,jan,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
326,student,divorced,secondary,no,no,no,telephone,dec,failure,56<x<75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
327,unknown,married,secondary,no,yes,no,cellular,sep,unknown,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
328,technician,married,primary,no,yes,yes,cellular,dec,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
329,retired,divorced,primary,no,no,yes,cellular,mar,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,0
330,unemployed,divorced,tertiary,yes,yes,no,telephone,jul,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
331,student,single,primary,no,yes,no,cellular,jan,success,56<x<75,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
332,blue-collar,single,unknown,no,yes,no,telephone,mar,other,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
333,blue-collar,married,unknown,no,yes,no,cellular,dec,success,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
334,housemaid,single,unknown,yes,no,no,telephone,mar,failure,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
335,technician,single,unknown,yes,no,yes,telephone,feb,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,x<1,29<x<43,1
336,self-employed,single,primary,no,yes,no,cellular,oct,unknown,x>75,31970<x<49311,1<x<8,3<x<972,1<x<16,0<x<14,1
