id,workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
101, Local_gov, 9th, Other_relative, Black, Male, Puerto_Rico,17<x<35,21174<x<274186,1<x<4,1<x<25,1
102, Self_emp_not_inc, Some_college, Not_in_family, Other, Male, Italy,53<x<71,21174<x<274186,x>12,25<x<50,1
103, Federal_gov, 10th, Own_child, White, Female, Puerto_Rico,17<x<35,21174<x<274186,x>12,25<x<50,1
104, Self_emp_inc, HS_grad, Own_child, White, Female, Laos,17<x<35,21174<x<274186,8<x<12,x<1,1
105, Local_gov, 9th, Husband, White, Male, Taiwan,17<x<35,21174<x<274186,x>12,1<x<25,1
106, Federal_gov, Bachelors, Own_child, Asian_Pac_Islander, Male, Japan,17<x<35,274186<x<527198,4<x<8,50<x<74,1
107, Self_emp_inc, 5th_6th, Husband, Asian_Pac_Islander, Female, Laos,53<x<71,21174<x<274186,4<x<8,1<x<25,1
108, Self_emp_not_inc, Prof_school, Own_child, Black, Female, England,17<x<35,21174<x<274186,x>12,50<x<74,1
109, Self_emp_inc, 7th_8th, Wife, Amer_Indian_Eskimo, Male, Cambodia,x>71,21174<x<274186,4<x<8,1<x<25,1
110, Local_gov, 10th, Own_child, White, Male, India,17<x<35,21174<x<274186,x>12,1<x<25,1
111, Local_gov, 1st_4th, Other_relative, Other, Male, Canada,17<x<35,21174<x<274186,1<x<4,1<x<25,1
112, State_gov, Preschool, Unmarried, Black, Male, Poland,17<x<35,21174<x<274186,1<x<4,50<x<74,1
113, Federal_gov, Some_college, Other_relative, Other, Female, Canada,17<x<35,21174<x<274186,4<x<8,50<x<74,1
114, Self_emp_not_inc, 10th, Own_child, Amer_Indian_Eskimo, Female, Poland,17<x<35,21174<x<274186,8<x<12,1<x<25,1
115, Self_emp_inc, 10th, Own_child, Other, Male, Jamaica,x>71,21174<x<274186,x>12,25<x<50,1
116, State_gov, 5th_6th, Not_in_family, White, Male, Dominican_Republic,53<x<71,21174<x<274186,x>12,25<x<50,1
117, Local_gov, 7th_8th, Not_in_family, Asian_Pac_Islander, Male, Thailand,53<x<71,21174<x<274186,1<x<4,25<x<50,1
118, Self_emp_inc, 5th_6th, Husband, Other, Male, France,53<x<71,21174<x<274186,8<x<12,50<x<74,1
119, Self_emp_inc, HS_grad, Not_in_family, Asian_Pac_Islander, Female, China,x>71,274186<x<527198,4<x<8,1<x<25,1
120, Federal_gov, 11th, Own_child, White, Female, Haiti,53<x<71,21174<x<274186,4<x<8,1<x<25,1
121, Federal_gov, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Male, Cuba,53<x<71,21174<x<274186,x<1,1<x<25,1
122, Local_gov, Masters, Husband, Amer_Indian_Eskimo, Female, El_Salvador,17<x<35,274186<x<527198,8<x<12,25<x<50,1
123, Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Yugoslavia,53<x<71,274186<x<527198,4<x<8,50<x<74,1
124, Federal_gov, Doctorate, Husband, Amer_Indian_Eskimo, Male, Iran,x>71,21174<x<274186,x>12,1<x<25,1
125, Local_gov, 7th_8th, Not_in_family, White, Male, Jamaica,53<x<71,21174<x<274186,8<x<12,25<x<50,1
126, Private, 11th, Other_relative, Other, Female, Iran,17<x<35,21174<x<274186,8<x<12,1<x<25,1
127, Self_emp_not_inc, Prof_school, Own_child, Other, Male, Portugal,17<x<35,21174<x<274186,4<x<8,1<x<25,1
128, Local_gov, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, Japan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
129, State_gov, Doctorate, Not_in_family, White, Male, Honduras,17<x<35,21174<x<274186,4<x<8,25<x<50,1
130, Self_emp_inc, Assoc_voc, Not_in_family, Black, Male, El_Salvador,53<x<71,21174<x<274186,1<x<4,25<x<50,1
131, Self_emp_inc, 11th, Own_child, Other, Female, El_Salvador,53<x<71,21174<x<274186,x>12,1<x<25,1
132, Federal_gov, 5th_6th, Unmarried, White, Female, Philippines,53<x<71,21174<x<274186,4<x<8,25<x<50,1
133, Self_emp_inc, 1st_4th, Not_in_family, Amer_Indian_Eskimo, Female, France,17<x<35,21174<x<274186,4<x<8,x>74,1
134, Private, Bachelors, Husband, Asian_Pac_Islander, Female, India,35<x<53,21174<x<274186,4<x<8,25<x<50,1
135, State_gov, Preschool, Own_child, Black, Female, Italy,53<x<71,21174<x<274186,1<x<4,1<x<25,1
136, Federal_gov, 10th, Unmarried, Black, Male, Jamaica,x>71,21174<x<274186,8<x<12,25<x<50,1
137, State_gov, 7th_8th, Unmarried, Other, Male, France,53<x<71,21174<x<274186,8<x<12,50<x<74,1
138, Local_gov, Prof_school, Own_child, Other, Male, England,x>71,21174<x<274186,8<x<12,1<x<25,1
139, Private, 5th_6th, Not_in_family, White, Female, Honduras,35<x<53,21174<x<274186,8<x<12,50<x<74,1
140, Self_emp_not_inc, 9th, Husband, Black, Female, Italy,x>71,21174<x<274186,1<x<4,25<x<50,1
141, Private, Some_college, Unmarried, Other, Male, France,17<x<35,21174<x<274186,8<x<12,50<x<74,1
142, Local_gov, Prof_school, Husband, Other, Female, India,53<x<71,21174<x<274186,4<x<8,x>74,1
143, Self_emp_inc, 1st_4th, Husband, Asian_Pac_Islander, Male, Germany,35<x<53,21174<x<274186,x>12,25<x<50,1
144, Local_gov, Doctorate, Wife, White, Female, Jamaica,35<x<53,21174<x<274186,1<x<4,1<x<25,1
145, Self_emp_not_inc, Doctorate, Husband, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<274186,4<x<8,25<x<50,1
146, Private, Bachelors, Husband, Asian_Pac_Islander, Female, Laos,35<x<53,21174<x<274186,x>12,1<x<25,1
147, Private, Prof_school, Husband, Amer_Indian_Eskimo, Female, China,35<x<53,274186<x<527198,4<x<8,1<x<25,1
148, Local_gov, Masters, Other_relative, Amer_Indian_Eskimo, Female, Iran,35<x<53,21174<x<274186,1<x<4,x<1,1
149, Local_gov, Prof_school, Not_in_family, Other, Female, United_States,17<x<35,21174<x<274186,1<x<4,25<x<50,1
150, State_gov, Prof_school, Not_in_family, White, Male, Ecuador,53<x<71,21174<x<274186,1<x<4,1<x<25,1
151, State_gov, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, Philippines,53<x<71,21174<x<274186,x>12,25<x<50,1
152, Local_gov, Assoc_acdm, Husband, Black, Female, Cambodia,53<x<71,21174<x<274186,4<x<8,50<x<74,1
153, Private, 7th_8th, Unmarried, White, Male, United_States,35<x<53,21174<x<274186,4<x<8,1<x<25,1
154, Local_gov, 1st_4th, Other_relative, Other, Male, Philippines,53<x<71,21174<x<274186,4<x<8,1<x<25,1
155, Self_emp_inc, 7th_8th, Husband, Asian_Pac_Islander, Female, Dominican_Republic,x>71,21174<x<274186,4<x<8,25<x<50,1
156, State_gov, Assoc_acdm, Own_child, Black, Male, England,53<x<71,21174<x<274186,4<x<8,50<x<74,1
157, Self_emp_inc, 12th, Other_relative, Amer_Indian_Eskimo, Female, Thailand,x>71,21174<x<274186,1<x<4,1<x<25,1
158, State_gov, HS_grad, Not_in_family, Asian_Pac_Islander, Female, South,x<17,21174<x<274186,8<x<12,25<x<50,1
159, Self_emp_not_inc, 1st_4th, Husband, Other, Male, Philippines,17<x<35,21174<x<274186,x>12,25<x<50,1
160, Self_emp_inc, Masters, Own_child, White, Female, Guatemala,53<x<71,21174<x<274186,1<x<4,50<x<74,1
161, Federal_gov, 1st_4th, Not_in_family, Amer_Indian_Eskimo, Female, England,x>71,21174<x<274186,8<x<12,50<x<74,1
162, Private, Some_college, Unmarried, Black, Male, Iran,x>71,527198<x<780210,8<x<12,25<x<50,1
163, Private, 9th, Wife, Black, Male, Ecuador,35<x<53,274186<x<527198,x>12,50<x<74,1
164, Federal_gov, Prof_school, Wife, Amer_Indian_Eskimo, Male, Taiwan,17<x<35,21174<x<274186,x<1,1<x<25,1
165, Self_emp_inc, 9th, Other_relative, White, Male, Yugoslavia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
166, Local_gov, 7th_8th, Unmarried, Amer_Indian_Eskimo, Male, Jamaica,53<x<71,21174<x<274186,x>12,x>74,1
167, Self_emp_not_inc, 12th, Own_child, Black, Male, Dominican_Republic,17<x<35,274186<x<527198,8<x<12,x>74,1
168, Federal_gov, Doctorate, Husband, Asian_Pac_Islander, Male, Columbia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
169, State_gov, 1st_4th, Husband, Amer_Indian_Eskimo, Female, Puerto_Rico,35<x<53,21174<x<274186,x<1,50<x<74,1
170, Self_emp_not_inc, Preschool, Wife, Black, Male, Yugoslavia,35<x<53,21174<x<274186,x>12,1<x<25,1
171, Local_gov, HS_grad, Husband, Amer_Indian_Eskimo, Male, Honduras,17<x<35,21174<x<274186,1<x<4,25<x<50,1
172, Self_emp_not_inc, 5th_6th, Other_relative, Other, Female, Poland,17<x<35,21174<x<274186,x<1,x>74,1
173, Private, HS_grad, Husband, Black, Female, Columbia,x>71,21174<x<274186,4<x<8,25<x<50,1
174, State_gov, Doctorate, Not_in_family, Amer_Indian_Eskimo, Male, Canada,x>71,21174<x<274186,4<x<8,1<x<25,1
175, State_gov, Prof_school, Own_child, Asian_Pac_Islander, Female, Cuba,53<x<71,21174<x<274186,x>12,1<x<25,1
176, State_gov, 12th, Wife, Black, Female, Iran,17<x<35,21174<x<274186,x>12,50<x<74,1
177, Self_emp_inc, Masters, Not_in_family, Asian_Pac_Islander, Male, Jamaica,35<x<53,21174<x<274186,x>12,25<x<50,1
178, State_gov, HS_grad, Own_child, Black, Female, Cambodia,53<x<71,21174<x<274186,x>12,1<x<25,1
179, State_gov, 1st_4th, Not_in_family, Other, Female, United_States,53<x<71,21174<x<274186,8<x<12,25<x<50,1
180, Self_emp_not_inc, Assoc_acdm, Own_child, Black, Male, Philippines,x>71,21174<x<274186,x>12,1<x<25,1
181, Self_emp_not_inc, HS_grad, Own_child, Amer_Indian_Eskimo, Male, Cuba,53<x<71,21174<x<274186,x<1,50<x<74,1
182, Local_gov, Masters, Other_relative, Other, Female, Mexico,35<x<53,21174<x<274186,x>12,25<x<50,1
183, Private, 9th, Wife, Other, Female, Ecuador,17<x<35,21174<x<274186,x<1,50<x<74,1
184, Local_gov, 7th_8th, Unmarried, Amer_Indian_Eskimo, Male, Iran,53<x<71,21174<x<274186,1<x<4,1<x<25,1
185, Private, Preschool, Other_relative, Amer_Indian_Eskimo, Female, India,35<x<53,21174<x<274186,8<x<12,50<x<74,1
186, Self_emp_inc, Bachelors, Wife, White, Male, El_Salvador,35<x<53,274186<x<527198,x<1,x<1,1
187, Self_emp_inc, 11th, Other_relative, Other, Female, Laos,35<x<53,21174<x<274186,x<1,25<x<50,1
188, Local_gov, Assoc_voc, Wife, Black, Male, Cambodia,53<x<71,21174<x<274186,4<x<8,50<x<74,1
189, Local_gov, Assoc_acdm, Wife, Other, Female, Ecuador,35<x<53,274186<x<527198,4<x<8,25<x<50,1
190, Private, Doctorate, Other_relative, Other, Female, Germany,35<x<53,21174<x<274186,8<x<12,1<x<25,1
191, Self_emp_inc, 10th, Own_child, White, Female, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
192, Self_emp_not_inc, Some_college, Unmarried, Asian_Pac_Islander, Male, Cambodia,53<x<71,21174<x<274186,x>12,25<x<50,1
193, Local_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Female, Portugal,17<x<35,21174<x<274186,1<x<4,25<x<50,1
194, Self_emp_inc, Assoc_voc, Unmarried, Other, Female, Taiwan,x>71,21174<x<274186,1<x<4,1<x<25,1
195, Federal_gov, 1st_4th, Unmarried, Amer_Indian_Eskimo, Female, El_Salvador,35<x<53,21174<x<274186,8<x<12,25<x<50,1
196, Self_emp_inc, Assoc_acdm, Not_in_family, Other, Female, India,x>71,21174<x<274186,x>12,1<x<25,1
197, Self_emp_inc, Assoc_voc, Own_child, White, Male, Philippines,53<x<71,21174<x<274186,8<x<12,25<x<50,1
198, State_gov, 10th, Not_in_family, White, Female, Puerto_Rico,53<x<71,21174<x<274186,x>12,50<x<74,1
199, Self_emp_inc, Some_college, Husband, Asian_Pac_Islander, Male, Honduras,17<x<35,21174<x<274186,1<x<4,50<x<74,1
200, State_gov, Assoc_voc, Not_in_family, White, Male, Ecuador,x<17,274186<x<527198,8<x<12,25<x<50,1
201, Local_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Male, Philippines,x>71,274186<x<527198,8<x<12,25<x<50,1
202, State_gov, Prof_school, Unmarried, White, Male, Poland,53<x<71,21174<x<274186,1<x<4,50<x<74,1
203, Private, 9th, Husband, Other, Female, Iran,53<x<71,21174<x<274186,8<x<12,x<1,1
204, Local_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, Jamaica,17<x<35,21174<x<274186,x<1,50<x<74,1
205, Local_gov, Masters, Other_relative, Asian_Pac_Islander, Male, Haiti,17<x<35,21174<x<274186,x>12,1<x<25,1
206, Local_gov, HS_grad, Unmarried, Other, Female, Japan,53<x<71,21174<x<274186,8<x<12,1<x<25,1
207, State_gov, Masters, Not_in_family, Amer_Indian_Eskimo, Male, China,35<x<53,21174<x<274186,8<x<12,25<x<50,1
208, State_gov, 7th_8th, Own_child, Asian_Pac_Islander, Female, Haiti,x>71,21174<x<274186,x>12,1<x<25,1
209, State_gov, Masters, Own_child, Asian_Pac_Islander, Male, Haiti,17<x<35,21174<x<274186,x<1,50<x<74,1
210, Self_emp_not_inc, 1st_4th, Unmarried, Asian_Pac_Islander, Male, Italy,17<x<35,274186<x<527198,8<x<12,50<x<74,1
211, Federal_gov, 12th, Wife, Black, Male, Iran,53<x<71,21174<x<274186,4<x<8,50<x<74,1
212, Self_emp_inc, Assoc_voc, Other_relative, White, Female, France,53<x<71,21174<x<274186,8<x<12,50<x<74,1
213, Private, HS_grad, Own_child, Black, Female, Thailand,17<x<35,21174<x<274186,8<x<12,25<x<50,1
214, Federal_gov, 10th, Other_relative, White, Male, Yugoslavia,35<x<53,21174<x<274186,x>12,25<x<50,1
215, State_gov, HS_grad, Unmarried, Asian_Pac_Islander, Male, Iran,35<x<53,21174<x<274186,x>12,1<x<25,1
216, Self_emp_not_inc, 10th, Unmarried, White, Female, Jamaica,x<17,274186<x<527198,8<x<12,25<x<50,1
217, Federal_gov, 1st_4th, Wife, Asian_Pac_Islander, Female, India,17<x<35,21174<x<274186,x>12,50<x<74,1
218, Private, 10th, Other_relative, Black, Female, Jamaica,35<x<53,21174<x<274186,x>12,x>74,1
219, Self_emp_not_inc, Assoc_voc, Husband, Other, Female, Thailand,53<x<71,21174<x<274186,8<x<12,x<1,1
220, State_gov, 7th_8th, Other_relative, Black, Male, China,53<x<71,21174<x<274186,x>12,x>74,1
221, Self_emp_inc, 12th, Own_child, Other, Male, Iran,53<x<71,21174<x<274186,x<1,25<x<50,1
222, Self_emp_inc, Prof_school, Unmarried, White, Female, Honduras,x>71,21174<x<274186,x>12,x>74,1
223, Federal_gov, Some_college, Other_relative, Other, Female, England,17<x<35,21174<x<274186,1<x<4,1<x<25,1
224, Self_emp_not_inc, 1st_4th, Husband, Amer_Indian_Eskimo, Female, Canada,35<x<53,21174<x<274186,1<x<4,25<x<50,1
225, Federal_gov, Some_college, Not_in_family, Black, Female, India,x>71,274186<x<527198,1<x<4,1<x<25,1
226, Self_emp_not_inc, Bachelors, Other_relative, White, Female, Portugal,35<x<53,21174<x<274186,x>12,1<x<25,1
227, State_gov, Bachelors, Unmarried, Black, Female, United_States,35<x<53,21174<x<274186,8<x<12,x>74,1
228, Federal_gov, 10th, Own_child, Amer_Indian_Eskimo, Female, Haiti,35<x<53,21174<x<274186,4<x<8,1<x<25,1
229, State_gov, HS_grad, Other_relative, Other, Male, India,17<x<35,21174<x<274186,x<1,25<x<50,1
230, Local_gov, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Mexico,35<x<53,21174<x<274186,4<x<8,50<x<74,1
231, Local_gov, Doctorate, Own_child, Other, Male, Cambodia,17<x<35,21174<x<274186,8<x<12,x>74,1
232, Local_gov, 5th_6th, Wife, Black, Female, Taiwan,53<x<71,21174<x<274186,8<x<12,1<x<25,1
233, State_gov, 9th, Other_relative, Black, Female, Canada,53<x<71,21174<x<274186,x>12,1<x<25,1
234, Federal_gov, 7th_8th, Wife, Black, Male, Haiti,x>71,21174<x<274186,1<x<4,1<x<25,1
235, Self_emp_not_inc, Preschool, Unmarried, Other, Female, Honduras,53<x<71,21174<x<274186,x>12,25<x<50,1
236, Local_gov, Masters, Husband, White, Male, El_Salvador,x>71,21174<x<274186,4<x<8,1<x<25,1
237, Self_emp_inc, 9th, Not_in_family, Asian_Pac_Islander, Male, India,35<x<53,274186<x<527198,8<x<12,1<x<25,1
238, Self_emp_inc, HS_grad, Other_relative, Other, Male, Cambodia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
239, Self_emp_inc, 10th, Unmarried, Asian_Pac_Islander, Female, China,17<x<35,21174<x<274186,8<x<12,25<x<50,1
240, Self_emp_not_inc, Prof_school, Other_relative, Other, Female, China,x>71,21174<x<274186,1<x<4,50<x<74,1
241, Federal_gov, Some_college, Wife, White, Female, Philippines,53<x<71,21174<x<274186,1<x<4,1<x<25,1
242, State_gov, Prof_school, Wife, Other, Female, Laos,17<x<35,21174<x<274186,x>12,1<x<25,1
243, Self_emp_inc, Doctorate, Own_child, Asian_Pac_Islander, Female, Yugoslavia,35<x<53,21174<x<274186,x<1,1<x<25,1
244, Self_emp_not_inc, 7th_8th, Unmarried, Asian_Pac_Islander, Female, Poland,35<x<53,21174<x<274186,1<x<4,25<x<50,1
245, Federal_gov, 12th, Not_in_family, Other, Female, Taiwan,35<x<53,21174<x<274186,8<x<12,1<x<25,1
246, Federal_gov, 12th, Unmarried, Other, Male, Thailand,53<x<71,21174<x<274186,4<x<8,1<x<25,1
247, Self_emp_not_inc, 5th_6th, Not_in_family, White, Male, Jamaica,17<x<35,21174<x<274186,8<x<12,50<x<74,1
248, Self_emp_not_inc, 5th_6th, Wife, Other, Male, Canada,53<x<71,21174<x<274186,1<x<4,50<x<74,1
249, Self_emp_not_inc, Preschool, Not_in_family, Other, Male, Portugal,53<x<71,21174<x<274186,8<x<12,x>74,1
250, State_gov, 10th, Own_child, Asian_Pac_Islander, Female, France,53<x<71,21174<x<274186,4<x<8,50<x<74,1
251, Federal_gov, 11th, Own_child, Black, Male, Cuba,17<x<35,21174<x<274186,8<x<12,25<x<50,1
252, Local_gov, Bachelors, Husband, White, Female, India,17<x<35,21174<x<274186,x<1,1<x<25,1
253, Local_gov, Doctorate, Own_child, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,1<x<4,1<x<25,1
254, Self_emp_not_inc, Masters, Other_relative, Other, Male, El_Salvador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
255, Local_gov, Some_college, Unmarried, Amer_Indian_Eskimo, Male, Cambodia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
256, Local_gov, Bachelors, Own_child, White, Female, Philippines,17<x<35,21174<x<274186,4<x<8,25<x<50,1
257, Local_gov, 12th, Husband, White, Female, Taiwan,35<x<53,21174<x<274186,8<x<12,50<x<74,1
258, Private, Assoc_voc, Own_child, White, Female, India,35<x<53,21174<x<274186,8<x<12,1<x<25,1
259, Federal_gov, Preschool, Husband, White, Male, Guatemala,35<x<53,21174<x<274186,8<x<12,1<x<25,1
260, Self_emp_inc, Some_college, Husband, Black, Female, Honduras,17<x<35,21174<x<274186,8<x<12,25<x<50,1
261, Local_gov, 12th, Other_relative, Other, Female, Honduras,35<x<53,21174<x<274186,8<x<12,25<x<50,1
262, State_gov, Doctorate, Husband, Asian_Pac_Islander, Female, Laos,53<x<71,21174<x<274186,1<x<4,25<x<50,1
263, Local_gov, Prof_school, Unmarried, Asian_Pac_Islander, Female, Iran,x>71,21174<x<274186,4<x<8,25<x<50,1
264, Self_emp_not_inc, Preschool, Unmarried, White, Male, Germany,x>71,274186<x<527198,x>12,50<x<74,1
265, Private, Preschool, Husband, Black, Male, France,17<x<35,21174<x<274186,1<x<4,1<x<25,1
266, Federal_gov, 9th, Unmarried, Other, Female, India,53<x<71,21174<x<274186,x>12,50<x<74,1
267, Self_emp_inc, 1st_4th, Own_child, Other, Female, Ecuador,53<x<71,21174<x<274186,4<x<8,25<x<50,1
268, Self_emp_not_inc, 5th_6th, Husband, Black, Female, Germany,17<x<35,274186<x<527198,8<x<12,25<x<50,1
269, Self_emp_inc, 1st_4th, Own_child, Amer_Indian_Eskimo, Female, Italy,35<x<53,21174<x<274186,x>12,x>74,1
270, Self_emp_inc, 1st_4th, Wife, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<274186,x>12,25<x<50,1
271, Private, HS_grad, Own_child, Asian_Pac_Islander, Male, Honduras,53<x<71,274186<x<527198,4<x<8,25<x<50,1
272, Local_gov, Preschool, Unmarried, Black, Female, Dominican_Republic,17<x<35,21174<x<274186,x>12,25<x<50,1
273, State_gov, 11th, Not_in_family, Asian_Pac_Islander, Male, Dominican_Republic,53<x<71,21174<x<274186,1<x<4,1<x<25,1
274, Private, 1st_4th, Wife, Amer_Indian_Eskimo, Female, Japan,17<x<35,21174<x<274186,x>12,1<x<25,1
275, Self_emp_not_inc, Assoc_voc, Not_in_family, Black, Female, Guatemala,17<x<35,21174<x<274186,8<x<12,1<x<25,1
276, Self_emp_inc, 9th, Husband, Amer_Indian_Eskimo, Female, Portugal,53<x<71,21174<x<274186,1<x<4,1<x<25,1
277, Self_emp_not_inc, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, Ecuador,17<x<35,21174<x<274186,4<x<8,25<x<50,1
278, State_gov, Some_college, Own_child, Black, Male, Philippines,x>71,21174<x<274186,x<1,1<x<25,1
279, Private, Doctorate, Other_relative, Black, Female, France,17<x<35,21174<x<274186,1<x<4,1<x<25,1
280, Self_emp_inc, 10th, Other_relative, White, Female, Puerto_Rico,17<x<35,21174<x<274186,1<x<4,50<x<74,1
281, Self_emp_not_inc, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Female, England,53<x<71,274186<x<527198,4<x<8,1<x<25,1
282, Private, Prof_school, Not_in_family, White, Male, China,17<x<35,21174<x<274186,4<x<8,50<x<74,1
283, Self_emp_not_inc, HS_grad, Unmarried, Black, Male, China,35<x<53,21174<x<274186,8<x<12,1<x<25,1
284, Private, Preschool, Wife, Other, Male, United_States,53<x<71,274186<x<527198,8<x<12,25<x<50,1
285, Local_gov, 9th, Other_relative, White, Male, Yugoslavia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
286, Private, Prof_school, Other_relative, Asian_Pac_Islander, Male, Taiwan,35<x<53,21174<x<274186,4<x<8,1<x<25,1
287, Self_emp_not_inc, 1st_4th, Other_relative, White, Female, South,17<x<35,21174<x<274186,8<x<12,1<x<25,1
288, State_gov, Bachelors, Own_child, Asian_Pac_Islander, Male, Dominican_Republic,35<x<53,21174<x<274186,x>12,1<x<25,1
289, Local_gov, 12th, Husband, Other, Male, Taiwan,x<17,21174<x<274186,8<x<12,1<x<25,1
290, Self_emp_inc, Bachelors, Wife, Other, Female, India,35<x<53,21174<x<274186,x>12,25<x<50,1
291, State_gov, Assoc_voc, Not_in_family, Amer_Indian_Eskimo, Female, Italy,53<x<71,21174<x<274186,x>12,25<x<50,1
292, Self_emp_inc, Doctorate, Own_child, Other, Male, Germany,35<x<53,21174<x<274186,1<x<4,25<x<50,1
293, Self_emp_inc, 1st_4th, Own_child, Asian_Pac_Islander, Male, France,53<x<71,21174<x<274186,8<x<12,1<x<25,1
294, Private, Some_college, Wife, Other, Male, Taiwan,35<x<53,21174<x<274186,4<x<8,1<x<25,1
295, Self_emp_inc, Doctorate, Husband, Asian_Pac_Islander, Female, Laos,35<x<53,21174<x<274186,8<x<12,1<x<25,1
296, Self_emp_not_inc, Bachelors, Wife, Amer_Indian_Eskimo, Male, Laos,53<x<71,21174<x<274186,x>12,25<x<50,1
297, Federal_gov, HS_grad, Husband, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<274186,x<1,1<x<25,1
298, Self_emp_inc, 12th, Not_in_family, White, Female, Taiwan,17<x<35,274186<x<527198,4<x<8,1<x<25,1
299, Self_emp_not_inc, Assoc_acdm, Husband, Asian_Pac_Islander, Male, Iran,53<x<71,21174<x<274186,4<x<8,1<x<25,1
300, Private, Some_college, Not_in_family, Black, Female, Puerto_Rico,35<x<53,21174<x<274186,x>12,x>74,1
301, State_gov, 1st_4th, Wife, Black, Male, Jamaica,35<x<53,274186<x<527198,8<x<12,25<x<50,1
302, Federal_gov, 11th, Other_relative, Black, Male, England,17<x<35,21174<x<274186,1<x<4,50<x<74,1
303, Private, HS_grad, Other_relative, White, Male, Thailand,35<x<53,21174<x<274186,1<x<4,25<x<50,1
304, Self_emp_not_inc, Preschool, Husband, Asian_Pac_Islander, Male, Canada,35<x<53,21174<x<274186,x>12,50<x<74,1
305, State_gov, 1st_4th, Wife, Black, Female, Columbia,53<x<71,21174<x<274186,x>12,25<x<50,1
306, Self_emp_not_inc, Assoc_voc, Own_child, Asian_Pac_Islander, Male, France,35<x<53,274186<x<527198,1<x<4,25<x<50,1
307, Self_emp_not_inc, HS_grad, Unmarried, Black, Male, France,17<x<35,21174<x<274186,1<x<4,1<x<25,1
308, Private, 9th, Not_in_family, Black, Female, Cuba,53<x<71,21174<x<274186,1<x<4,1<x<25,1
309, Self_emp_inc, 1st_4th, Wife, White, Male, Cambodia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
310, Federal_gov, Masters, Wife, Other, Male, England,53<x<71,21174<x<274186,4<x<8,25<x<50,1
311, State_gov, 9th, Own_child, Black, Female, France,17<x<35,21174<x<274186,x>12,1<x<25,1
312, Self_emp_not_inc, 1st_4th, Husband, Other, Female, Canada,x>71,21174<x<274186,8<x<12,1<x<25,1
313, Federal_gov, Prof_school, Own_child, Black, Male, France,17<x<35,21174<x<274186,8<x<12,1<x<25,1
314, State_gov, Assoc_voc, Other_relative, Asian_Pac_Islander, Male, China,17<x<35,21174<x<274186,4<x<8,25<x<50,1
315, State_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Japan,x>71,274186<x<527198,1<x<4,25<x<50,1
316, Self_emp_inc, 7th_8th, Unmarried, Other, Male, Jamaica,35<x<53,21174<x<274186,x<1,1<x<25,1
317, Federal_gov, 10th, Other_relative, Black, Female, Germany,53<x<71,21174<x<274186,x<1,25<x<50,1
318, Self_emp_not_inc, Bachelors, Husband, White, Male, Haiti,x>71,21174<x<274186,x>12,25<x<50,1
319, Self_emp_not_inc, 11th, Other_relative, Amer_Indian_Eskimo, Male, United_States,53<x<71,21174<x<274186,4<x<8,50<x<74,1
320, Local_gov, 7th_8th, Own_child, Black, Female, Italy,53<x<71,21174<x<274186,4<x<8,1<x<25,1
321, Federal_gov, 9th, Other_relative, White, Female, Philippines,35<x<53,274186<x<527198,8<x<12,1<x<25,1
322, Self_emp_not_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Male, England,x<17,21174<x<274186,4<x<8,50<x<74,1
323, Local_gov, 9th, Own_child, White, Male, Mexico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
324, Local_gov, 7th_8th, Husband, White, Male, Canada,35<x<53,274186<x<527198,8<x<12,25<x<50,1
325, Local_gov, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Haiti,x>71,21174<x<274186,4<x<8,1<x<25,1
326, Self_emp_inc, Masters, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,35<x<53,21174<x<274186,8<x<12,25<x<50,1
327, Private, HS_grad, Wife, Asian_Pac_Islander, Female, Iran,x>71,21174<x<274186,8<x<12,25<x<50,1
328, State_gov, Prof_school, Other_relative, Black, Female, Guatemala,35<x<53,21174<x<274186,x>12,50<x<74,1
