id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
731,17,non-US,6,216181,89,Other,Not-in-family,Male,State-gov,0
732,84,non-US,9,265314,64,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc,0
733,72,US,14,286789,16,White,Own-child,Male,Self-emp-not-inc,1
734,54,US,7,259727,75,Other,Own-child,Male,Never-worked,0
735,87,US,2,146011,46,White,Wife,Male,Without-pay,0
736,88,non-US,4,306710,84,Amer-Indian-Eskimo,Own-child,Female,Private,0
737,56,US,15,155372,86,Black,Wife,Female,Local-gov,1
738,57,US,9,122037,94,Other,Not-in-family,Male,Without-pay,0
739,18,US,3,110648,45,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
740,57,non-US,1,379242,66,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
741,57,US,8,419146,4,Asian-Pac-Islander,Wife,Male,Private,0
742,74,US,5,294720,9,White,Husband,Male,Never-worked,0
743,43,non-US,5,365050,69,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
744,52,non-US,3,223342,26,White,Husband,Female,Self-emp-inc,0
745,53,US,6,275967,68,Asian-Pac-Islander,Not-in-family,Male,Local-gov,0
746,79,non-US,12,53135,8,Amer-Indian-Eskimo,Other-relative,Male,Local-gov,0
747,71,non-US,9,148623,94,Black,Unmarried,Male,Self-emp-not-inc,0
748,87,non-US,15,131414,25,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
749,29,US,9,528618,21,Asian-Pac-Islander,Unmarried,Female,State-gov,0
750,84,US,14,107460,31,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
751,61,non-US,16,112658,61,Asian-Pac-Islander,Not-in-family,Male,Without-pay,1
752,41,non-US,1,99462,9,Black,Own-child,Female,Private,0
753,87,non-US,11,577521,26,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,0
754,58,non-US,13,225724,5,Black,Other-relative,Female,Never-worked,0
755,76,US,5,254907,94,Amer-Indian-Eskimo,Other-relative,Female,State-gov,0
756,31,US,14,58582,77,White,Not-in-family,Male,Self-emp-inc,1
757,37,US,8,51471,18,Other,Other-relative,Female,Self-emp-not-inc,0
758,89,non-US,2,29798,40,Black,Other-relative,Female,Self-emp-not-inc,0
759,49,non-US,5,350498,65,White,Other-relative,Female,Never-worked,0
760,24,non-US,15,177120,77,Other,Husband,Female,Never-worked,0
761,44,US,13,96660,60,Other,Not-in-family,Male,Self-emp-inc,1
762,28,non-US,14,232666,29,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
763,39,non-US,16,170214,11,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
764,19,non-US,4,287190,25,Other,Wife,Female,Local-gov,0
765,57,US,10,220977,4,Black,Other-relative,Female,Federal-gov,0
766,32,US,10,175370,21,Amer-Indian-Eskimo,Unmarried,Female,Never-worked,0
767,67,US,5,266635,75,White,Wife,Female,Without-pay,0
768,53,non-US,9,358533,62,Asian-Pac-Islander,Not-in-family,Female,Private,0
769,58,US,12,302626,50,White,Other-relative,Male,Private,1
770,53,non-US,10,278139,3,White,Own-child,Male,Self-emp-inc,0
771,41,non-US,3,235271,86,White,Not-in-family,Male,Self-emp-not-inc,0
772,38,non-US,16,140569,99,Black,Own-child,Female,Private,1
773,28,non-US,10,187025,75,Black,Unmarried,Male,Federal-gov,0
774,63,US,5,358056,58,Other,Other-relative,Male,Self-emp-not-inc,0
775,52,US,14,119859,56,Asian-Pac-Islander,Unmarried,Male,Without-pay,1
776,69,non-US,11,380268,81,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
777,47,non-US,12,246431,39,Black,Wife,Female,Self-emp-not-inc,0
778,66,non-US,6,135527,74,White,Wife,Female,Private,0
779,74,US,1,365049,78,Black,Unmarried,Female,Federal-gov,0
780,86,non-US,16,170108,44,White,Other-relative,Female,Self-emp-not-inc,1
781,69,non-US,14,346783,35,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,1
782,70,US,2,167615,89,Black,Other-relative,Male,Without-pay,0
783,21,US,4,320811,50,Asian-Pac-Islander,Husband,Female,State-gov,0
784,74,US,2,47168,77,White,Husband,Female,Local-gov,0
785,32,non-US,14,280298,26,Asian-Pac-Islander,Wife,Female,State-gov,0
786,82,US,4,183513,32,Asian-Pac-Islander,Other-relative,Male,Never-worked,0
787,18,non-US,10,158776,9,White,Unmarried,Male,Self-emp-inc,0
788,70,non-US,6,71305,53,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov,0
789,43,non-US,15,86019,36,Black,Husband,Female,Federal-gov,0
790,87,US,10,80333,87,Other,Husband,Male,Private,1
791,69,US,10,280464,5,Amer-Indian-Eskimo,Wife,Female,State-gov,0
792,38,US,6,156842,80,Asian-Pac-Islander,Wife,Male,State-gov,0
793,61,US,8,160383,15,Asian-Pac-Islander,Wife,Male,Federal-gov,0
794,74,US,16,317761,5,Other,Not-in-family,Female,Federal-gov,1
795,49,non-US,5,191910,27,Asian-Pac-Islander,Wife,Male,Federal-gov,0
796,57,non-US,5,168723,26,Asian-Pac-Islander,Wife,Male,Without-pay,0
797,47,US,12,117747,77,Amer-Indian-Eskimo,Husband,Female,Without-pay,0
798,49,US,4,204338,30,Black,Wife,Male,State-gov,0
799,81,US,1,295510,21,Other,Not-in-family,Male,Private,0
800,19,US,2,161386,69,White,Wife,Male,Self-emp-not-inc,0
801,82,US,5,162312,75,Other,Own-child,Male,Self-emp-not-inc,0
802,45,non-US,4,127195,88,Other,Wife,Male,State-gov,0
803,65,non-US,14,161295,51,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,1
804,66,US,1,357059,4,Other,Other-relative,Male,Local-gov,0
805,63,US,5,90860,46,Black,Husband,Male,Never-worked,0
806,30,US,6,201844,95,Black,Wife,Male,Self-emp-not-inc,0
807,33,US,4,261897,86,Black,Unmarried,Female,Federal-gov,0
808,76,non-US,11,158642,87,White,Not-in-family,Male,Federal-gov,1
809,89,US,11,167531,11,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc,0
810,69,non-US,1,177226,16,Black,Wife,Female,Without-pay,0
811,35,non-US,1,306850,77,White,Wife,Female,State-gov,0
812,87,non-US,6,114813,92,White,Own-child,Female,Local-gov,0
813,57,non-US,3,188900,18,Asian-Pac-Islander,Wife,Female,Federal-gov,0
814,38,US,1,82847,47,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
815,50,US,2,292570,84,Black,Wife,Female,Self-emp-inc,0
816,68,non-US,15,742903,53,Other,Not-in-family,Male,Self-emp-inc,1
817,31,US,2,172865,5,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
818,76,US,1,349156,13,Amer-Indian-Eskimo,Husband,Female,Never-worked,0
819,74,US,11,50164,32,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
820,47,non-US,14,126199,63,Black,Not-in-family,Male,Without-pay,1
821,42,non-US,9,320047,43,Amer-Indian-Eskimo,Husband,Male,Local-gov,0
822,71,non-US,15,42857,75,Other,Other-relative,Male,Never-worked,1
823,21,non-US,3,209529,53,Other,Husband,Male,Self-emp-not-inc,0
824,34,US,4,219211,29,Other,Own-child,Male,Self-emp-not-inc,0
825,51,non-US,1,107581,5,Amer-Indian-Eskimo,Husband,Female,Private,0
826,18,non-US,11,522241,23,Asian-Pac-Islander,Husband,Male,State-gov,0
827,61,US,5,238281,38,Black,Other-relative,Female,Without-pay,0
828,75,US,2,266275,34,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc,0
829,74,non-US,3,157216,51,Asian-Pac-Islander,Not-in-family,Female,Without-pay,0
830,30,non-US,7,155433,87,White,Wife,Male,Never-worked,0
831,19,US,13,284531,80,Other,Not-in-family,Male,Local-gov,0
832,37,US,13,92691,59,Amer-Indian-Eskimo,Unmarried,Male,Private,0
833,56,non-US,1,319422,58,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
834,42,US,1,494638,7,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc,0
835,47,US,9,67716,67,Other,Not-in-family,Male,Self-emp-inc,0
836,70,non-US,1,23871,81,Black,Unmarried,Male,State-gov,0
837,87,US,14,142809,25,Black,Own-child,Female,Federal-gov,0
838,23,US,15,280728,20,Black,Other-relative,Female,Without-pay,0
839,74,non-US,2,114413,85,Amer-Indian-Eskimo,Other-relative,Male,Private,0
840,35,non-US,14,156612,86,Other,Not-in-family,Female,Federal-gov,1
841,41,non-US,13,340651,37,White,Own-child,Female,Federal-gov,0
842,36,US,9,217769,31,Black,Unmarried,Male,Private,0
843,67,US,13,144137,3,White,Own-child,Male,Self-emp-inc,0
844,44,non-US,10,343957,92,Asian-Pac-Islander,Wife,Female,Never-worked,0
845,68,US,14,132551,41,Amer-Indian-Eskimo,Husband,Female,State-gov,0
846,40,US,3,33884,22,Black,Own-child,Female,Federal-gov,0
847,88,US,12,73541,26,Other,Other-relative,Male,Never-worked,0
848,59,non-US,4,377140,56,Other,Other-relative,Male,Private,0
849,45,US,6,181099,43,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc,0
850,76,non-US,11,204470,65,White,Other-relative,Male,Local-gov,1
851,70,US,8,51151,84,White,Unmarried,Male,Without-pay,0
852,34,non-US,6,162041,66,Other,Other-relative,Female,Self-emp-inc,0
853,74,non-US,10,183845,56,White,Own-child,Male,Self-emp-not-inc,0
854,60,non-US,15,22428,46,White,Other-relative,Male,Self-emp-inc,1
855,75,US,4,228960,35,White,Unmarried,Male,Never-worked,0
856,48,US,7,344624,13,Black,Not-in-family,Female,Private,0
857,49,non-US,1,159911,15,Black,Not-in-family,Male,Local-gov,0
858,73,non-US,8,160951,12,White,Wife,Male,Without-pay,0
859,81,non-US,3,255941,47,White,Husband,Male,Local-gov,0
860,18,US,1,230373,15,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
861,76,non-US,3,144579,37,Black,Own-child,Male,Without-pay,0
862,37,US,8,43311,77,Other,Other-relative,Female,Without-pay,0
863,25,US,9,213341,64,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
864,31,US,12,203523,59,Black,Unmarried,Female,Self-emp-inc,0
865,82,non-US,9,362999,85,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
866,42,non-US,4,364803,85,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
867,59,non-US,10,242138,40,Black,Husband,Female,Self-emp-inc,0
868,49,non-US,11,308136,82,White,Other-relative,Female,Self-emp-not-inc,0
869,37,non-US,1,211553,57,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
870,60,US,7,535978,18,Black,Own-child,Male,Local-gov,0
871,28,non-US,9,300679,50,Other,Unmarried,Female,Local-gov,0
872,77,non-US,7,53367,60,Other,Unmarried,Male,Local-gov,0
873,19,non-US,3,267661,80,Other,Other-relative,Female,Private,0
874,88,US,16,180690,47,White,Wife,Male,Local-gov,1
875,65,non-US,11,187034,89,Asian-Pac-Islander,Husband,Female,Never-worked,0
876,62,non-US,1,205474,36,White,Other-relative,Male,Self-emp-not-inc,0
877,59,US,2,73559,77,White,Unmarried,Female,Local-gov,0
878,68,non-US,9,95875,74,White,Own-child,Male,Never-worked,0
879,57,non-US,2,228075,30,Asian-Pac-Islander,Unmarried,Male,Local-gov,0
880,25,non-US,3,282622,90,Black,Wife,Male,Never-worked,0
881,50,non-US,16,31339,5,Asian-Pac-Islander,Husband,Female,Never-worked,0
882,59,non-US,8,581128,73,White,Unmarried,Female,Never-worked,0
883,71,non-US,8,234641,26,White,Own-child,Female,Private,0
884,27,US,16,240191,84,Asian-Pac-Islander,Own-child,Male,Private,1
885,42,non-US,2,97304,84,Other,Unmarried,Male,Local-gov,0
886,74,non-US,13,122177,13,Amer-Indian-Eskimo,Husband,Male,Private,0
887,64,non-US,3,207637,32,Other,Own-child,Male,Never-worked,0
888,43,non-US,10,423711,12,Other,Other-relative,Male,Local-gov,0
889,68,US,14,239723,3,White,Wife,Female,Private,0
890,78,non-US,13,238831,69,Black,Wife,Female,Self-emp-inc,0
891,71,US,5,218962,35,Black,Not-in-family,Female,Private,0
892,60,non-US,14,194252,46,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc,1
893,61,US,6,177493,47,Black,Wife,Female,Without-pay,0
894,80,non-US,8,309620,44,Asian-Pac-Islander,Husband,Male,Without-pay,0
895,56,US,16,178478,62,Asian-Pac-Islander,Wife,Male,Private,1
896,37,non-US,11,292933,72,White,Unmarried,Male,Without-pay,0
897,50,US,5,363087,29,Asian-Pac-Islander,Husband,Female,Federal-gov,0
898,58,non-US,16,127749,99,Black,Husband,Female,State-gov,1
899,38,US,13,176317,23,Other,Husband,Male,Local-gov,0
900,38,US,16,298699,17,Asian-Pac-Islander,Wife,Male,State-gov,0
901,25,US,3,144002,6,Amer-Indian-Eskimo,Unmarried,Female,State-gov,0
902,17,non-US,15,230874,84,White,Own-child,Female,Federal-gov,0
903,50,US,16,108431,82,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc,1
904,32,non-US,16,461725,63,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,1
905,78,US,9,388725,12,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
906,67,US,3,117802,53,White,Not-in-family,Female,Never-worked,0
907,30,US,10,133471,63,White,Other-relative,Female,Self-emp-inc,0
908,62,non-US,14,269254,11,Asian-Pac-Islander,Husband,Female,Self-emp-inc,0
909,68,US,15,139324,8,Other,Husband,Female,State-gov,0
910,17,non-US,2,160061,65,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
911,24,US,9,111625,91,Black,Unmarried,Male,Private,0
912,64,US,6,193863,22,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
913,87,US,6,222477,52,Black,Not-in-family,Female,Federal-gov,0
914,20,non-US,12,201418,82,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
915,34,non-US,6,163083,81,Black,Husband,Female,State-gov,0
916,70,non-US,5,63925,19,Other,Husband,Female,State-gov,0
917,62,US,7,163237,77,Other,Not-in-family,Male,Federal-gov,0
918,56,non-US,2,191027,57,Amer-Indian-Eskimo,Unmarried,Male,Private,0
919,89,non-US,1,108495,84,Black,Own-child,Male,Without-pay,0
920,29,non-US,4,73820,33,Other,Husband,Male,Never-worked,0
921,48,US,5,179339,98,White,Wife,Male,Federal-gov,0
922,37,US,15,168098,16,Asian-Pac-Islander,Husband,Female,Without-pay,0
923,81,US,7,230806,67,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
924,79,US,5,269221,10,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
925,23,non-US,1,141069,8,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
926,82,non-US,14,191380,47,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,1
927,80,US,7,145493,1,White,Wife,Male,Self-emp-inc,0
928,88,non-US,5,118889,14,Other,Husband,Male,Local-gov,0
929,65,US,13,120933,96,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
930,38,US,3,141297,46,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
931,34,US,10,109159,7,Other,Other-relative,Female,Local-gov,0
932,31,non-US,2,149248,82,Black,Other-relative,Female,Without-pay,0
933,66,non-US,11,259019,28,Asian-Pac-Islander,Own-child,Male,Federal-gov,0
934,76,non-US,5,242960,62,Asian-Pac-Islander,Own-child,Male,Without-pay,0
935,58,US,3,65478,4,Asian-Pac-Islander,Unmarried,Female,Without-pay,0
936,69,non-US,7,32627,39,Asian-Pac-Islander,Unmarried,Female,Never-worked,0
937,20,US,10,82566,34,White,Not-in-family,Female,Never-worked,0
938,82,non-US,2,244172,67,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
939,66,US,7,393376,37,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
940,83,non-US,7,155408,9,Amer-Indian-Eskimo,Other-relative,Male,Private,0
941,58,US,1,240374,86,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
942,63,US,14,199074,6,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc,0
943,83,US,3,330799,92,Black,Not-in-family,Male,Federal-gov,1
944,35,US,2,292185,24,Other,Unmarried,Female,Local-gov,0
945,17,non-US,13,141288,95,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
946,81,US,6,149988,82,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
947,78,US,12,133756,29,Other,Not-in-family,Male,Local-gov,0
948,87,US,5,82098,65,White,Own-child,Male,Private,0
949,22,non-US,9,265072,53,Amer-Indian-Eskimo,Not-in-family,Male,State-gov,0
950,83,US,10,274657,33,Black,Other-relative,Male,Self-emp-inc,0
951,81,non-US,5,190072,38,White,Husband,Male,Local-gov,0
952,33,US,7,453663,68,White,Not-in-family,Female,State-gov,0
953,53,non-US,3,144592,97,Black,Husband,Female,Self-emp-inc,0
954,89,non-US,5,126077,20,White,Other-relative,Female,Self-emp-not-inc,0
955,22,non-US,14,218990,42,Other,Own-child,Male,Without-pay,0
956,51,non-US,6,72793,54,Black,Wife,Male,Without-pay,0
957,64,US,5,267396,36,White,Husband,Male,Private,0
958,52,non-US,3,197883,78,Black,Unmarried,Female,State-gov,0
959,56,US,16,24244,14,Other,Wife,Male,Never-worked,1
960,40,US,15,351869,77,Black,Husband,Male,Self-emp-inc,1
961,87,US,6,367533,7,Black,Wife,Female,State-gov,0
962,54,non-US,10,223327,54,White,Not-in-family,Female,Self-emp-inc,0
963,23,non-US,12,288679,2,Black,Own-child,Male,Local-gov,0
964,48,non-US,5,118506,28,Asian-Pac-Islander,Own-child,Male,Local-gov,0
965,74,non-US,4,82210,6,White,Not-in-family,Female,Federal-gov,0
966,60,non-US,13,255595,61,Other,Unmarried,Male,Never-worked,1
967,69,non-US,4,48495,39,Other,Unmarried,Male,Never-worked,0
968,73,non-US,16,29306,22,Asian-Pac-Islander,Wife,Female,Without-pay,0
969,52,US,5,80149,75,White,Own-child,Female,Private,0
970,67,non-US,15,350977,54,Asian-Pac-Islander,Own-child,Female,Never-worked,1
971,21,US,14,390368,22,Asian-Pac-Islander,Wife,Female,State-gov,0
972,89,non-US,13,128272,48,Black,Not-in-family,Male,Self-emp-not-inc,1
973,24,US,2,184889,89,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc,0
974,53,non-US,7,98995,16,Asian-Pac-Islander,Husband,Male,Without-pay,0
975,18,non-US,12,229744,8,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
976,46,non-US,9,73257,74,Amer-Indian-Eskimo,Other-relative,Female,Private,0
977,50,non-US,10,234880,8,White,Own-child,Male,Without-pay,0
978,38,US,8,112554,56,White,Own-child,Male,Self-emp-not-inc,0
979,80,non-US,9,135521,98,Asian-Pac-Islander,Not-in-family,Male,Federal-gov,1
980,47,non-US,9,167424,13,Black,Other-relative,Male,State-gov,0
981,52,US,6,310260,62,White,Not-in-family,Female,Without-pay,0
982,66,non-US,1,33021,61,Black,Other-relative,Male,Self-emp-not-inc,0
983,18,US,8,147500,16,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
984,74,non-US,14,214605,92,Black,Other-relative,Male,Private,1
985,34,US,14,172766,66,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc,0
986,48,non-US,9,38321,95,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
987,47,non-US,6,191324,98,Other,Unmarried,Female,State-gov,0
988,38,non-US,10,91639,70,Black,Wife,Male,Local-gov,0
989,37,non-US,2,119907,55,Other,Not-in-family,Male,Self-emp-not-inc,0
990,72,US,13,101426,85,Asian-Pac-Islander,Unmarried,Male,Federal-gov,1
991,26,US,1,100029,97,Other,Not-in-family,Female,Without-pay,0
992,33,US,4,244074,24,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,0
993,81,non-US,16,45869,91,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,1
994,72,US,16,217421,61,White,Unmarried,Male,Self-emp-not-inc,1
995,52,non-US,10,209535,74,Other,Unmarried,Male,Self-emp-inc,0
996,26,non-US,13,369438,8,Asian-Pac-Islander,Husband,Male,Self-emp-inc,0
997,69,non-US,14,207103,13,Amer-Indian-Eskimo,Unmarried,Female,Private,0
998,85,non-US,1,206671,17,Other,Unmarried,Female,Self-emp-inc,0
999,61,US,7,78307,69,Other,Husband,Female,Self-emp-inc,0
0,x>67,non-US,9<x<11,316820<x<392849,44<x<49,White,Own-child,Male,Never-worked,1
1,x>67,non-US,14<x<15,97521<x<209900,40<x<41,Other,Husband,Male,Federal-gov,1
2,41<x<55,non-US,12<x<13,22366<x<37674,40<x<41,Other,Other-relative,Female,Never-worked,0
3,x>67,non-US,3<x<9,210481<x<316820,x<10,Other,Unmarried,Female,State-gov,0
4,x<19,US,9<x<11,210481<x<316820,60<x<90,Amer-Indian-Eskimo,Own-child,Female,Never-worked,0
5,31<x<34,US,x<3,42869<x<75413,60<x<90,Asian-Pac-Islander,Not-in-family,Female,Private,0
6,29<x<31,non-US,3<x<9,76136<x<97521,10<x<30,Black,Own-child,Male,Local-gov,0
7,41<x<55,non-US,3<x<9,97521<x<209900,x<10,White,Own-child,Female,Private,0
8,41<x<55,US,9<x<11,210481<x<316820,60<x<90,Other,Wife,Female,Without-pay,0
9,19<x<22,US,3<x<9,316820<x<392849,60<x<90,Asian-Pac-Islander,Wife,Male,Private,0
10,19<x<22,non-US,9<x<11,97521<x<209900,x<10,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
11,x>67,non-US,x<3,42869<x<75413,10<x<30,Other,Unmarried,Male,Local-gov,0
12,31<x<34,US,14<x<15,97521<x<209900,10<x<30,Amer-Indian-Eskimo,Own-child,Female,Without-pay,0
13,62<x<67,US,9<x<11,97521<x<209900,60<x<90,Black,Other-relative,Female,State-gov,0
14,x<19,US,x<3,75413<x<75742,60<x<90,Black,Other-relative,Male,Never-worked,0
15,35<x<41,US,3<x<9,97521<x<209900,60<x<90,White,Other-relative,Male,State-gov,0
16,35<x<41,US,x>15,97521<x<209900,10<x<30,Other,Unmarried,Male,Local-gov,1
17,34<x<35,non-US,13<x<14,x>392849,60<x<90,White,Other-relative,Female,Local-gov,1
18,41<x<55,non-US,11<x<12,316820<x<392849,60<x<90,Other,Own-child,Female,Self-emp-inc,0
19,25<x<27,non-US,3<x<9,97521<x<209900,42<x<44,White,Wife,Male,Never-worked,0
20,x>67,US,3<x<9,97521<x<209900,x<10,White,Not-in-family,Male,State-gov,0
21,27<x<28,non-US,x<3,x>392849,x<10,Amer-Indian-Eskimo,Unmarried,Female,Never-worked,0
22,x>67,non-US,14<x<15,210481<x<316820,60<x<90,Amer-Indian-Eskimo,Wife,Female,Without-pay,1
23,41<x<55,non-US,x>15,97521<x<209900,44<x<49,White,Unmarried,Male,Without-pay,1
24,55<x<62,non-US,9<x<11,x>392849,60<x<90,Asian-Pac-Islander,Own-child,Male,State-gov,0
25,35<x<41,US,3<x<9,210481<x<316820,10<x<30,Asian-Pac-Islander,Own-child,Male,Never-worked,0
26,34<x<35,non-US,9<x<11,316820<x<392849,10<x<30,Other,Unmarried,Male,State-gov,0
27,55<x<62,non-US,x<3,210481<x<316820,10<x<30,Amer-Indian-Eskimo,Husband,Male,Never-worked,0
28,x>67,non-US,3<x<9,210481<x<316820,10<x<30,Amer-Indian-Eskimo,Other-relative,Female,Private,0
29,x>67,US,3<x<9,210481<x<316820,49<x<60,Black,Wife,Male,State-gov,0
30,29<x<31,US,12<x<13,210481<x<316820,60<x<90,Black,Not-in-family,Female,State-gov,0
31,x>67,US,3<x<9,97521<x<209900,49<x<60,Other,Husband,Male,Federal-gov,1
32,x>67,non-US,3<x<9,x>392849,60<x<90,White,Wife,Male,Federal-gov,1
33,x>67,US,x<3,97521<x<209900,49<x<60,Other,Not-in-family,Male,State-gov,0
34,19<x<22,non-US,3<x<9,97521<x<209900,49<x<60,Black,Own-child,Male,Federal-gov,0
35,x>67,US,3<x<9,97521<x<209900,10<x<30,Black,Own-child,Male,Never-worked,0
36,x>67,non-US,13<x<14,210481<x<316820,49<x<60,Amer-Indian-Eskimo,Husband,Female,Local-gov,1
37,x>67,US,3<x<9,210481<x<316820,49<x<60,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc,0
38,62<x<67,non-US,3<x<9,42869<x<75413,30<x<35,White,Husband,Male,Self-emp-not-inc,0
39,x>67,non-US,x<3,97521<x<209900,60<x<90,White,Unmarried,Female,Federal-gov,0
40,25<x<27,US,3<x<9,316820<x<392849,10<x<30,Asian-Pac-Islander,Not-in-family,Male,Never-worked,0
41,x>67,non-US,x>15,97521<x<209900,60<x<90,White,Not-in-family,Female,Without-pay,1
42,x>67,non-US,x<3,97521<x<209900,60<x<90,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc,0
43,55<x<62,non-US,3<x<9,210481<x<316820,60<x<90,Black,Not-in-family,Female,State-gov,0
44,35<x<41,non-US,x>15,97521<x<209900,44<x<49,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc,1
45,x>67,US,x<3,97521<x<209900,x>90,Black,Other-relative,Female,Private,0
46,x>67,US,9<x<11,x>392849,10<x<30,Other,Husband,Female,Self-emp-inc,0
47,35<x<41,non-US,3<x<9,210481<x<316820,60<x<90,White,Own-child,Female,Without-pay,0
48,x>67,non-US,13<x<14,22366<x<37674,60<x<90,Asian-Pac-Islander,Wife,Female,Private,1
49,41<x<55,non-US,x<3,97521<x<209900,60<x<90,Asian-Pac-Islander,Husband,Female,Never-worked,0
50,41<x<55,non-US,12<x<13,316820<x<392849,x>90,Black,Other-relative,Female,Local-gov,0
51,55<x<62,US,9<x<11,76136<x<97521,10<x<30,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
52,19<x<22,non-US,3<x<9,210481<x<316820,49<x<60,White,Other-relative,Female,Private,0
53,35<x<41,US,x>15,x>392849,x<10,Asian-Pac-Islander,Other-relative,Male,Local-gov,1
54,x>67,US,11<x<12,316820<x<392849,60<x<90,White,Husband,Male,Without-pay,1
55,x>67,non-US,14<x<15,97521<x<209900,30<x<35,Black,Husband,Female,Without-pay,0
56,x>67,US,3<x<9,x>392849,30<x<35,Other,Own-child,Male,State-gov,0
57,x>67,US,x<3,97521<x<209900,x<10,Other,Own-child,Male,State-gov,0
58,55<x<62,non-US,14<x<15,97521<x<209900,44<x<49,White,Own-child,Female,Never-worked,1
59,24<x<25,non-US,x<3,97521<x<209900,60<x<90,Amer-Indian-Eskimo,Other-relative,Female,State-gov,0
60,34<x<35,non-US,13<x<14,210481<x<316820,10<x<30,Other,Husband,Male,Self-emp-inc,0
61,35<x<41,US,x<3,316820<x<392849,60<x<90,Asian-Pac-Islander,Own-child,Female,Federal-gov,0
62,19<x<22,non-US,x<3,97521<x<209900,60<x<90,Asian-Pac-Islander,Wife,Male,Local-gov,0
63,41<x<55,US,3<x<9,76136<x<97521,49<x<60,White,Other-relative,Male,Private,0
64,19<x<22,non-US,3<x<9,97521<x<209900,10<x<30,Asian-Pac-Islander,Unmarried,Male,State-gov,0
65,x>67,non-US,x<3,97521<x<209900,42<x<44,Black,Not-in-family,Female,Self-emp-inc,0
66,35<x<41,non-US,3<x<9,97521<x<209900,10<x<30,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc,0
67,41<x<55,non-US,3<x<9,76136<x<97521,60<x<90,Other,Wife,Male,Local-gov,0
68,19<x<22,US,14<x<15,97521<x<209900,10<x<30,White,Not-in-family,Male,Without-pay,0
69,62<x<67,non-US,9<x<11,97521<x<209900,60<x<90,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
70,55<x<62,US,3<x<9,76136<x<97521,x>90,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc,0
