id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
521,40<x<55,US,10<x<12,209808<x<316597,50<x<60,Black,Husband,Female,Without-pay,0
522,x<19,US,10<x<12,75755<x<209532,x<65,Asian-Pac-Islander,Own-child,Female,Never-worked,0
523,x<67,non-US,1<x<9,316820<x<392849,10<x<30,White,Unmarried,Male,Never-worked,0
524,40<x<55,US,1<x<9,209808<x<316597,35<x<40,Black,Not-in-family,Male,Self-emp-inc,0
525,62<x<67,non-US,14<x<15,42869<x<75413,2<x<10,Asian-Pac-Islander,Not-in-family,Male,Private,0
526,40<x<55,non-US,x<1,75755<x<209532,47<x<50,Black,Not-in-family,Male,Federal-gov,0
527,30<x<31,US,1<x<9,37719<x<42869,50<x<60,Black,Not-in-family,Male,Self-emp-not-inc,0
528,40<x<55,non-US,1<x<9,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
529,x<67,non-US,1<x<9,75755<x<209532,43<x<47,Asian-Pac-Islander,Own-child,Male,Without-pay,0
530,30<x<31,non-US,9<x<10,75755<x<209532,x<65,Other,Not-in-family,Female,Self-emp-inc,0
531,x<19,non-US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Wife,Female,Private,0
532,35<x<40,US,10<x<12,x<392849,50<x<60,White,Husband,Male,Local-gov,1
533,40<x<55,US,12<x<14,316820<x<392849,35<x<40,White,Unmarried,Male,Self-emp-inc,0
534,x<67,non-US,1<x<9,75755<x<209532,10<x<30,Black,Unmarried,Male,Without-pay,0
535,31<x<33,non-US,12<x<14,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc,0
536,35<x<40,non-US,15<x<16,209808<x<316597,x<65,White,Other-relative,Female,Never-worked,1
537,x<67,US,1<x<9,x<392849,10<x<30,Other,Other-relative,Female,Self-emp-not-inc,0
538,40<x<55,US,12<x<14,75755<x<209532,41<x<43,Other,Own-child,Female,Without-pay,0
539,x<67,US,1<x<9,75755<x<209532,x<65,White,Own-child,Female,Self-emp-inc,0
540,35<x<40,US,10<x<12,75755<x<209532,32<x<35,Asian-Pac-Islander,Husband,Male,Federal-gov,0
541,40<x<55,non-US,1<x<9,209808<x<316597,35<x<40,Other,Not-in-family,Male,Federal-gov,0
542,x<67,non-US,14<x<15,75755<x<209532,2<x<10,Other,Unmarried,Male,Self-emp-not-inc,0
543,x<67,non-US,10<x<12,75755<x<209532,35<x<40,Amer-Indian-Eskimo,Own-child,Male,Without-pay,0
544,x<19,non-US,12<x<14,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
545,35<x<40,US,10<x<12,42869<x<75413,60<x<65,Black,Wife,Female,Self-emp-inc,0
546,40<x<55,non-US,1<x<9,209808<x<316597,2<x<10,Black,Unmarried,Female,Never-worked,0
547,24<x<27,non-US,10<x<12,209808<x<316597,x<65,Black,Unmarried,Male,Self-emp-inc,0
548,40<x<55,US,1<x<9,42869<x<75413,x<65,White,Husband,Female,Private,0
549,40<x<55,US,1<x<9,75755<x<209532,x<65,Black,Other-relative,Female,Private,0
550,40<x<55,US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
551,55<x<62,non-US,14<x<15,209808<x<316597,x<65,Black,Not-in-family,Male,Local-gov,1
552,x<67,US,1<x<9,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
553,x<67,non-US,1<x<9,75755<x<209532,x<2,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
554,24<x<27,US,1<x<9,42869<x<75413,x<65,Black,Wife,Male,Local-gov,0
555,27<x<28,non-US,1<x<9,75755<x<209532,10<x<30,White,Husband,Female,Without-pay,0
556,23<x<24,US,15<x<16,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov,0
557,23<x<24,non-US,12<x<14,75755<x<209532,47<x<50,Other,Other-relative,Male,Never-worked,0
558,19<x<21,US,10<x<12,209808<x<316597,x<65,White,Own-child,Male,Private,0
559,x<67,non-US,9<x<10,x<392849,x<65,White,Wife,Female,Federal-gov,0
560,x<67,US,12<x<14,22366<x<37674,10<x<30,Other,Own-child,Female,Local-gov,0
561,x<67,US,14<x<15,316820<x<392849,x<65,Black,Husband,Female,Self-emp-not-inc,1
562,x<67,non-US,1<x<9,209808<x<316597,50<x<60,Other,Wife,Female,Local-gov,0
563,40<x<55,US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
564,24<x<27,US,1<x<9,x<392849,43<x<47,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
565,62<x<67,US,1<x<9,209808<x<316597,10<x<30,White,Not-in-family,Female,Self-emp-inc,0
566,23<x<24,US,x<1,22366<x<37674,2<x<10,Amer-Indian-Eskimo,Own-child,Male,Never-worked,0
567,x<67,US,1<x<9,75755<x<209532,41<x<43,Black,Not-in-family,Female,Federal-gov,0
568,35<x<40,non-US,x<1,209808<x<316597,x<65,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
569,40<x<55,US,1<x<9,316820<x<392849,2<x<10,Other,Husband,Male,Private,0
570,55<x<62,non-US,12<x<14,209808<x<316597,50<x<60,Black,Own-child,Female,Self-emp-not-inc,0
571,24<x<27,US,1<x<9,75755<x<209532,10<x<30,Other,Own-child,Female,Self-emp-inc,0
572,x<67,non-US,1<x<9,75755<x<209532,60<x<65,White,Other-relative,Male,Local-gov,1
573,55<x<62,non-US,10<x<12,75755<x<209532,10<x<30,White,Wife,Male,Never-worked,0
574,x<67,non-US,12<x<14,75755<x<209532,x<65,Asian-Pac-Islander,Not-in-family,Female,Local-gov,1
575,31<x<33,US,1<x<9,75755<x<209532,10<x<30,Black,Not-in-family,Male,Self-emp-inc,0
576,x<67,US,1<x<9,22366<x<37674,10<x<30,Black,Own-child,Female,Self-emp-inc,0
577,x<67,US,1<x<9,316820<x<392849,41<x<43,Black,Other-relative,Male,Private,0
578,x<67,non-US,1<x<9,75755<x<209532,60<x<65,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
579,x<19,US,12<x<14,75755<x<209532,10<x<30,White,Other-relative,Male,Without-pay,0
580,23<x<24,non-US,10<x<12,316820<x<392849,2<x<10,Amer-Indian-Eskimo,Not-in-family,Female,State-gov,0
581,30<x<31,non-US,1<x<9,42869<x<75413,10<x<30,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
582,62<x<67,non-US,10<x<12,316820<x<392849,x<65,Other,Own-child,Female,Without-pay,0
583,55<x<62,non-US,1<x<9,75755<x<209532,41<x<43,Other,Unmarried,Male,Without-pay,0
584,x<67,non-US,1<x<9,209808<x<316597,x<65,Black,Other-relative,Male,Self-emp-inc,0
585,55<x<62,non-US,1<x<9,316820<x<392849,50<x<60,Other,Own-child,Male,Local-gov,0
586,28<x<30,non-US,10<x<12,75755<x<209532,2<x<10,Other,Other-relative,Male,Private,0
587,x<67,US,12<x<14,75755<x<209532,x<65,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,1
588,31<x<33,non-US,15<x<16,75755<x<209532,x<65,Black,Other-relative,Male,Self-emp-inc,1
589,40<x<55,US,14<x<15,75755<x<209532,x<65,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,1
590,40<x<55,non-US,15<x<16,316820<x<392849,10<x<30,Amer-Indian-Eskimo,Wife,Female,Never-worked,0
591,x<67,US,10<x<12,75755<x<209532,60<x<65,Asian-Pac-Islander,Own-child,Female,Local-gov,1
592,x<67,US,15<x<16,37719<x<42869,10<x<30,Other,Other-relative,Female,Never-worked,1
593,31<x<33,US,1<x<9,75755<x<209532,x<65,Black,Unmarried,Male,Without-pay,0
594,40<x<55,non-US,1<x<9,316820<x<392849,50<x<60,Asian-Pac-Islander,Other-relative,Male,Private,0
595,55<x<62,US,12<x<14,x<392849,x<65,White,Unmarried,Female,Without-pay,0
596,x<67,non-US,1<x<9,209808<x<316597,32<x<35,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
597,x<67,US,14<x<15,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Wife,Female,Never-worked,0
598,55<x<62,US,10<x<12,75755<x<209532,x<65,Black,Own-child,Female,Without-pay,0
599,x<67,US,15<x<16,209808<x<316597,10<x<30,Other,Own-child,Male,Without-pay,1
600,35<x<40,US,1<x<9,42869<x<75413,50<x<60,Amer-Indian-Eskimo,Wife,Male,Private,0
601,55<x<62,non-US,x<1,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Wife,Female,Private,0
602,55<x<62,US,1<x<9,75755<x<209532,x<65,Other,Own-child,Male,Federal-gov,0
603,40<x<55,US,10<x<12,209808<x<316597,x<2,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
604,x<67,US,12<x<14,75755<x<209532,x<65,Black,Husband,Male,Never-worked,1
605,62<x<67,non-US,1<x<9,75755<x<209532,x<65,Other,Wife,Female,Self-emp-not-inc,0
606,35<x<40,US,1<x<9,75755<x<209532,x<65,Other,Other-relative,Male,State-gov,0
607,24<x<27,US,12<x<14,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
608,40<x<55,non-US,1<x<9,209808<x<316597,60<x<65,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
609,x<67,non-US,x<1,316820<x<392849,32<x<35,White,Husband,Male,Without-pay,0
610,x<19,US,x<1,209808<x<316597,35<x<40,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
611,x<67,non-US,15<x<16,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,1
612,x<67,US,12<x<14,209808<x<316597,10<x<30,Other,Husband,Female,Self-emp-inc,0
613,40<x<55,non-US,1<x<9,209808<x<316597,50<x<60,Other,Not-in-family,Male,Self-emp-not-inc,0
614,23<x<24,non-US,1<x<9,209808<x<316597,x<65,Asian-Pac-Islander,Wife,Female,State-gov,0
615,21<x<23,non-US,10<x<12,209808<x<316597,60<x<65,Other,Other-relative,Male,Without-pay,0
616,62<x<67,US,1<x<9,75755<x<209532,x<65,White,Wife,Female,Federal-gov,0
617,40<x<55,non-US,14<x<15,209808<x<316597,50<x<60,Amer-Indian-Eskimo,Unmarried,Female,Without-pay,0
618,x<67,US,1<x<9,22366<x<37674,10<x<30,White,Wife,Male,Never-worked,0
619,x<67,US,9<x<10,209808<x<316597,10<x<30,Black,Own-child,Male,Self-emp-inc,0
620,30<x<31,US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
621,x<67,non-US,14<x<15,75755<x<209532,2<x<10,Black,Husband,Female,State-gov,0
622,24<x<27,non-US,1<x<9,75755<x<209532,43<x<47,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
623,27<x<28,non-US,12<x<14,75755<x<209532,x<65,Black,Own-child,Female,Never-worked,0
624,55<x<62,US,10<x<12,209808<x<316597,50<x<60,Asian-Pac-Islander,Own-child,Male,Without-pay,0
625,x<19,US,1<x<9,x<392849,2<x<10,White,Own-child,Female,Federal-gov,0
626,62<x<67,US,1<x<9,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Unmarried,Male,Local-gov,0
627,19<x<21,US,1<x<9,75755<x<209532,x<65,Other,Wife,Female,Never-worked,0
628,x<67,non-US,14<x<15,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Wife,Male,Never-worked,0
629,62<x<67,US,1<x<9,316820<x<392849,x<65,White,Not-in-family,Female,State-gov,0
630,x<67,non-US,12<x<14,75755<x<209532,10<x<30,Asian-Pac-Islander,Own-child,Female,Local-gov,0
631,19<x<21,non-US,9<x<10,209808<x<316597,50<x<60,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
632,62<x<67,non-US,1<x<9,316820<x<392849,2<x<10,White,Husband,Female,Private,0
633,x<67,US,10<x<12,75755<x<209532,43<x<47,Asian-Pac-Islander,Unmarried,Female,State-gov,0
634,x<67,non-US,1<x<9,75755<x<209532,x<65,Other,Husband,Female,Private,0
635,35<x<40,US,1<x<9,316820<x<392849,43<x<47,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc,0
636,x<67,non-US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Husband,Male,Never-worked,0
637,55<x<62,US,1<x<9,209808<x<316597,2<x<10,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
638,24<x<27,non-US,1<x<9,209808<x<316597,10<x<30,Asian-Pac-Islander,Wife,Female,Local-gov,0
639,55<x<62,non-US,1<x<9,22366<x<37674,10<x<30,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
640,40<x<55,non-US,1<x<9,75755<x<209532,x<65,White,Other-relative,Female,Never-worked,0
641,x<67,non-US,x<1,75755<x<209532,x<65,Black,Unmarried,Male,Private,0
642,40<x<55,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,0
643,35<x<40,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Unmarried,Male,Private,0
644,40<x<55,non-US,10<x<12,75755<x<209532,2<x<10,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov,0
645,x<67,non-US,12<x<14,316820<x<392849,43<x<47,Black,Husband,Male,Self-emp-not-inc,1
646,x<67,US,1<x<9,316820<x<392849,50<x<60,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,0
647,24<x<27,US,x<1,75755<x<209532,10<x<30,Asian-Pac-Islander,Husband,Male,Federal-gov,0
648,28<x<30,US,1<x<9,209808<x<316597,x<65,White,Wife,Male,Self-emp-not-inc,0
649,40<x<55,US,12<x<14,75755<x<209532,10<x<30,Asian-Pac-Islander,Other-relative,Female,Private,0
650,24<x<27,US,1<x<9,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
651,x<67,US,12<x<14,75755<x<209532,50<x<60,Asian-Pac-Islander,Not-in-family,Male,Private,1
652,33<x<35,US,1<x<9,75755<x<209532,x<65,Other,Not-in-family,Female,Local-gov,0
653,21<x<23,non-US,x<1,209808<x<316597,10<x<30,Black,Unmarried,Female,Private,0
654,x<67,non-US,1<x<9,75755<x<209532,50<x<60,Other,Wife,Male,Federal-gov,0
655,x<67,non-US,1<x<9,75755<x<209532,10<x<30,Other,Own-child,Male,Self-emp-not-inc,0
656,21<x<23,US,10<x<12,22366<x<37674,x<65,Asian-Pac-Islander,Own-child,Female,Federal-gov,0
657,x<67,US,1<x<9,75755<x<209532,10<x<30,Other,Unmarried,Male,Self-emp-inc,0
658,31<x<33,US,1<x<9,75755<x<209532,60<x<65,Amer-Indian-Eskimo,Not-in-family,Male,Never-worked,0
659,33<x<35,non-US,14<x<15,75755<x<209532,x<65,Other,Own-child,Female,Federal-gov,1
660,x<67,non-US,x<1,75755<x<209532,35<x<40,White,Not-in-family,Female,Self-emp-inc,0
661,40<x<55,US,1<x<9,75755<x<209532,60<x<65,Black,Husband,Male,Self-emp-not-inc,0
662,x<67,non-US,15<x<16,75755<x<209532,x<65,Asian-Pac-Islander,Not-in-family,Female,Federal-gov,1
663,33<x<35,US,1<x<9,22366<x<37674,x<65,Other,Not-in-family,Female,Local-gov,0
664,35<x<40,US,x<1,42869<x<75413,10<x<30,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov,0
665,x<67,non-US,1<x<9,75755<x<209532,2<x<10,Black,Not-in-family,Female,Self-emp-not-inc,0
666,24<x<27,non-US,12<x<14,209808<x<316597,60<x<65,Black,Wife,Female,Local-gov,0
667,x<67,non-US,14<x<15,209808<x<316597,x<65,White,Other-relative,Female,Without-pay,1
668,23<x<24,US,10<x<12,209808<x<316597,50<x<60,White,Husband,Female,Never-worked,0
669,55<x<62,US,1<x<9,209808<x<316597,x<65,Black,Own-child,Female,Without-pay,0
670,x<67,non-US,12<x<14,75755<x<209532,x<65,White,Husband,Female,Self-emp-not-inc,1
671,x<67,US,9<x<10,22366<x<37674,x<65,Other,Husband,Female,Without-pay,0
672,35<x<40,non-US,1<x<9,75755<x<209532,35<x<40,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,0
673,31<x<33,US,1<x<9,209808<x<316597,60<x<65,Other,Unmarried,Male,Federal-gov,0
674,35<x<40,non-US,1<x<9,75755<x<209532,x<65,Black,Other-relative,Male,Self-emp-not-inc,0
675,x<67,non-US,15<x<16,209808<x<316597,35<x<40,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,1
676,x<67,US,14<x<15,22366<x<37674,2<x<10,Amer-Indian-Eskimo,Husband,Male,Local-gov,1
677,40<x<55,non-US,x<1,209808<x<316597,x<65,Amer-Indian-Eskimo,Wife,Male,Private,0
678,x<19,US,12<x<14,75755<x<209532,32<x<35,Asian-Pac-Islander,Other-relative,Male,Private,0
679,40<x<55,non-US,1<x<9,209808<x<316597,x<65,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
680,62<x<67,non-US,1<x<9,209808<x<316597,40<x<41,Black,Wife,Female,Local-gov,0
681,62<x<67,US,12<x<14,75755<x<209532,2<x<10,Other,Unmarried,Male,Local-gov,0
682,x<67,US,1<x<9,209808<x<316597,47<x<50,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
683,55<x<62,non-US,10<x<12,75755<x<209532,x<65,Black,Own-child,Female,Self-emp-inc,0
684,x<67,US,12<x<14,316820<x<392849,x<65,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,1
685,x<67,US,1<x<9,42869<x<75413,60<x<65,White,Wife,Male,Federal-gov,0
686,55<x<62,non-US,1<x<9,209808<x<316597,35<x<40,Other,Wife,Male,Never-worked,0
687,23<x<24,non-US,1<x<9,75755<x<209532,10<x<30,Black,Wife,Female,Federal-gov,0
688,24<x<27,non-US,x<1,75755<x<209532,x<65,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
689,x<67,non-US,1<x<9,316820<x<392849,50<x<60,Other,Wife,Female,Without-pay,0
690,x<67,non-US,1<x<9,37719<x<42869,x<65,White,Unmarried,Male,Self-emp-not-inc,0
691,55<x<62,non-US,1<x<9,75755<x<209532,x<65,Black,Wife,Female,Private,0
692,24<x<27,non-US,1<x<9,x<392849,x<65,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
693,x<67,non-US,14<x<15,209808<x<316597,x<65,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,1
694,40<x<55,non-US,1<x<9,42869<x<75413,x<65,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
695,x<19,non-US,1<x<9,316820<x<392849,30<x<32,Black,Unmarried,Female,Self-emp-not-inc,0
696,33<x<35,US,10<x<12,209808<x<316597,x<65,Other,Unmarried,Male,Without-pay,0
697,x<67,non-US,x<1,75755<x<209532,x<65,White,Other-relative,Male,Without-pay,0
698,x<19,non-US,1<x<9,75755<x<209532,35<x<40,Asian-Pac-Islander,Other-relative,Male,State-gov,0
699,33<x<35,US,1<x<9,42869<x<75413,41<x<43,Amer-Indian-Eskimo,Husband,Male,Private,0
700,30<x<31,US,12<x<14,209808<x<316597,x<65,Black,Unmarried,Male,Local-gov,1
701,40<x<55,non-US,1<x<9,75755<x<209532,41<x<43,Black,Husband,Male,Without-pay,0
702,31<x<33,US,12<x<14,75755<x<209532,50<x<60,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
703,21<x<23,non-US,12<x<14,316820<x<392849,x<65,White,Husband,Female,Local-gov,0
704,33<x<35,non-US,1<x<9,209808<x<316597,50<x<60,Black,Husband,Male,Private,0
705,40<x<55,non-US,1<x<9,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
706,40<x<55,US,1<x<9,209808<x<316597,x<65,Other,Own-child,Male,Never-worked,0
707,x<67,non-US,10<x<12,209808<x<316597,x<65,White,Own-child,Male,Without-pay,1
708,x<67,US,10<x<12,x<392849,10<x<30,Black,Wife,Male,Self-emp-inc,0
709,x<67,non-US,10<x<12,75755<x<209532,43<x<47,Black,Not-in-family,Male,Self-emp-inc,1
710,40<x<55,US,1<x<9,75755<x<209532,10<x<30,Black,Wife,Male,State-gov,0
711,x<67,non-US,9<x<10,x<392849,x<65,White,Husband,Male,Without-pay,1
712,55<x<62,US,1<x<9,75755<x<209532,10<x<30,Black,Husband,Female,State-gov,0
713,x<19,non-US,1<x<9,75755<x<209532,30<x<32,Other,Own-child,Male,State-gov,0
714,40<x<55,US,14<x<15,75755<x<209532,35<x<40,Other,Unmarried,Female,Without-pay,0
715,40<x<55,US,1<x<9,209808<x<316597,50<x<60,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
716,55<x<62,non-US,12<x<14,209808<x<316597,x<65,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,1
717,19<x<21,US,1<x<9,209808<x<316597,x<65,Other,Other-relative,Female,State-gov,0
718,x<67,non-US,1<x<9,75755<x<209532,x<65,Asian-Pac-Islander,Other-relative,Male,Self-emp-not-inc,0
719,19<x<21,non-US,12<x<14,75755<x<209532,2<x<10,Asian-Pac-Islander,Husband,Female,Private,0
720,x<67,US,12<x<14,42869<x<75413,41<x<43,Amer-Indian-Eskimo,Husband,Female,Private,0
721,55<x<62,US,14<x<15,316820<x<392849,47<x<50,White,Own-child,Female,Local-gov,1
722,62<x<67,US,1<x<9,75755<x<209532,50<x<60,Amer-Indian-Eskimo,Husband,Male,State-gov,0
723,x<67,US,15<x<16,209808<x<316597,x<65,Other,Wife,Male,Self-emp-inc,1
724,28<x<30,non-US,1<x<9,75755<x<209532,50<x<60,White,Not-in-family,Male,Without-pay,0
725,55<x<62,non-US,1<x<9,75755<x<209532,10<x<30,Asian-Pac-Islander,Husband,Female,Without-pay,0
726,x<67,US,12<x<14,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Own-child,Male,Never-worked,0
727,62<x<67,US,15<x<16,75755<x<209532,30<x<32,Black,Not-in-family,Male,Without-pay,1
728,19<x<21,US,1<x<9,209808<x<316597,35<x<40,White,Husband,Female,Without-pay,0
729,35<x<40,non-US,1<x<9,209808<x<316597,x<65,Other,Unmarried,Female,Self-emp-not-inc,0
730,x<67,non-US,1<x<9,75755<x<209532,x<65,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
731,x<19,non-US,1<x<9,209808<x<316597,x<65,Other,Not-in-family,Male,State-gov,0
732,x<67,non-US,1<x<9,209808<x<316597,60<x<65,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc,0
733,x<67,US,12<x<14,209808<x<316597,10<x<30,White,Own-child,Male,Self-emp-not-inc,1
734,40<x<55,US,1<x<9,209808<x<316597,x<65,Other,Own-child,Male,Never-worked,0
735,x<67,US,1<x<9,75755<x<209532,43<x<47,White,Wife,Male,Without-pay,0
736,x<67,non-US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Own-child,Female,Private,0
737,55<x<62,US,14<x<15,75755<x<209532,x<65,Black,Wife,Female,Local-gov,1
738,55<x<62,US,1<x<9,75755<x<209532,x<65,Other,Not-in-family,Male,Without-pay,0
739,x<19,US,1<x<9,75755<x<209532,43<x<47,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
740,55<x<62,non-US,x<1,316820<x<392849,x<65,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
741,55<x<62,US,1<x<9,x<392849,2<x<10,Asian-Pac-Islander,Wife,Male,Private,0
742,x<67,US,1<x<9,209808<x<316597,2<x<10,White,Husband,Male,Never-worked,0
743,40<x<55,non-US,1<x<9,316820<x<392849,x<65,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
744,40<x<55,non-US,1<x<9,209808<x<316597,10<x<30,White,Husband,Female,Self-emp-inc,0
745,40<x<55,US,1<x<9,209808<x<316597,x<65,Asian-Pac-Islander,Not-in-family,Male,Local-gov,0
746,x<67,non-US,10<x<12,42869<x<75413,2<x<10,Amer-Indian-Eskimo,Other-relative,Male,Local-gov,0
747,x<67,non-US,1<x<9,75755<x<209532,x<65,Black,Unmarried,Male,Self-emp-not-inc,0
748,x<67,non-US,14<x<15,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
749,28<x<30,US,1<x<9,x<392849,10<x<30,Asian-Pac-Islander,Unmarried,Female,State-gov,0
750,x<67,US,12<x<14,75755<x<209532,30<x<32,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
751,55<x<62,non-US,15<x<16,75755<x<209532,60<x<65,Asian-Pac-Islander,Not-in-family,Male,Without-pay,1
752,40<x<55,non-US,x<1,75755<x<209532,2<x<10,Black,Own-child,Female,Private,0
753,x<67,non-US,10<x<12,x<392849,10<x<30,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,0
754,55<x<62,non-US,12<x<14,209808<x<316597,2<x<10,Black,Other-relative,Female,Never-worked,0
755,x<67,US,1<x<9,209808<x<316597,x<65,Amer-Indian-Eskimo,Other-relative,Female,State-gov,0
756,30<x<31,US,12<x<14,42869<x<75413,x<65,White,Not-in-family,Male,Self-emp-inc,1
757,35<x<40,US,1<x<9,42869<x<75413,10<x<30,Other,Other-relative,Female,Self-emp-not-inc,0
758,x<67,non-US,1<x<9,22366<x<37674,35<x<40,Black,Other-relative,Female,Self-emp-not-inc,0
759,40<x<55,non-US,1<x<9,316820<x<392849,60<x<65,White,Other-relative,Female,Never-worked,0
760,23<x<24,non-US,14<x<15,75755<x<209532,x<65,Other,Husband,Female,Never-worked,0
761,40<x<55,US,12<x<14,75755<x<209532,50<x<60,Other,Not-in-family,Male,Self-emp-inc,1
762,27<x<28,non-US,12<x<14,209808<x<316597,10<x<30,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
763,35<x<40,non-US,15<x<16,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
764,x<19,non-US,1<x<9,209808<x<316597,10<x<30,Other,Wife,Female,Local-gov,0
765,55<x<62,US,9<x<10,209808<x<316597,2<x<10,Black,Other-relative,Female,Federal-gov,0
766,31<x<33,US,9<x<10,75755<x<209532,10<x<30,Amer-Indian-Eskimo,Unmarried,Female,Never-worked,0
767,62<x<67,US,1<x<9,209808<x<316597,x<65,White,Wife,Female,Without-pay,0
768,40<x<55,non-US,1<x<9,316820<x<392849,60<x<65,Asian-Pac-Islander,Not-in-family,Female,Private,0
769,55<x<62,US,10<x<12,209808<x<316597,47<x<50,White,Other-relative,Male,Private,1
770,40<x<55,non-US,9<x<10,209808<x<316597,2<x<10,White,Own-child,Male,Self-emp-inc,0
771,40<x<55,non-US,1<x<9,209808<x<316597,x<65,White,Not-in-family,Male,Self-emp-not-inc,0
772,35<x<40,non-US,15<x<16,75755<x<209532,x<65,Black,Own-child,Female,Private,1
773,27<x<28,non-US,9<x<10,75755<x<209532,x<65,Black,Unmarried,Male,Federal-gov,0
774,62<x<67,US,1<x<9,316820<x<392849,50<x<60,Other,Other-relative,Male,Self-emp-not-inc,0
775,40<x<55,US,12<x<14,75755<x<209532,50<x<60,Asian-Pac-Islander,Unmarried,Male,Without-pay,0
776,x<67,non-US,10<x<12,316820<x<392849,x<65,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,1
777,40<x<55,non-US,10<x<12,209808<x<316597,35<x<40,Black,Wife,Female,Self-emp-not-inc,0
778,62<x<67,non-US,1<x<9,75755<x<209532,x<65,White,Wife,Female,Private,0
779,x<67,US,x<1,316820<x<392849,x<65,Black,Unmarried,Female,Federal-gov,0
780,x<67,non-US,15<x<16,75755<x<209532,43<x<47,White,Other-relative,Female,Self-emp-not-inc,1
