id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
739,60,US,2,108276,Male,1,Other,Own-child,Without-pay,0
740,80,US,8,150154,Male,49,Amer-Indian-Eskimo,Own-child,Local-gov,0
741,35,non-US,3,199657,Female,94,Asian-Pac-Islander,Not-in-family,Private,0
742,43,US,15,234406,Male,5,Asian-Pac-Islander,Wife,Without-pay,1
743,26,US,4,175837,Male,62,Other,Wife,Never-worked,0
744,67,non-US,13,287658,Female,4,Black,Unmarried,State-gov,0
745,35,US,1,360494,Male,43,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
746,63,US,4,177995,Female,4,White,Unmarried,Without-pay,0
747,26,non-US,8,346847,Female,27,White,Own-child,Federal-gov,0
748,47,non-US,3,152249,Male,89,White,Unmarried,State-gov,0
749,86,non-US,13,337696,Female,54,White,Husband,Federal-gov,1
750,56,US,15,394474,Male,29,Other,Not-in-family,Never-worked,0
751,24,non-US,7,387250,Male,78,Black,Own-child,Federal-gov,0
752,54,non-US,10,107236,Female,20,Black,Not-in-family,Never-worked,0
753,40,US,8,111209,Male,75,Other,Other-relative,Without-pay,0
754,60,US,4,147627,Male,37,Amer-Indian-Eskimo,Unmarried,Private,0
755,56,US,8,212748,Male,50,Black,Wife,Private,0
756,45,US,3,108933,Female,49,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
757,41,non-US,16,124487,Male,84,Black,Not-in-family,Self-emp-not-inc,1
758,87,US,14,182539,Male,33,Asian-Pac-Islander,Unmarried,Private,0
759,67,US,10,311194,Male,69,Black,Husband,Self-emp-inc,0
760,74,US,5,182643,Male,31,Other,Other-relative,Self-emp-inc,0
761,56,US,8,343079,Male,58,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
762,50,non-US,1,181576,Male,33,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
763,26,US,14,308945,Female,24,White,Wife,Never-worked,1
764,40,US,9,230403,Male,96,Black,Not-in-family,Self-emp-not-inc,0
765,33,US,2,390472,Female,37,Other,Unmarried,Never-worked,0
766,70,non-US,16,117791,Male,42,Black,Not-in-family,State-gov,1
767,21,US,12,178025,Male,24,Black,Unmarried,Self-emp-inc,0
768,61,US,8,165018,Female,72,White,Other-relative,Private,0
769,48,US,15,131825,Female,55,Other,Wife,Local-gov,1
770,62,US,1,235442,Female,62,Asian-Pac-Islander,Own-child,Without-pay,0
771,43,non-US,7,263727,Male,42,White,Own-child,Self-emp-inc,0
772,90,non-US,12,156266,Male,76,Black,Other-relative,State-gov,0
773,19,US,12,434894,Female,90,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
774,67,US,8,118792,Male,52,Black,Wife,Federal-gov,0
775,32,non-US,16,381583,Female,16,Other,Other-relative,Federal-gov,0
776,85,US,10,84788,Male,35,White,Own-child,Private,0
777,20,US,14,236055,Female,95,White,Own-child,Without-pay,0
778,41,US,11,109462,Male,2,Amer-Indian-Eskimo,Wife,Local-gov,0
779,67,non-US,13,99987,Female,24,Black,Not-in-family,Self-emp-inc,0
780,34,non-US,14,123490,Male,82,Other,Own-child,Self-emp-inc,0
781,44,non-US,14,53540,Female,18,White,Own-child,Self-emp-not-inc,0
782,51,US,4,371299,Female,50,Other,Husband,Never-worked,0
783,37,non-US,16,295912,Male,94,Other,Not-in-family,Local-gov,1
784,65,non-US,3,39586,Male,55,White,Own-child,Without-pay,0
785,77,US,3,197014,Male,28,Asian-Pac-Islander,Husband,Local-gov,0
786,25,non-US,15,39239,Male,35,White,Husband,Self-emp-inc,0
787,34,US,9,373593,Male,64,Black,Own-child,Private,0
788,30,US,16,117166,Female,55,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
789,72,non-US,16,114117,Female,74,Black,Husband,Never-worked,1
790,26,non-US,12,156008,Female,77,Black,Not-in-family,Without-pay,0
791,64,non-US,13,360186,Female,21,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
792,58,non-US,15,197365,Female,87,Black,Unmarried,Never-worked,0
793,43,US,5,223515,Male,91,Asian-Pac-Islander,Other-relative,Self-emp-not-inc,0
794,27,non-US,12,242207,Male,23,Asian-Pac-Islander,Husband,Federal-gov,0
795,67,non-US,1,215124,Male,85,Amer-Indian-Eskimo,Unmarried,Local-gov,0
796,45,non-US,6,216129,Male,24,Amer-Indian-Eskimo,Husband,Federal-gov,0
797,38,non-US,1,345066,Male,82,Other,Unmarried,Private,0
798,59,US,6,338376,Female,31,Asian-Pac-Islander,Other-relative,State-gov,0
799,41,US,4,158545,Female,96,Asian-Pac-Islander,Husband,Local-gov,0
800,66,non-US,10,195595,Female,89,Other,Wife,State-gov,0
801,35,non-US,3,174592,Male,84,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
802,75,US,2,99373,Male,94,Other,Unmarried,State-gov,0
803,82,non-US,13,209040,Male,66,Amer-Indian-Eskimo,Wife,Never-worked,0
804,81,non-US,1,273454,Male,55,Other,Other-relative,Never-worked,0
805,30,non-US,6,198739,Male,77,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
806,23,US,14,304973,Female,25,Other,Husband,Without-pay,0
807,48,non-US,5,112291,Male,49,White,Other-relative,Local-gov,0
808,41,US,11,56248,Male,46,Amer-Indian-Eskimo,Wife,State-gov,0
809,32,US,10,75742,Male,99,Black,Wife,Without-pay,0
810,59,US,2,160122,Female,1,Amer-Indian-Eskimo,Wife,Private,0
811,85,US,6,224658,Male,66,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
812,39,US,1,344698,Female,47,Amer-Indian-Eskimo,Own-child,Local-gov,0
813,54,US,7,155403,Male,31,White,Not-in-family,Self-emp-not-inc,0
814,42,US,8,157678,Male,8,Other,Wife,Never-worked,0
815,34,non-US,11,162632,Female,80,Amer-Indian-Eskimo,Other-relative,Private,0
816,67,US,9,196742,Female,67,White,Other-relative,Federal-gov,0
817,22,non-US,13,289484,Female,4,Asian-Pac-Islander,Wife,Never-worked,0
818,32,US,3,295067,Male,91,Other,Unmarried,Local-gov,0
819,24,US,7,202452,Female,25,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
820,67,US,15,30070,Male,44,Black,Husband,State-gov,1
821,90,non-US,14,201112,Female,2,Black,Unmarried,State-gov,0
822,75,US,15,347434,Female,54,Black,Wife,State-gov,0
823,79,US,9,283731,Female,57,Other,Other-relative,Without-pay,0
824,63,non-US,14,52187,Female,44,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
825,63,US,3,181920,Male,99,White,Not-in-family,Never-worked,0
826,70,US,12,109814,Female,85,Amer-Indian-Eskimo,Husband,Self-emp-inc,0
827,83,non-US,14,219754,Male,26,Black,Not-in-family,Without-pay,0
828,39,US,8,31368,Male,64,Black,Own-child,Federal-gov,0
829,17,non-US,8,293802,Female,40,Other,Own-child,Self-emp-not-inc,0
830,38,non-US,15,208347,Female,5,Black,Wife,Never-worked,1
831,50,US,2,190044,Female,22,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
832,63,non-US,4,289960,Male,47,White,Not-in-family,Never-worked,0
833,33,US,7,323798,Male,74,White,Husband,Self-emp-inc,0
834,51,US,8,234447,Female,60,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
835,50,US,3,187031,Female,79,Other,Wife,Never-worked,0
836,61,non-US,9,257105,Female,11,Asian-Pac-Islander,Unmarried,Without-pay,0
837,51,US,3,666014,Male,28,Black,Own-child,Self-emp-inc,0
838,65,non-US,4,157617,Male,89,White,Husband,Self-emp-inc,0
839,75,US,3,146516,Female,39,Amer-Indian-Eskimo,Unmarried,Never-worked,0
840,46,US,1,129632,Female,49,Other,Unmarried,Self-emp-not-inc,0
841,57,US,4,126364,Male,16,White,Not-in-family,Self-emp-inc,0
842,81,non-US,7,179130,Male,33,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
843,56,US,16,100563,Male,53,White,Wife,Self-emp-not-inc,1
844,65,US,7,278130,Male,96,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
845,80,US,16,32989,Female,73,Asian-Pac-Islander,Other-relative,State-gov,0
846,81,non-US,3,146365,Female,30,Other,Other-relative,Without-pay,0
847,28,US,2,244522,Male,25,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
848,36,non-US,4,79436,Female,59,Black,Own-child,Federal-gov,0
849,87,non-US,8,141445,Male,24,Other,Other-relative,State-gov,0
850,68,non-US,5,276552,Male,11,Asian-Pac-Islander,Other-relative,Local-gov,0
851,56,non-US,7,33157,Female,18,Black,Not-in-family,Self-emp-inc,0
852,52,non-US,6,254973,Female,36,Asian-Pac-Islander,Not-in-family,Local-gov,0
853,67,non-US,16,358465,Male,34,White,Husband,Without-pay,1
854,86,US,10,231619,Female,54,White,Not-in-family,Local-gov,0
855,19,non-US,14,61735,Male,55,Amer-Indian-Eskimo,Wife,Federal-gov,0
856,64,non-US,2,220788,Female,44,Other,Not-in-family,State-gov,0
857,73,non-US,3,246900,Female,73,Amer-Indian-Eskimo,Wife,Without-pay,0
858,25,US,11,210310,Female,58,Amer-Indian-Eskimo,Not-in-family,Private,0
859,62,US,1,231052,Male,32,Amer-Indian-Eskimo,Own-child,State-gov,0
860,88,non-US,8,36011,Female,57,Amer-Indian-Eskimo,Wife,Without-pay,0
861,69,non-US,6,82161,Male,99,White,Wife,Private,0
862,84,US,16,361875,Male,36,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
863,21,non-US,16,89870,Male,66,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
864,21,US,7,308241,Female,56,Other,Own-child,Never-worked,0
865,41,non-US,3,200618,Male,17,White,Husband,Self-emp-not-inc,0
866,61,non-US,2,140869,Male,66,White,Wife,Without-pay,0
867,37,non-US,10,131819,Female,26,Black,Other-relative,Private,0
868,73,non-US,7,353195,Female,72,Other,Not-in-family,Private,0
869,37,US,13,254367,Female,14,Asian-Pac-Islander,Other-relative,Local-gov,0
870,69,non-US,10,105289,Female,45,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
871,17,non-US,2,117363,Male,15,Amer-Indian-Eskimo,Wife,Without-pay,0
872,70,US,12,195488,Male,9,Asian-Pac-Islander,Own-child,Private,0
873,78,US,9,189511,Male,51,Amer-Indian-Eskimo,Own-child,State-gov,0
874,45,non-US,3,67006,Female,52,Amer-Indian-Eskimo,Unmarried,Without-pay,0
875,65,US,9,262656,Female,67,White,Husband,State-gov,0
876,82,non-US,14,264357,Male,19,Amer-Indian-Eskimo,Own-child,Local-gov,0
877,74,non-US,11,159537,Female,6,White,Husband,Federal-gov,0
878,68,US,15,222993,Male,61,White,Husband,Without-pay,1
879,76,non-US,2,316043,Female,33,White,Husband,State-gov,0
880,19,non-US,2,431245,Female,17,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
881,59,US,8,187881,Female,26,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
882,19,US,7,231482,Male,25,Black,Husband,Self-emp-inc,0
883,40,non-US,2,256764,Male,97,Other,Husband,Self-emp-inc,0
884,25,US,12,52636,Male,31,Asian-Pac-Islander,Wife,Never-worked,0
885,25,non-US,15,430151,Male,1,Other,Wife,Local-gov,0
886,38,US,3,164197,Female,48,White,Other-relative,Local-gov,0
887,90,US,2,92112,Male,26,Black,Unmarried,Self-emp-inc,0
888,27,US,10,171215,Female,2,White,Not-in-family,Federal-gov,0
889,33,US,1,383058,Female,16,Asian-Pac-Islander,Wife,Without-pay,0
890,80,US,7,181657,Male,10,Other,Wife,Federal-gov,0
891,43,US,4,89182,Male,89,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
892,18,non-US,16,68954,Male,41,White,Unmarried,Never-worked,0
893,86,non-US,6,273604,Female,22,Amer-Indian-Eskimo,Wife,State-gov,0
894,56,US,11,50649,Female,8,Other,Unmarried,Self-emp-inc,0
895,53,non-US,15,311863,Male,53,Asian-Pac-Islander,Other-relative,Never-worked,0
896,63,US,14,103408,Female,53,Asian-Pac-Islander,Not-in-family,Without-pay,0
897,66,non-US,16,366898,Male,85,White,Husband,State-gov,1
898,81,non-US,7,191117,Female,37,Black,Wife,Self-emp-inc,0
899,28,US,10,113760,Female,60,Black,Not-in-family,Federal-gov,0
900,72,non-US,5,172026,Male,21,Amer-Indian-Eskimo,Unmarried,Never-worked,0
901,65,US,15,220667,Male,47,Black,Husband,Without-pay,1
902,55,non-US,8,143129,Female,3,Other,Other-relative,Never-worked,0
903,59,non-US,13,243773,Male,22,Black,Wife,Self-emp-inc,0
904,87,US,6,165103,Female,68,Asian-Pac-Islander,Wife,Federal-gov,0
905,29,non-US,2,212491,Male,61,Other,Not-in-family,Without-pay,0
906,69,non-US,15,268913,Male,55,Asian-Pac-Islander,Wife,Without-pay,0
907,20,US,6,533147,Male,92,Amer-Indian-Eskimo,Own-child,Without-pay,0
908,60,non-US,9,111895,Male,45,Asian-Pac-Islander,Other-relative,Without-pay,0
909,36,US,5,380127,Male,74,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
910,53,non-US,15,166894,Male,6,Asian-Pac-Islander,Wife,Local-gov,1
911,85,US,5,175109,Female,53,Other,Husband,Never-worked,0
912,58,US,11,105817,Female,53,Other,Own-child,Private,0
913,64,US,5,96564,Male,17,White,Husband,Without-pay,0
914,51,non-US,16,223400,Male,90,White,Unmarried,Never-worked,1
915,74,non-US,11,248160,Female,2,Black,Other-relative,Without-pay,0
916,62,US,10,242713,Female,77,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
917,53,non-US,4,218249,Female,54,Other,Husband,Local-gov,0
918,46,US,5,244200,Male,54,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
919,30,non-US,15,171344,Female,63,Asian-Pac-Islander,Unmarried,Private,0
920,46,US,3,119215,Male,36,Other,Other-relative,Federal-gov,0
921,84,US,15,286734,Female,27,Other,Not-in-family,Federal-gov,0
922,45,US,6,324685,Female,1,Asian-Pac-Islander,Not-in-family,Local-gov,0
923,68,non-US,16,198871,Male,78,Black,Other-relative,Self-emp-not-inc,0
924,28,US,10,109004,Female,76,Other,Unmarried,Local-gov,0
925,25,US,2,123612,Male,58,White,Other-relative,Local-gov,0
926,55,US,1,400074,Male,47,Asian-Pac-Islander,Unmarried,Private,0
927,49,non-US,10,293227,Female,84,Asian-Pac-Islander,Husband,Local-gov,1
928,76,non-US,14,219054,Male,54,Black,Other-relative,Local-gov,0
929,19,US,4,80564,Female,42,Black,Husband,Without-pay,0
930,63,non-US,8,292803,Female,30,White,Husband,Self-emp-inc,0
931,69,US,4,205733,Female,28,White,Other-relative,Self-emp-not-inc,0
932,24,non-US,14,362165,Male,52,White,Own-child,Never-worked,0
933,42,US,10,226535,Female,44,Black,Wife,Federal-gov,1
934,46,non-US,5,171133,Female,17,Amer-Indian-Eskimo,Unmarried,Federal-gov,0
935,35,US,13,167534,Male,27,White,Unmarried,Without-pay,0
936,54,US,7,54318,Male,50,Black,Husband,Self-emp-inc,0
937,58,US,3,195946,Female,18,Other,Other-relative,Without-pay,0
938,53,US,8,311534,Male,7,Amer-Indian-Eskimo,Wife,Private,0
939,85,US,1,217019,Male,65,Black,Wife,Never-worked,0
940,26,US,6,341368,Female,67,Asian-Pac-Islander,Unmarried,State-gov,0
941,48,non-US,2,187937,Male,85,Asian-Pac-Islander,Own-child,Federal-gov,0
942,81,non-US,11,155190,Female,34,White,Wife,Self-emp-inc,0
943,32,non-US,8,327202,Male,80,White,Husband,Never-worked,0
944,60,US,15,252818,Male,32,Black,Other-relative,Federal-gov,0
945,17,US,6,339952,Male,54,Amer-Indian-Eskimo,Unmarried,Without-pay,0
946,89,non-US,2,167990,Female,62,Black,Own-child,Self-emp-inc,0
947,89,non-US,13,124470,Female,53,Other,Wife,Self-emp-inc,0
948,39,non-US,16,172274,Female,34,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
949,22,non-US,7,224582,Male,1,Black,Not-in-family,Self-emp-inc,0
950,21,US,6,194063,Male,53,White,Husband,Never-worked,0
951,60,non-US,1,350917,Male,70,Black,Unmarried,Without-pay,0
952,68,non-US,12,252466,Male,31,Other,Wife,Self-emp-inc,0
953,79,US,6,371316,Male,26,Other,Own-child,Never-worked,0
954,56,non-US,12,270502,Male,9,White,Not-in-family,Local-gov,0
955,45,non-US,4,171841,Female,66,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
956,25,non-US,11,184625,Male,55,White,Wife,Local-gov,0
957,80,US,15,159788,Female,14,Other,Unmarried,State-gov,0
958,52,non-US,16,98116,Female,79,Asian-Pac-Islander,Other-relative,Federal-gov,1
959,79,non-US,12,167955,Female,28,Amer-Indian-Eskimo,Wife,Federal-gov,0
960,24,non-US,1,336215,Female,44,Asian-Pac-Islander,Unmarried,State-gov,0
961,17,non-US,2,244261,Female,42,White,Wife,Private,0
962,78,non-US,1,387540,Female,92,Asian-Pac-Islander,Husband,Never-worked,0
963,38,US,7,217605,Female,60,Black,Husband,Local-gov,0
964,84,US,13,202239,Female,96,Black,Own-child,Private,0
965,46,US,4,206923,Male,20,Asian-Pac-Islander,Own-child,Local-gov,0
966,58,non-US,4,523067,Male,1,Other,Not-in-family,Private,0
967,63,non-US,6,60267,Female,56,White,Not-in-family,Without-pay,0
968,81,non-US,1,345360,Male,97,Amer-Indian-Eskimo,Wife,Never-worked,0
969,56,US,6,91334,Female,70,Amer-Indian-Eskimo,Own-child,Local-gov,0
970,66,US,2,57151,Male,94,White,Not-in-family,Without-pay,0
971,32,US,2,273454,Male,60,White,Unmarried,Never-worked,0
972,81,US,11,183470,Male,12,White,Own-child,Self-emp-not-inc,0
973,63,non-US,6,164678,Female,55,Black,Husband,Without-pay,0
974,55,non-US,9,172949,Female,60,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
975,55,US,9,179138,Male,51,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
976,37,US,4,279968,Female,42,Other,Wife,Without-pay,0
977,28,US,14,177018,Male,52,Black,Not-in-family,Local-gov,0
978,47,US,6,285408,Female,74,Other,Wife,Local-gov,0
979,89,US,8,139916,Male,15,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
980,76,US,12,104746,Male,39,Black,Wife,Self-emp-not-inc,0
981,55,US,4,251239,Female,7,Asian-Pac-Islander,Not-in-family,State-gov,0
982,89,US,4,96190,Male,64,Other,Husband,Self-emp-inc,0
983,28,US,4,145576,Male,38,Black,Other-relative,Self-emp-not-inc,0
984,31,US,12,214868,Male,5,Amer-Indian-Eskimo,Other-relative,Without-pay,0
985,68,non-US,2,34173,Male,13,Asian-Pac-Islander,Own-child,Federal-gov,0
986,89,US,11,81865,Female,50,Other,Husband,State-gov,0
987,19,non-US,9,27243,Female,38,Other,Not-in-family,Without-pay,0
988,78,non-US,2,161744,Male,31,Other,Not-in-family,Self-emp-inc,0
989,30,US,9,48703,Female,65,White,Husband,Local-gov,0
990,87,US,12,130206,Male,20,Other,Not-in-family,Local-gov,0
991,26,non-US,3,30619,Male,39,Asian-Pac-Islander,Other-relative,Without-pay,0
992,48,non-US,3,858091,Female,59,Other,Wife,Self-emp-not-inc,0
993,66,non-US,4,25216,Female,36,Black,Husband,Without-pay,0
994,44,non-US,4,298225,Male,34,Other,Other-relative,Private,0
995,74,US,9,13769,Female,3,Asian-Pac-Islander,Not-in-family,Never-worked,0
996,42,US,13,212468,Male,51,Asian-Pac-Islander,Husband,Self-emp-inc,1
997,29,non-US,9,123464,Male,55,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
998,23,non-US,3,133043,Male,55,Asian-Pac-Islander,Own-child,Federal-gov,0
999,48,US,14,235379,Male,46,Other,Not-in-family,Federal-gov,0
0,25<x<28,US,x<9,x<37719,Female,x<35,Other,Wife,State-gov,0
1,61<x<67,US,x<9,x>209813,Male,x>60,Other,Other-relative,Never-worked,0
2,x>67,US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Local-gov,0
3,x>67,US,x<9,37719<x<75742,Female,x>60,Other,Unmarried,Never-worked,0
4,x>67,US,12<x<14,75742<x<209813,Female,x>60,White,Other-relative,Private,0
5,55<x<61,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Own-child,Federal-gov,0
6,x>67,US,9<x<11,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
7,x>67,US,x<9,x<37719,Male,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
8,25<x<28,US,x<9,x>209813,Female,x<35,Black,Unmarried,Private,0
9,x>67,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Wife,State-gov,0
10,x>67,non-US,12<x<14,x>209813,Male,x>60,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
11,x>67,US,11<x<12,x<37719,Male,x<35,White,Own-child,Self-emp-not-inc,0
12,x<22,US,x>15,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Own-child,Local-gov,0
13,61<x<67,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
14,24<x<25,US,x>15,x>209813,Male,x<35,Black,Own-child,Federal-gov,0
15,42<x<55,US,x>15,75742<x<209813,Female,x<35,Asian-Pac-Islander,Other-relative,State-gov,0
16,61<x<67,non-US,12<x<14,x>209813,Female,x<35,Other,Unmarried,Self-emp-inc,0
17,61<x<67,US,12<x<14,x>209813,Female,x<35,Other,Husband,Private,0
18,x>67,US,x<9,75742<x<209813,Male,x<35,White,Wife,Never-worked,0
19,55<x<61,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Wife,Never-worked,0
20,36<x<42,non-US,x<9,75742<x<209813,Female,x>60,Black,Own-child,Never-worked,0
21,55<x<61,non-US,x<9,x>209813,Female,x>60,White,Other-relative,Federal-gov,0
22,28<x<30,non-US,x<9,37719<x<75742,Female,x>60,Black,Other-relative,Self-emp-not-inc,0
23,x>67,US,x<9,75742<x<209813,Male,x>60,Other,Husband,Local-gov,0
24,55<x<61,non-US,x<9,x<37719,Male,x>60,Other,Not-in-family,Never-worked,0
25,x>67,non-US,9<x<11,75742<x<209813,Female,x<35,Black,Husband,Federal-gov,0
26,x>67,US,x<9,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Own-child,Private,0
27,55<x<61,non-US,x<9,75742<x<209813,Male,x>60,Other,Unmarried,Local-gov,0
28,x>67,non-US,9<x<11,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Husband,Private,0
29,x>67,US,x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Husband,Never-worked,0
30,x>67,non-US,x<9,x>209813,Male,x>60,White,Own-child,Without-pay,0
31,55<x<61,US,x<9,x>209813,Male,x>60,Other,Own-child,Self-emp-inc,0
32,42<x<55,US,x<9,37719<x<75742,Female,x>60,Asian-Pac-Islander,Own-child,Federal-gov,0
33,22<x<24,US,12<x<14,75742<x<209813,Female,50<x<60,Black,Other-relative,Without-pay,0
34,61<x<67,non-US,x>15,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Unmarried,Local-gov,0
35,x>67,non-US,x<9,75742<x<209813,Male,x<35,Other,Own-child,Federal-gov,0
36,61<x<67,non-US,x<9,75742<x<209813,Female,42<x<50,Asian-Pac-Islander,Not-in-family,Local-gov,0
37,x>67,US,x<9,x>209813,Male,x<35,Black,Not-in-family,Self-emp-inc,0
38,42<x<55,non-US,x<9,75742<x<209813,Female,x>60,Black,Not-in-family,Never-worked,0
39,36<x<42,non-US,x<9,x>209813,Male,x<35,Other,Not-in-family,Private,0
40,42<x<55,US,x<9,x>209813,Female,x<35,Other,Not-in-family,Self-emp-not-inc,0
41,36<x<42,non-US,12<x<14,x>209813,Female,x>60,Black,Other-relative,Private,0
42,24<x<25,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Own-child,Federal-gov,0
43,x>67,US,11<x<12,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
44,30<x<36,non-US,9<x<11,x<37719,Female,42<x<50,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
45,36<x<42,non-US,x<9,37719<x<75742,Male,x>60,Amer-Indian-Eskimo,Husband,Federal-gov,0
46,x>67,non-US,x<9,x>209813,Female,x>60,Black,Husband,State-gov,0
47,x>67,non-US,9<x<11,x<37719,Male,42<x<50,Black,Wife,Private,0
48,42<x<55,US,x<9,75742<x<209813,Female,50<x<60,White,Wife,Local-gov,0
49,42<x<55,US,x<9,37719<x<75742,Male,42<x<50,White,Own-child,Self-emp-inc,0
50,42<x<55,US,14<x<15,75742<x<209813,Male,x<35,Black,Own-child,Self-emp-not-inc,0
51,42<x<55,US,9<x<11,75742<x<209813,Male,x<35,White,Wife,Without-pay,0
52,x>67,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Wife,Federal-gov,0
53,36<x<42,non-US,12<x<14,x>209813,Female,x>60,Amer-Indian-Eskimo,Wife,Local-gov,0
54,42<x<55,non-US,x<9,x>209813,Male,37<x<42,Other,Husband,Never-worked,0
55,42<x<55,non-US,x<9,75742<x<209813,Female,35<x<37,White,Other-relative,State-gov,0
56,36<x<42,US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
57,x>67,US,12<x<14,75742<x<209813,Male,x<35,Black,Unmarried,State-gov,0
58,x>67,non-US,x<9,75742<x<209813,Male,x>60,Black,Not-in-family,Private,0
59,x>67,non-US,9<x<11,x>209813,Female,x>60,Black,Husband,Self-emp-not-inc,0
60,x>67,non-US,x<9,75742<x<209813,Male,x>60,White,Wife,Never-worked,0
61,61<x<67,non-US,x<9,75742<x<209813,Female,42<x<50,Amer-Indian-Eskimo,Not-in-family,State-gov,0
62,30<x<36,US,x>15,x<37719,Female,x>60,Black,Own-child,Local-gov,0
63,x>67,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Husband,Local-gov,0
64,x>67,non-US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
65,x>67,non-US,12<x<14,x>209813,Male,x>60,Other,Own-child,Private,0
66,30<x<36,US,9<x<11,75742<x<209813,Male,x>60,Other,Not-in-family,Self-emp-inc,0
67,42<x<55,US,9<x<11,x>209813,Female,x>60,Amer-Indian-Eskimo,Own-child,Local-gov,0
68,42<x<55,US,x<9,75742<x<209813,Female,42<x<50,White,Wife,Without-pay,0
69,61<x<67,US,x<9,75742<x<209813,Male,x>60,Other,Unmarried,Federal-gov,0
70,30<x<36,US,x<9,75742<x<209813,Female,37<x<42,Other,Husband,Without-pay,0
71,x>67,US,x<9,75742<x<209813,Female,37<x<42,Black,Other-relative,Self-emp-not-inc,0
72,30<x<36,US,x<9,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Other-relative,Local-gov,0
73,42<x<55,US,11<x<12,x>209813,Male,x>60,Black,Other-relative,Self-emp-not-inc,0
74,30<x<36,US,x<9,x>209813,Female,x>60,Other,Husband,Local-gov,0
75,x>67,non-US,11<x<12,75742<x<209813,Female,x<35,White,Unmarried,Self-emp-inc,0
76,55<x<61,non-US,x<9,75742<x<209813,Female,x>60,White,Not-in-family,Self-emp-inc,0
77,36<x<42,US,11<x<12,x>209813,Female,37<x<42,Black,Husband,State-gov,0
78,x<22,non-US,12<x<14,x>209813,Male,x>60,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
79,55<x<61,non-US,12<x<14,x>209813,Female,50<x<60,Black,Other-relative,Private,0
80,55<x<61,US,14<x<15,x>209813,Male,x>60,Black,Own-child,Self-emp-not-inc,0
81,61<x<67,non-US,9<x<11,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Not-in-family,Never-worked,0
