id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
517,42<x<54,US,11<x<12,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc,0
518,24<x<25,US,2<x<9,75734<x<209291,42<x<43,White,Not-in-family,Female,Never-worked,0
519,x>68,US,x<1,75734<x<209291,x>90,Asian-Pac-Islander,Other-relative,Female,Never-worked,0
520,36<x<42,non-US,2<x<9,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Wife,Female,State-gov,0
521,42<x<54,US,9<x<11,209813<x<316597,50<x<61,Black,Husband,Female,Without-pay,0
522,x<19,US,9<x<11,75734<x<209291,61<x<90,Asian-Pac-Islander,Own-child,Female,Never-worked,0
523,x>68,non-US,2<x<9,316820<x<392849,2<x<30,White,Unmarried,Male,Never-worked,0
524,42<x<54,US,2<x<9,209813<x<316597,38<x<40,Black,Not-in-family,Male,Self-emp-inc,0
525,61<x<68,non-US,13<x<15,42900<x<43395,2<x<30,Asian-Pac-Islander,Not-in-family,Male,Private,0
526,42<x<54,non-US,x<1,75734<x<209291,48<x<49,Black,Not-in-family,Male,Federal-gov,0
527,30<x<34,US,2<x<9,37719<x<42900,50<x<61,Black,Not-in-family,Male,Self-emp-not-inc,0
528,42<x<54,non-US,2<x<9,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
529,x>68,non-US,2<x<9,75734<x<209291,43<x<48,Asian-Pac-Islander,Own-child,Male,Without-pay,0
530,30<x<34,non-US,9<x<11,75734<x<209291,61<x<90,Other,Not-in-family,Female,Self-emp-inc,0
531,x<19,non-US,2<x<9,75734<x<209291,61<x<90,Asian-Pac-Islander,Wife,Female,Private,0
532,36<x<42,US,11<x<12,x>392849,50<x<61,White,Husband,Male,Local-gov,1
533,42<x<54,US,12<x<13,316820<x<392849,38<x<40,White,Unmarried,Male,Self-emp-inc,0
534,x>68,non-US,1<x<2,75734<x<209291,2<x<30,Black,Unmarried,Male,Without-pay,0
535,30<x<34,non-US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc,0
536,36<x<42,non-US,15<x<16,209813<x<316597,61<x<90,White,Other-relative,Female,Never-worked,0
537,x>68,US,2<x<9,x>392849,2<x<30,Other,Other-relative,Female,Self-emp-not-inc,0
538,36<x<42,US,12<x<13,75734<x<209291,40<x<42,Other,Own-child,Female,Without-pay,0
539,x>68,US,2<x<9,75734<x<209291,61<x<90,White,Own-child,Female,Self-emp-inc,0
540,36<x<42,US,11<x<12,75734<x<209291,34<x<38,Asian-Pac-Islander,Husband,Male,Federal-gov,0
541,42<x<54,non-US,2<x<9,209813<x<316597,34<x<38,Other,Not-in-family,Male,Federal-gov,0
542,x>68,non-US,13<x<15,75734<x<209291,2<x<30,Other,Unmarried,Male,Self-emp-not-inc,0
543,x>68,non-US,11<x<12,75734<x<209291,38<x<40,Amer-Indian-Eskimo,Own-child,Male,Without-pay,0
544,x<19,non-US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
545,36<x<42,US,11<x<12,43395<x<75413,50<x<61,Black,Wife,Female,Self-emp-inc,0
546,54<x<61,non-US,2<x<9,209813<x<316597,2<x<30,Black,Unmarried,Female,Never-worked,0
547,26<x<27,non-US,9<x<11,209813<x<316597,61<x<90,Black,Unmarried,Male,Self-emp-inc,0
548,42<x<54,US,2<x<9,43395<x<75413,61<x<90,White,Husband,Female,Private,0
549,42<x<54,US,2<x<9,75734<x<209291,x>90,Black,Other-relative,Female,Private,0
550,42<x<54,US,1<x<2,75734<x<209291,2<x<30,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
551,54<x<61,non-US,13<x<15,209813<x<316597,x>90,Black,Not-in-family,Male,Local-gov,1
552,x>68,US,2<x<9,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
553,x>68,non-US,2<x<9,75734<x<209291,x<2,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
554,24<x<25,US,2<x<9,43395<x<75413,x>90,Black,Wife,Male,Local-gov,0
555,27<x<30,non-US,2<x<9,75734<x<209291,2<x<30,White,Husband,Female,Without-pay,0
556,21<x<24,US,15<x<16,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov,0
557,21<x<24,non-US,13<x<15,75734<x<209291,48<x<49,Other,Other-relative,Male,Never-worked,0
558,19<x<21,US,9<x<11,209813<x<316597,61<x<90,White,Own-child,Male,Private,0
559,x>68,non-US,9<x<11,x>392849,61<x<90,White,Wife,Female,Federal-gov,0
560,x>68,US,13<x<15,22366<x<37674,2<x<30,Other,Own-child,Female,Local-gov,0
561,x>68,US,13<x<15,316820<x<392849,61<x<90,Black,Husband,Female,Self-emp-not-inc,1
562,x>68,non-US,2<x<9,209813<x<316597,50<x<61,Other,Wife,Female,Local-gov,0
563,42<x<54,US,2<x<9,209813<x<316597,x>90,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
564,26<x<27,US,2<x<9,x>392849,43<x<48,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
565,61<x<68,US,1<x<2,209813<x<316597,2<x<30,White,Not-in-family,Female,Self-emp-inc,0
566,21<x<24,US,x<1,22366<x<37674,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Never-worked,0
567,x>68,US,2<x<9,75734<x<209291,42<x<43,Black,Not-in-family,Female,Federal-gov,0
568,34<x<36,non-US,x<1,209813<x<316597,x>90,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
569,42<x<54,US,2<x<9,316820<x<392849,2<x<30,Other,Husband,Male,Private,0
570,54<x<61,non-US,13<x<15,209813<x<316597,50<x<61,Black,Own-child,Female,Self-emp-not-inc,0
571,24<x<25,US,2<x<9,75734<x<209291,2<x<30,Other,Own-child,Female,Self-emp-inc,0
572,x>68,non-US,2<x<9,75734<x<209291,61<x<90,White,Other-relative,Male,Local-gov,0
573,54<x<61,non-US,9<x<11,75734<x<209291,2<x<30,White,Wife,Male,Never-worked,0
574,x>68,non-US,13<x<15,75734<x<209291,61<x<90,Asian-Pac-Islander,Not-in-family,Female,Local-gov,0
575,30<x<34,US,2<x<9,75734<x<209291,2<x<30,Black,Not-in-family,Male,Self-emp-inc,0
576,x>68,US,2<x<9,22366<x<37674,2<x<30,Black,Own-child,Female,Self-emp-inc,0
577,x>68,US,2<x<9,316820<x<392849,42<x<43,Black,Other-relative,Male,Private,0
578,x>68,non-US,1<x<2,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
579,x<19,US,12<x<13,75734<x<209291,2<x<30,White,Other-relative,Male,Without-pay,0
580,21<x<24,non-US,11<x<12,316820<x<392849,2<x<30,Amer-Indian-Eskimo,Not-in-family,Female,State-gov,0
581,30<x<34,non-US,2<x<9,43395<x<75413,2<x<30,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
582,61<x<68,non-US,11<x<12,316820<x<392849,61<x<90,Other,Own-child,Female,Without-pay,0
583,54<x<61,non-US,1<x<2,75734<x<209291,42<x<43,Other,Unmarried,Male,Without-pay,0
584,x>68,non-US,1<x<2,209813<x<316597,x>90,Black,Other-relative,Male,Self-emp-inc,0
585,54<x<61,non-US,2<x<9,316820<x<392849,50<x<61,Other,Own-child,Male,Local-gov,0
586,27<x<30,non-US,9<x<11,75734<x<209291,2<x<30,Other,Other-relative,Male,Private,0
587,x>68,US,13<x<15,75734<x<209291,x>90,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
588,30<x<34,non-US,15<x<16,75734<x<209291,61<x<90,Black,Other-relative,Male,Self-emp-inc,0
589,42<x<54,US,13<x<15,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,0
590,42<x<54,non-US,15<x<16,316820<x<392849,2<x<30,Amer-Indian-Eskimo,Wife,Female,Never-worked,1
591,x>68,US,9<x<11,75734<x<209291,61<x<90,Asian-Pac-Islander,Own-child,Female,Local-gov,0
592,x>68,US,15<x<16,37719<x<42900,2<x<30,Other,Other-relative,Female,Never-worked,0
593,30<x<34,US,2<x<9,75734<x<209291,61<x<90,Black,Unmarried,Male,Without-pay,0
594,42<x<54,non-US,2<x<9,316820<x<392849,50<x<61,Asian-Pac-Islander,Other-relative,Male,Private,0
595,54<x<61,US,12<x<13,x>392849,61<x<90,White,Unmarried,Female,Without-pay,0
596,x>68,non-US,2<x<9,209813<x<316597,30<x<34,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
597,x>68,US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Female,Never-worked,0
598,54<x<61,US,11<x<12,75734<x<209291,61<x<90,Black,Own-child,Female,Without-pay,0
599,x>68,US,15<x<16,209813<x<316597,2<x<30,Other,Own-child,Male,Without-pay,0
600,36<x<42,US,2<x<9,43395<x<75413,50<x<61,Amer-Indian-Eskimo,Wife,Male,Private,0
601,61<x<68,non-US,x<1,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Wife,Female,Private,0
602,54<x<61,US,2<x<9,75734<x<209291,x>90,Other,Own-child,Male,Federal-gov,0
603,42<x<54,US,11<x<12,209813<x<316597,x<2,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
604,x>68,US,12<x<13,75734<x<209291,61<x<90,Black,Husband,Male,Never-worked,1
605,61<x<68,non-US,2<x<9,75734<x<209291,61<x<90,Other,Wife,Female,Self-emp-not-inc,0
606,36<x<42,US,2<x<9,75734<x<209291,61<x<90,Other,Other-relative,Male,State-gov,0
607,24<x<25,US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
608,42<x<54,non-US,2<x<9,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
609,x>68,non-US,x<1,316820<x<392849,34<x<38,White,Husband,Male,Without-pay,0
610,x<19,US,x<1,209813<x<316597,38<x<40,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
611,x>68,non-US,15<x<16,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,0
612,x>68,US,12<x<13,209813<x<316597,2<x<30,Other,Husband,Female,Self-emp-inc,0
613,42<x<54,non-US,2<x<9,209813<x<316597,50<x<61,Other,Not-in-family,Male,Self-emp-not-inc,0
614,21<x<24,non-US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Wife,Female,State-gov,0
615,21<x<24,non-US,9<x<11,209813<x<316597,50<x<61,Other,Other-relative,Male,Without-pay,0
616,61<x<68,US,2<x<9,75734<x<209291,x>90,White,Wife,Female,Federal-gov,0
617,42<x<54,non-US,13<x<15,209813<x<316597,50<x<61,Amer-Indian-Eskimo,Unmarried,Female,Without-pay,0
618,x>68,US,1<x<2,22366<x<37674,2<x<30,White,Wife,Male,Never-worked,0
619,x>68,US,9<x<11,209813<x<316597,2<x<30,Black,Own-child,Male,Self-emp-inc,0
620,30<x<34,US,2<x<9,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
621,x>68,non-US,13<x<15,75734<x<209291,2<x<30,Black,Husband,Female,State-gov,0
622,26<x<27,non-US,2<x<9,75734<x<209291,43<x<48,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
623,27<x<30,non-US,12<x<13,75734<x<209291,x>90,Black,Own-child,Female,Never-worked,0
624,54<x<61,US,11<x<12,209813<x<316597,50<x<61,Asian-Pac-Islander,Own-child,Male,Without-pay,0
625,x<19,US,2<x<9,x>392849,2<x<30,White,Own-child,Female,Federal-gov,0
626,61<x<68,US,2<x<9,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Unmarried,Male,Local-gov,0
627,19<x<21,US,2<x<9,75734<x<209291,61<x<90,Other,Wife,Female,Never-worked,0
628,x>68,non-US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Male,Never-worked,0
629,61<x<68,US,2<x<9,316820<x<392849,61<x<90,White,Not-in-family,Female,State-gov,0
630,x>68,non-US,12<x<13,75734<x<209291,2<x<30,Asian-Pac-Islander,Own-child,Female,Local-gov,0
631,19<x<21,non-US,9<x<11,209813<x<316597,50<x<61,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
632,61<x<68,non-US,2<x<9,316820<x<392849,2<x<30,White,Husband,Female,Private,0
633,x>68,US,9<x<11,75734<x<209291,43<x<48,Asian-Pac-Islander,Unmarried,Female,State-gov,0
634,x>68,non-US,2<x<9,75734<x<209291,x>90,Other,Husband,Female,Private,0
635,36<x<42,US,2<x<9,316820<x<392849,43<x<48,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc,0
636,x>68,non-US,2<x<9,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Husband,Male,Never-worked,0
637,54<x<61,US,2<x<9,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
638,25<x<26,non-US,2<x<9,209813<x<316597,2<x<30,Asian-Pac-Islander,Wife,Female,Local-gov,0
639,61<x<68,non-US,2<x<9,22366<x<37674,2<x<30,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
640,42<x<54,non-US,2<x<9,75734<x<209291,61<x<90,White,Other-relative,Female,Never-worked,0
641,x>68,non-US,x<1,75734<x<209291,61<x<90,Black,Unmarried,Male,Private,0
642,42<x<54,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,0
643,36<x<42,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Unmarried,Male,Private,0
644,36<x<42,non-US,11<x<12,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov,0
645,x>68,non-US,13<x<15,316820<x<392849,43<x<48,Black,Husband,Male,Self-emp-not-inc,1
646,x>68,US,2<x<9,316820<x<392849,50<x<61,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,0
647,24<x<25,US,x<1,75734<x<209291,2<x<30,Asian-Pac-Islander,Husband,Male,Federal-gov,0
648,27<x<30,US,2<x<9,209813<x<316597,61<x<90,White,Wife,Male,Self-emp-not-inc,0
649,42<x<54,US,13<x<15,75734<x<209291,2<x<30,Asian-Pac-Islander,Other-relative,Female,Private,0
650,25<x<26,US,2<x<9,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
651,x>68,US,13<x<15,75734<x<209291,50<x<61,Asian-Pac-Islander,Not-in-family,Male,Private,1
652,34<x<36,US,2<x<9,75734<x<209291,61<x<90,Other,Not-in-family,Female,Local-gov,0
653,21<x<24,non-US,x<1,209813<x<316597,2<x<30,Black,Unmarried,Female,Private,0
654,x>68,non-US,2<x<9,75734<x<209291,50<x<61,Other,Wife,Male,Federal-gov,0
655,x>68,non-US,2<x<9,75734<x<209291,2<x<30,Other,Own-child,Male,Self-emp-not-inc,0
656,21<x<24,US,9<x<11,22366<x<37674,61<x<90,Asian-Pac-Islander,Own-child,Female,Federal-gov,0
657,x>68,US,2<x<9,75734<x<209291,2<x<30,Other,Unmarried,Male,Self-emp-inc,0
658,30<x<34,US,2<x<9,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Not-in-family,Male,Never-worked,0
659,30<x<34,non-US,13<x<15,75734<x<209291,x>90,Other,Own-child,Female,Federal-gov,0
660,x>68,non-US,x<1,75734<x<209291,34<x<38,White,Not-in-family,Female,Self-emp-inc,0
661,42<x<54,US,2<x<9,75734<x<209291,61<x<90,Black,Husband,Male,Self-emp-not-inc,0
662,x>68,non-US,15<x<16,75734<x<209291,61<x<90,Asian-Pac-Islander,Not-in-family,Female,Federal-gov,1
663,34<x<36,US,2<x<9,22366<x<37674,61<x<90,Other,Not-in-family,Female,Local-gov,0
664,36<x<42,US,x<1,43395<x<75413,2<x<30,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov,0
665,x>68,non-US,1<x<2,75734<x<209291,2<x<30,Black,Not-in-family,Female,Self-emp-not-inc,0
666,24<x<25,non-US,12<x<13,209813<x<316597,50<x<61,Black,Wife,Female,Local-gov,0
667,x>68,non-US,13<x<15,209813<x<316597,61<x<90,White,Other-relative,Female,Without-pay,0
668,21<x<24,US,11<x<12,209813<x<316597,50<x<61,White,Husband,Female,Never-worked,0
669,54<x<61,US,2<x<9,209813<x<316597,61<x<90,Black,Own-child,Female,Without-pay,0
670,x>68,non-US,13<x<15,75734<x<209291,x>90,White,Husband,Female,Self-emp-not-inc,1
671,61<x<68,US,9<x<11,22366<x<37674,x>90,Other,Husband,Female,Without-pay,0
672,36<x<42,non-US,2<x<9,75734<x<209291,38<x<40,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,0
673,30<x<34,US,2<x<9,209813<x<316597,61<x<90,Other,Unmarried,Male,Federal-gov,0
674,36<x<42,non-US,2<x<9,75734<x<209291,x>90,Black,Other-relative,Male,Self-emp-not-inc,0
675,61<x<68,non-US,15<x<16,209813<x<316597,34<x<38,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,0
676,x>68,US,13<x<15,22366<x<37674,2<x<30,Amer-Indian-Eskimo,Husband,Male,Local-gov,0
677,36<x<42,non-US,x<1,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Wife,Male,Private,0
678,x<19,US,13<x<15,75734<x<209291,34<x<38,Asian-Pac-Islander,Other-relative,Male,Private,0
679,42<x<54,non-US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
680,61<x<68,non-US,2<x<9,209813<x<316597,40<x<42,Black,Wife,Female,Local-gov,0
681,61<x<68,US,12<x<13,75734<x<209291,2<x<30,Other,Unmarried,Male,Local-gov,0
682,x>68,US,1<x<2,209813<x<316597,43<x<48,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
683,54<x<61,non-US,9<x<11,75734<x<209291,x>90,Black,Own-child,Female,Self-emp-inc,0
684,x>68,US,12<x<13,316820<x<392849,x>90,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
685,x>68,US,2<x<9,43395<x<75413,61<x<90,White,Wife,Male,Federal-gov,0
686,54<x<61,non-US,2<x<9,209813<x<316597,34<x<38,Other,Wife,Male,Never-worked,0
687,21<x<24,non-US,2<x<9,75734<x<209291,2<x<30,Black,Wife,Female,Federal-gov,0
688,26<x<27,non-US,x<1,75734<x<209291,x>90,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
689,x>68,non-US,2<x<9,316820<x<392849,50<x<61,Other,Wife,Female,Without-pay,0
690,x>68,non-US,2<x<9,37719<x<42900,61<x<90,White,Unmarried,Male,Self-emp-not-inc,0
691,54<x<61,non-US,2<x<9,75734<x<209291,x>90,Black,Wife,Female,Private,0
692,26<x<27,non-US,1<x<2,x>392849,61<x<90,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
693,x>68,non-US,13<x<15,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,0
694,42<x<54,non-US,2<x<9,43395<x<75413,61<x<90,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
695,x<19,non-US,2<x<9,316820<x<392849,30<x<34,Black,Unmarried,Female,Self-emp-not-inc,0
696,30<x<34,US,9<x<11,209813<x<316597,61<x<90,Other,Unmarried,Male,Without-pay,0
697,x>68,non-US,x<1,75734<x<209291,61<x<90,White,Other-relative,Male,Without-pay,0
698,x<19,non-US,2<x<9,75734<x<209291,38<x<40,Asian-Pac-Islander,Other-relative,Male,State-gov,0
699,34<x<36,US,2<x<9,43395<x<75413,42<x<43,Amer-Indian-Eskimo,Husband,Male,Private,0
700,30<x<34,US,12<x<13,209813<x<316597,61<x<90,Black,Unmarried,Male,Local-gov,0
701,42<x<54,non-US,2<x<9,75734<x<209291,42<x<43,Black,Husband,Male,Without-pay,0
702,30<x<34,US,13<x<15,75734<x<209291,50<x<61,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
703,21<x<24,non-US,13<x<15,316820<x<392849,61<x<90,White,Husband,Female,Local-gov,0
704,30<x<34,non-US,2<x<9,209813<x<316597,50<x<61,Black,Husband,Male,Private,0
705,42<x<54,non-US,2<x<9,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
706,54<x<61,US,2<x<9,209813<x<316597,61<x<90,Other,Own-child,Male,Never-worked,0
707,x>68,non-US,9<x<11,209813<x<316597,x>90,White,Own-child,Male,Without-pay,0
708,x>68,US,9<x<11,x>392849,2<x<30,Black,Wife,Male,Self-emp-inc,0
709,x>68,non-US,9<x<11,75734<x<209291,43<x<48,Black,Not-in-family,Male,Self-emp-inc,0
710,42<x<54,US,2<x<9,75734<x<209291,2<x<30,Black,Wife,Male,State-gov,0
711,x>68,non-US,9<x<11,x>392849,61<x<90,White,Husband,Male,Without-pay,0
712,54<x<61,US,2<x<9,75734<x<209291,2<x<30,Black,Husband,Female,State-gov,0
713,x<19,non-US,1<x<2,75734<x<209291,30<x<34,Other,Own-child,Male,State-gov,0
714,42<x<54,US,13<x<15,75734<x<209291,34<x<38,Other,Unmarried,Female,Without-pay,0
715,42<x<54,US,2<x<9,209813<x<316597,50<x<61,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
716,54<x<61,non-US,12<x<13,209813<x<316597,x>90,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,0
717,19<x<21,US,2<x<9,209813<x<316597,x>90,Other,Other-relative,Female,State-gov,0
718,x>68,non-US,2<x<9,75734<x<209291,61<x<90,Asian-Pac-Islander,Other-relative,Male,Self-emp-not-inc,0
719,19<x<21,non-US,13<x<15,75734<x<209291,2<x<30,Asian-Pac-Islander,Husband,Female,Private,0
720,x>68,US,12<x<13,43395<x<75413,40<x<42,Amer-Indian-Eskimo,Husband,Female,Private,0
721,54<x<61,US,13<x<15,316820<x<392849,49<x<50,White,Own-child,Female,Local-gov,0
722,61<x<68,US,2<x<9,75734<x<209291,50<x<61,Amer-Indian-Eskimo,Husband,Male,State-gov,0
723,x>68,US,15<x<16,209813<x<316597,61<x<90,Other,Wife,Male,Self-emp-inc,1
724,27<x<30,non-US,2<x<9,75734<x<209291,50<x<61,White,Not-in-family,Male,Without-pay,0
725,54<x<61,non-US,2<x<9,75734<x<209291,2<x<30,Asian-Pac-Islander,Husband,Female,Without-pay,0
726,61<x<68,US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Never-worked,0
727,61<x<68,US,15<x<16,75734<x<209291,30<x<34,Black,Not-in-family,Male,Without-pay,0
728,19<x<21,US,2<x<9,209813<x<316597,38<x<40,White,Husband,Female,Without-pay,0
729,36<x<42,non-US,2<x<9,209813<x<316597,61<x<90,Other,Unmarried,Female,Self-emp-not-inc,0
730,x>68,non-US,2<x<9,75734<x<209291,61<x<90,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
731,x<19,non-US,2<x<9,209813<x<316597,61<x<90,Other,Not-in-family,Male,State-gov,0
732,x>68,non-US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc,0
733,x>68,US,13<x<15,209813<x<316597,2<x<30,White,Own-child,Male,Self-emp-not-inc,0
734,42<x<54,US,2<x<9,209813<x<316597,61<x<90,Other,Own-child,Male,Never-worked,0
735,x>68,US,1<x<2,75734<x<209291,43<x<48,White,Wife,Male,Without-pay,0
736,x>68,non-US,2<x<9,209813<x<316597,61<x<90,Amer-Indian-Eskimo,Own-child,Female,Private,0
737,54<x<61,US,13<x<15,75734<x<209291,61<x<90,Black,Wife,Female,Local-gov,0
738,54<x<61,US,2<x<9,75734<x<209291,x>90,Other,Not-in-family,Male,Without-pay,0
739,x<19,US,2<x<9,75734<x<209291,43<x<48,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
740,54<x<61,non-US,x<1,316820<x<392849,61<x<90,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-not-inc,0
741,54<x<61,US,2<x<9,x>392849,2<x<30,Asian-Pac-Islander,Wife,Male,Private,0
742,x>68,US,2<x<9,209813<x<316597,2<x<30,White,Husband,Male,Never-worked,0
743,42<x<54,non-US,2<x<9,316820<x<392849,61<x<90,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
744,42<x<54,non-US,2<x<9,209813<x<316597,2<x<30,White,Husband,Female,Self-emp-inc,0
745,42<x<54,US,2<x<9,209813<x<316597,61<x<90,Asian-Pac-Islander,Not-in-family,Male,Local-gov,0
746,x>68,non-US,11<x<12,43395<x<75413,2<x<30,Amer-Indian-Eskimo,Other-relative,Male,Local-gov,0
747,x>68,non-US,2<x<9,75734<x<209291,x>90,Black,Unmarried,Male,Self-emp-not-inc,0
748,x>68,non-US,13<x<15,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,0
749,27<x<30,US,2<x<9,x>392849,2<x<30,Asian-Pac-Islander,Unmarried,Female,State-gov,0
750,x>68,US,13<x<15,75734<x<209291,30<x<34,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
751,54<x<61,non-US,15<x<16,75734<x<209291,50<x<61,Asian-Pac-Islander,Not-in-family,Male,Without-pay,1
752,36<x<42,non-US,x<1,75734<x<209291,2<x<30,Black,Own-child,Female,Private,0
753,x>68,non-US,9<x<11,x>392849,2<x<30,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,0
754,54<x<61,non-US,12<x<13,209813<x<316597,2<x<30,Black,Other-relative,Female,Never-worked,0
755,x>68,US,2<x<9,209813<x<316597,x>90,Amer-Indian-Eskimo,Other-relative,Female,State-gov,0
756,30<x<34,US,13<x<15,43395<x<75413,61<x<90,White,Not-in-family,Male,Self-emp-inc,0
757,36<x<42,US,2<x<9,43395<x<75413,2<x<30,Other,Other-relative,Female,Self-emp-not-inc,0
758,x>68,non-US,1<x<2,22366<x<37674,38<x<40,Black,Other-relative,Female,Self-emp-not-inc,0
759,42<x<54,non-US,2<x<9,316820<x<392849,61<x<90,White,Other-relative,Female,Never-worked,0
760,21<x<24,non-US,13<x<15,75734<x<209291,61<x<90,Other,Husband,Female,Never-worked,0
761,42<x<54,US,12<x<13,75734<x<209291,50<x<61,Other,Not-in-family,Male,Self-emp-inc,0
762,27<x<30,non-US,13<x<15,209813<x<316597,2<x<30,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
763,36<x<42,non-US,15<x<16,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Wife,Male,Without-pay,0
764,x<19,non-US,2<x<9,209813<x<316597,2<x<30,Other,Wife,Female,Local-gov,0
765,54<x<61,US,9<x<11,209813<x<316597,2<x<30,Black,Other-relative,Female,Federal-gov,0
766,30<x<34,US,9<x<11,75734<x<209291,2<x<30,Amer-Indian-Eskimo,Unmarried,Female,Never-worked,0
767,61<x<68,US,2<x<9,209813<x<316597,61<x<90,White,Wife,Female,Without-pay,0
768,42<x<54,non-US,2<x<9,316820<x<392849,61<x<90,Asian-Pac-Islander,Not-in-family,Female,Private,0
769,54<x<61,US,11<x<12,209813<x<316597,49<x<50,White,Other-relative,Male,Private,0
770,42<x<54,non-US,9<x<11,209813<x<316597,2<x<30,White,Own-child,Male,Self-emp-inc,0
771,36<x<42,non-US,2<x<9,209813<x<316597,61<x<90,White,Not-in-family,Male,Self-emp-not-inc,0
772,36<x<42,non-US,15<x<16,75734<x<209291,x>90,Black,Own-child,Female,Private,0
773,27<x<30,non-US,9<x<11,75734<x<209291,61<x<90,Black,Unmarried,Male,Federal-gov,0
774,61<x<68,US,2<x<9,316820<x<392849,50<x<61,Other,Other-relative,Male,Self-emp-not-inc,0
