id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
399,management,married,tertiary,no,yes,no,unknown,jun,unknown,37<x<56,13899<x<24272,x>23,2<x<814,16<x<32,0<x<14,0
400,technician,divorced,unknown,no,no,no,telephone,oct,other,37<x<56,-6847<x<3526,x>23,814<x<1627,16<x<32,14<x<29,1
401,technician,single,unknown,no,yes,yes,unknown,mar,failure,37<x<56,3526<x<13899,16<x<23,1627<x<2440,1<x<16,0<x<14,0
402,admin.,single,secondary,no,yes,no,unknown,jan,other,56<x<75,-6847<x<3526,16<x<23,814<x<1627,16<x<32,14<x<29,1
403,student,single,secondary,yes,yes,no,cellular,dec,failure,x>75,3526<x<13899,8<x<16,814<x<1627,1<x<16,14<x<29,1
404,unemployed,single,secondary,no,yes,no,telephone,feb,unknown,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,x<0,0
405,unemployed,married,unknown,yes,no,no,unknown,may,unknown,18<x<37,3526<x<13899,x>23,2<x<814,1<x<16,14<x<29,0
406,unemployed,single,unknown,yes,yes,yes,telephone,may,success,18<x<37,-6847<x<3526,x>23,814<x<1627,16<x<32,14<x<29,1
407,admin.,single,unknown,no,yes,yes,unknown,feb,success,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,1
408,unemployed,divorced,tertiary,no,yes,yes,cellular,apr,unknown,37<x<56,3526<x<13899,8<x<16,1627<x<2440,16<x<32,14<x<29,0
409,blue-collar,single,primary,no,yes,yes,cellular,feb,unknown,x>75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
410,management,divorced,tertiary,no,yes,no,cellular,may,other,x>75,-6847<x<3526,x<1,2<x<814,1<x<16,x>43,0
411,student,married,unknown,yes,no,no,cellular,mar,unknown,x>75,3526<x<13899,8<x<16,2<x<814,1<x<16,0<x<14,1
412,self-employed,divorced,primary,no,yes,yes,unknown,may,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,x>47,14<x<29,0
413,blue-collar,married,primary,yes,no,no,telephone,mar,other,37<x<56,3526<x<13899,1<x<8,814<x<1627,16<x<32,14<x<29,0
414,retired,married,primary,no,no,no,unknown,may,other,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
415,retired,single,tertiary,no,yes,yes,unknown,mar,failure,56<x<75,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,0
416,services,single,primary,yes,no,yes,telephone,sep,unknown,37<x<56,-6847<x<3526,16<x<23,814<x<1627,16<x<32,0<x<14,1
417,unknown,divorced,tertiary,no,yes,no,unknown,apr,success,56<x<75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
418,blue-collar,married,tertiary,yes,yes,yes,unknown,sep,success,56<x<75,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,1
419,self-employed,single,tertiary,no,no,yes,unknown,apr,other,x>75,-6847<x<3526,x>23,2<x<814,x>47,0<x<14,1
420,housemaid,married,unknown,yes,yes,no,telephone,nov,failure,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,0
421,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,37<x<56,-6847<x<3526,16<x<23,814<x<1627,16<x<32,0<x<14,0
422,housemaid,divorced,secondary,no,yes,no,unknown,nov,unknown,x>75,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,0
423,student,single,tertiary,no,no,no,unknown,mar,unknown,x>75,3526<x<13899,1<x<8,814<x<1627,16<x<32,14<x<29,0
424,retired,single,secondary,yes,no,no,unknown,oct,other,37<x<56,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,1
425,blue-collar,divorced,primary,no,no,no,telephone,sep,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,1
426,services,single,secondary,yes,no,no,cellular,oct,unknown,x>75,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,1
427,services,divorced,primary,yes,no,yes,telephone,sep,other,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
428,student,married,unknown,no,yes,no,cellular,may,other,x>75,3526<x<13899,16<x<23,2<x<814,1<x<16,0<x<14,0
429,management,single,primary,no,no,yes,unknown,jul,other,56<x<75,-6847<x<3526,16<x<23,814<x<1627,32<x<47,14<x<29,1
430,housemaid,married,primary,no,no,no,telephone,feb,failure,37<x<56,3526<x<13899,1<x<8,814<x<1627,1<x<16,0<x<14,0
431,self-employed,married,secondary,no,no,no,cellular,dec,unknown,56<x<75,-6847<x<3526,x<1,814<x<1627,16<x<32,14<x<29,1
432,retired,divorced,primary,yes,yes,no,telephone,may,success,x>75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,x<0,1
433,entrepreneur,divorced,unknown,yes,yes,yes,unknown,jul,failure,18<x<37,-6847<x<3526,16<x<23,814<x<1627,16<x<32,29<x<43,1
434,retired,divorced,primary,yes,no,no,cellular,nov,other,x>75,3526<x<13899,x>23,2<x<814,1<x<16,0<x<14,1
435,unemployed,single,primary,no,no,no,cellular,sep,other,x>75,-6847<x<3526,x>23,814<x<1627,16<x<32,29<x<43,1
436,student,single,unknown,no,no,yes,telephone,jul,unknown,56<x<75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,0
437,unknown,single,unknown,yes,yes,yes,unknown,jul,unknown,37<x<56,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,0
438,retired,married,unknown,no,yes,yes,cellular,jul,failure,18<x<37,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,1
439,retired,single,primary,no,no,no,telephone,jan,unknown,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,29<x<43,1
440,student,divorced,primary,yes,no,no,telephone,feb,other,x>75,3526<x<13899,16<x<23,814<x<1627,32<x<47,0<x<14,1
441,services,single,unknown,yes,yes,no,unknown,feb,other,56<x<75,3526<x<13899,x>23,2<x<814,1<x<16,29<x<43,1
442,unknown,married,tertiary,yes,yes,no,cellular,dec,other,18<x<37,-6847<x<3526,8<x<16,1627<x<2440,16<x<32,14<x<29,1
443,management,single,primary,no,no,no,unknown,aug,unknown,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,14<x<29,0
444,entrepreneur,married,secondary,no,yes,yes,unknown,apr,success,18<x<37,-6847<x<3526,16<x<23,1627<x<2440,1<x<16,14<x<29,0
445,management,married,unknown,yes,yes,no,cellular,nov,success,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
446,entrepreneur,married,unknown,no,yes,yes,cellular,jul,other,x>75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
447,blue-collar,divorced,secondary,no,no,yes,cellular,dec,failure,56<x<75,-6847<x<3526,16<x<23,2<x<814,32<x<47,0<x<14,1
448,self-employed,divorced,tertiary,yes,yes,yes,cellular,aug,unknown,18<x<37,-6847<x<3526,x<1,814<x<1627,1<x<16,x>43,1
449,technician,married,tertiary,no,yes,yes,cellular,feb,unknown,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,14<x<29,1
450,services,divorced,secondary,yes,yes,no,telephone,jul,failure,37<x<56,3526<x<13899,16<x<23,2<x<814,16<x<32,0<x<14,0
451,admin.,married,tertiary,yes,yes,yes,telephone,apr,unknown,56<x<75,3526<x<13899,1<x<8,814<x<1627,16<x<32,0<x<14,1
452,admin.,single,secondary,no,yes,yes,unknown,sep,unknown,37<x<56,-6847<x<3526,x>23,x>2440,1<x<16,14<x<29,0
453,retired,divorced,tertiary,no,yes,yes,cellular,oct,unknown,56<x<75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,1
454,services,married,tertiary,no,yes,yes,telephone,sep,other,37<x<56,3526<x<13899,1<x<8,2<x<814,x>47,14<x<29,1
455,services,single,primary,no,yes,yes,telephone,mar,other,18<x<37,3526<x<13899,16<x<23,2<x<814,1<x<16,0<x<14,1
456,admin.,single,primary,no,no,no,telephone,may,unknown,56<x<75,-6847<x<3526,16<x<23,2<x<814,32<x<47,x>43,0
457,self-employed,single,primary,no,no,yes,cellular,feb,success,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
458,services,married,primary,yes,no,yes,unknown,may,other,37<x<56,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,0
459,services,married,secondary,no,no,yes,unknown,aug,failure,18<x<37,3526<x<13899,1<x<8,2<x<814,32<x<47,0<x<14,1
460,entrepreneur,divorced,unknown,yes,yes,no,telephone,nov,success,18<x<37,-6847<x<3526,1<x<8,814<x<1627,16<x<32,0<x<14,1
461,housemaid,divorced,primary,no,yes,no,telephone,mar,success,18<x<37,3526<x<13899,x>23,2<x<814,16<x<32,29<x<43,0
462,entrepreneur,divorced,unknown,yes,no,yes,cellular,apr,unknown,x>75,-6847<x<3526,16<x<23,1627<x<2440,1<x<16,29<x<43,1
463,self-employed,divorced,unknown,no,yes,no,unknown,oct,failure,37<x<56,-6847<x<3526,x<1,2<x<814,1<x<16,0<x<14,1
464,unemployed,married,primary,yes,no,no,telephone,feb,other,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,29<x<43,1
465,services,married,tertiary,yes,yes,yes,telephone,dec,success,x>75,13899<x<24272,1<x<8,814<x<1627,1<x<16,0<x<14,1
466,self-employed,married,primary,yes,yes,no,cellular,dec,other,56<x<75,-6847<x<3526,16<x<23,2<x<814,1<x<16,0<x<14,1
467,services,married,unknown,no,no,yes,telephone,sep,other,x>75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,x<0,1
468,housemaid,divorced,primary,yes,no,no,cellular,apr,other,x>75,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,1
469,entrepreneur,single,unknown,yes,no,yes,telephone,dec,other,18<x<37,3526<x<13899,16<x<23,814<x<1627,16<x<32,0<x<14,1
470,self-employed,single,secondary,no,yes,yes,unknown,sep,failure,x>75,-6847<x<3526,x>23,814<x<1627,16<x<32,x>43,1
471,self-employed,married,primary,yes,yes,yes,telephone,jul,unknown,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,0<x<14,0
472,entrepreneur,single,unknown,no,no,no,cellular,feb,success,37<x<56,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,1
473,technician,married,primary,no,yes,yes,unknown,may,unknown,37<x<56,3526<x<13899,16<x<23,2<x<814,1<x<16,0<x<14,0
474,unemployed,divorced,primary,no,no,yes,cellular,aug,unknown,18<x<37,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
475,unknown,married,secondary,no,no,yes,telephone,feb,other,37<x<56,-6847<x<3526,16<x<23,2<x<814,16<x<32,14<x<29,1
476,blue-collar,single,unknown,yes,yes,no,telephone,oct,failure,37<x<56,-6847<x<3526,1<x<8,814<x<1627,x<1,x>43,0
477,unknown,divorced,tertiary,no,yes,no,cellular,jul,success,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
478,management,divorced,secondary,yes,no,yes,unknown,jul,unknown,x>75,3526<x<13899,x>23,814<x<1627,32<x<47,0<x<14,1
479,unemployed,married,unknown,no,no,yes,cellular,jan,unknown,18<x<37,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,0
480,unknown,divorced,unknown,yes,no,yes,telephone,jul,success,56<x<75,3526<x<13899,x>23,814<x<1627,16<x<32,0<x<14,0
481,blue-collar,single,primary,yes,no,yes,cellular,aug,unknown,x>75,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,1
482,housemaid,divorced,unknown,yes,no,no,cellular,mar,failure,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,x>43,1
483,entrepreneur,divorced,primary,no,yes,no,telephone,dec,failure,18<x<37,3526<x<13899,16<x<23,814<x<1627,1<x<16,0<x<14,0
484,admin.,married,tertiary,yes,no,no,telephone,jun,failure,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,29<x<43,1
485,entrepreneur,single,primary,no,no,yes,cellular,feb,failure,37<x<56,-6847<x<3526,16<x<23,2<x<814,32<x<47,x>43,0
486,admin.,single,unknown,no,no,no,unknown,jul,unknown,56<x<75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,0
487,housemaid,single,unknown,yes,yes,no,telephone,sep,unknown,18<x<37,3526<x<13899,8<x<16,2<x<814,16<x<32,0<x<14,1
488,retired,married,unknown,yes,no,no,telephone,jun,success,18<x<37,3526<x<13899,8<x<16,2<x<814,1<x<16,0<x<14,1
489,admin.,divorced,primary,no,no,yes,cellular,sep,success,56<x<75,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,1
490,blue-collar,divorced,tertiary,yes,yes,yes,cellular,oct,unknown,x>75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
491,unknown,married,primary,yes,yes,yes,cellular,jan,failure,x>75,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,0
492,management,divorced,secondary,yes,no,yes,unknown,apr,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,x<0,1
493,admin.,married,primary,no,no,no,cellular,may,other,x>75,-6847<x<3526,16<x<23,2<x<814,16<x<32,x>43,0
494,blue-collar,married,primary,yes,yes,no,telephone,aug,success,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,29<x<43,1
495,services,married,primary,yes,yes,no,telephone,jun,success,37<x<56,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,0
496,student,single,primary,yes,no,no,cellular,jun,other,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,29<x<43,1
497,management,married,tertiary,no,no,no,cellular,dec,unknown,56<x<75,-6847<x<3526,8<x<16,2<x<814,1<x<16,0<x<14,1
498,blue-collar,married,unknown,yes,no,no,cellular,jul,other,56<x<75,-6847<x<3526,16<x<23,814<x<1627,16<x<32,0<x<14,1
499,self-employed,married,tertiary,no,yes,yes,cellular,may,failure,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,29<x<43,0
500,blue-collar,married,secondary,no,yes,yes,unknown,dec,other,18<x<37,13899<x<24272,x>23,814<x<1627,16<x<32,14<x<29,0
501,unknown,single,tertiary,no,yes,yes,telephone,jul,unknown,x>75,3526<x<13899,16<x<23,814<x<1627,16<x<32,0<x<14,1
502,entrepreneur,divorced,unknown,yes,no,yes,telephone,nov,failure,18<x<37,-6847<x<3526,16<x<23,2<x<814,x>47,0<x<14,0
503,unknown,married,tertiary,no,no,yes,cellular,sep,failure,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,0<x<14,1
504,retired,single,tertiary,yes,yes,yes,telephone,dec,failure,56<x<75,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,0
505,unemployed,single,secondary,yes,yes,yes,telephone,apr,other,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,1
506,services,married,secondary,yes,no,no,cellular,oct,unknown,56<x<75,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
507,unknown,married,secondary,no,no,no,unknown,jun,failure,56<x<75,3526<x<13899,x>23,2<x<814,1<x<16,14<x<29,1
508,admin.,married,tertiary,no,yes,yes,cellular,apr,failure,18<x<37,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,0
509,unemployed,married,primary,no,yes,yes,cellular,mar,success,18<x<37,3526<x<13899,x>23,814<x<1627,16<x<32,14<x<29,1
510,blue-collar,divorced,tertiary,no,yes,yes,unknown,oct,unknown,x>75,3526<x<13899,16<x<23,814<x<1627,32<x<47,x<0,1
511,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,x>75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,0
512,housemaid,single,secondary,no,no,no,telephone,may,success,x>75,-6847<x<3526,x>23,814<x<1627,1<x<16,0<x<14,1
513,housemaid,married,unknown,yes,no,no,unknown,jun,failure,37<x<56,-6847<x<3526,16<x<23,814<x<1627,16<x<32,14<x<29,1
514,self-employed,divorced,primary,yes,yes,yes,unknown,jun,success,56<x<75,-6847<x<3526,1<x<8,814<x<1627,32<x<47,14<x<29,0
515,technician,single,secondary,no,no,no,unknown,jan,other,18<x<37,-6847<x<3526,x>23,1627<x<2440,1<x<16,29<x<43,1
516,student,divorced,primary,no,no,yes,telephone,apr,success,18<x<37,-6847<x<3526,x>23,1627<x<2440,16<x<32,14<x<29,1
517,services,divorced,unknown,yes,no,yes,cellular,may,unknown,37<x<56,-6847<x<3526,x>23,814<x<1627,16<x<32,0<x<14,1
518,unemployed,married,unknown,yes,no,yes,cellular,jun,unknown,x>75,3526<x<13899,1<x<8,2<x<814,16<x<32,14<x<29,1
519,management,married,tertiary,no,yes,yes,unknown,jun,failure,x>75,-6847<x<3526,x>23,2<x<814,x>47,0<x<14,0
520,management,married,primary,no,yes,no,telephone,nov,other,56<x<75,-6847<x<3526,8<x<16,2<x<814,x>47,29<x<43,0
521,housemaid,married,primary,yes,no,yes,cellular,apr,other,x>75,-6847<x<3526,8<x<16,2<x<814,16<x<32,0<x<14,0
522,technician,married,unknown,yes,yes,no,unknown,dec,other,56<x<75,13899<x<24272,1<x<8,2<x<814,16<x<32,0<x<14,0
523,admin.,married,primary,yes,yes,yes,telephone,sep,other,56<x<75,3526<x<13899,8<x<16,2<x<814,16<x<32,29<x<43,1
524,unemployed,divorced,primary,no,yes,no,unknown,aug,other,37<x<56,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,0
525,management,divorced,secondary,no,no,no,unknown,dec,failure,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,x>43,1
526,entrepreneur,divorced,primary,yes,no,yes,cellular,jan,failure,56<x<75,-6847<x<3526,16<x<23,2<x<814,16<x<32,14<x<29,0
527,services,married,unknown,yes,yes,yes,cellular,may,unknown,56<x<75,-6847<x<3526,16<x<23,2<x<814,16<x<32,14<x<29,0
528,unknown,single,unknown,yes,yes,yes,unknown,apr,success,x>75,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,1
529,retired,divorced,primary,yes,yes,no,unknown,oct,unknown,x>75,-6847<x<3526,8<x<16,814<x<1627,1<x<16,x>43,1
530,blue-collar,divorced,primary,no,yes,no,cellular,dec,failure,56<x<75,-6847<x<3526,1<x<8,1627<x<2440,16<x<32,14<x<29,1
531,self-employed,married,unknown,yes,yes,no,unknown,nov,failure,37<x<56,-6847<x<3526,1<x<8,814<x<1627,16<x<32,14<x<29,0
532,management,divorced,tertiary,yes,no,no,telephone,apr,unknown,37<x<56,3526<x<13899,8<x<16,814<x<1627,1<x<16,14<x<29,1
533,unemployed,single,primary,yes,no,yes,unknown,feb,success,56<x<75,-6847<x<3526,8<x<16,2<x<814,16<x<32,29<x<43,1
534,unknown,married,unknown,no,no,no,telephone,apr,other,37<x<56,-6847<x<3526,x>23,2<x<814,1<x<16,14<x<29,1
535,student,married,tertiary,no,yes,no,telephone,dec,success,x>75,-6847<x<3526,16<x<23,1627<x<2440,1<x<16,0<x<14,1
536,unemployed,divorced,tertiary,no,yes,yes,unknown,dec,other,18<x<37,-6847<x<3526,1<x<8,814<x<1627,1<x<16,14<x<29,0
537,admin.,married,tertiary,no,no,yes,unknown,sep,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,32<x<47,0<x<14,1
538,student,divorced,unknown,no,no,yes,cellular,mar,unknown,37<x<56,-6847<x<3526,16<x<23,1627<x<2440,16<x<32,0<x<14,0
539,retired,single,tertiary,no,yes,yes,telephone,aug,success,18<x<37,-6847<x<3526,x>23,814<x<1627,1<x<16,x<0,0
540,technician,married,secondary,yes,no,yes,unknown,oct,success,18<x<37,-6847<x<3526,8<x<16,814<x<1627,16<x<32,0<x<14,1
541,self-employed,divorced,tertiary,yes,no,yes,cellular,feb,other,37<x<56,-6847<x<3526,x>23,814<x<1627,16<x<32,x>43,0
542,housemaid,divorced,secondary,yes,no,yes,unknown,dec,unknown,56<x<75,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,1
543,self-employed,divorced,unknown,no,yes,yes,unknown,aug,failure,37<x<56,-6847<x<3526,16<x<23,814<x<1627,1<x<16,29<x<43,0
544,retired,single,unknown,yes,no,yes,unknown,dec,success,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
545,technician,married,primary,no,no,yes,cellular,mar,unknown,37<x<56,-6847<x<3526,8<x<16,814<x<1627,16<x<32,29<x<43,1
546,admin.,divorced,secondary,no,yes,no,unknown,nov,failure,37<x<56,-6847<x<3526,x>23,2<x<814,16<x<32,29<x<43,0
547,admin.,divorced,tertiary,no,yes,yes,cellular,jan,failure,56<x<75,3526<x<13899,x>23,2<x<814,16<x<32,0<x<14,1
548,student,single,secondary,yes,yes,no,telephone,may,other,37<x<56,-6847<x<3526,x>23,1627<x<2440,16<x<32,14<x<29,1
549,unemployed,married,tertiary,yes,no,no,unknown,feb,other,18<x<37,-6847<x<3526,1<x<8,1627<x<2440,16<x<32,0<x<14,1
550,entrepreneur,divorced,tertiary,no,yes,no,cellular,jun,unknown,56<x<75,3526<x<13899,1<x<8,2<x<814,1<x<16,x<0,0
551,self-employed,single,secondary,no,no,no,cellular,dec,failure,37<x<56,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
552,technician,married,primary,yes,yes,no,unknown,mar,success,18<x<37,-6847<x<3526,8<x<16,2<x<814,16<x<32,14<x<29,0
553,self-employed,divorced,secondary,no,no,yes,unknown,nov,success,x>75,13899<x<24272,1<x<8,2<x<814,1<x<16,14<x<29,1
554,retired,divorced,tertiary,no,no,yes,cellular,may,unknown,56<x<75,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,1
555,services,single,primary,yes,yes,no,unknown,oct,success,37<x<56,x>24272,x<1,2<x<814,1<x<16,x<0,0
556,housemaid,divorced,tertiary,yes,no,no,telephone,aug,unknown,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,0
557,unemployed,married,tertiary,no,no,no,cellular,may,unknown,x>75,-6847<x<3526,1<x<8,2<x<814,1<x<16,0<x<14,1
558,retired,married,secondary,no,yes,yes,telephone,jul,other,18<x<37,-6847<x<3526,1<x<8,814<x<1627,16<x<32,29<x<43,1
559,unemployed,single,secondary,yes,yes,no,unknown,apr,success,56<x<75,3526<x<13899,8<x<16,814<x<1627,1<x<16,x<0,1
560,unemployed,divorced,tertiary,no,yes,no,unknown,jun,failure,37<x<56,-6847<x<3526,8<x<16,814<x<1627,16<x<32,14<x<29,1
561,retired,married,tertiary,no,no,no,cellular,sep,unknown,x>75,3526<x<13899,16<x<23,2<x<814,16<x<32,14<x<29,1
562,blue-collar,divorced,unknown,yes,no,no,unknown,dec,success,18<x<37,3526<x<13899,8<x<16,2<x<814,16<x<32,14<x<29,1
563,student,single,secondary,yes,no,no,telephone,apr,failure,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,1
564,management,divorced,unknown,yes,no,yes,cellular,jun,other,37<x<56,-6847<x<3526,x>23,814<x<1627,32<x<47,29<x<43,1
565,self-employed,married,secondary,yes,no,no,cellular,jan,unknown,37<x<56,-6847<x<3526,8<x<16,2<x<814,x<1,14<x<29,1
566,admin.,single,primary,yes,no,no,unknown,oct,failure,x>75,3526<x<13899,8<x<16,2<x<814,16<x<32,x>43,0
567,blue-collar,married,tertiary,yes,yes,yes,unknown,mar,failure,37<x<56,-6847<x<3526,16<x<23,2<x<814,32<x<47,14<x<29,0
568,entrepreneur,single,secondary,no,yes,yes,unknown,aug,other,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
569,blue-collar,married,tertiary,no,no,no,telephone,sep,other,18<x<37,-6847<x<3526,8<x<16,814<x<1627,32<x<47,0<x<14,1
570,unemployed,divorced,unknown,yes,yes,no,cellular,may,failure,18<x<37,-6847<x<3526,x>23,814<x<1627,32<x<47,14<x<29,1
571,technician,married,unknown,no,no,no,unknown,aug,other,18<x<37,-6847<x<3526,16<x<23,2<x<814,16<x<32,14<x<29,1
572,unknown,single,tertiary,yes,no,no,cellular,jan,unknown,x>75,-6847<x<3526,16<x<23,2<x<814,16<x<32,0<x<14,0
573,blue-collar,married,tertiary,no,no,no,unknown,may,other,56<x<75,3526<x<13899,16<x<23,814<x<1627,1<x<16,x<0,0
574,housemaid,divorced,tertiary,no,no,no,telephone,nov,other,18<x<37,-6847<x<3526,16<x<23,2<x<814,1<x<16,14<x<29,0
575,blue-collar,married,unknown,no,yes,yes,unknown,oct,success,37<x<56,-6847<x<3526,1<x<8,814<x<1627,1<x<16,0<x<14,0
576,blue-collar,divorced,unknown,yes,yes,yes,unknown,aug,other,56<x<75,-6847<x<3526,x>23,2<x<814,1<x<16,0<x<14,1
577,retired,single,tertiary,yes,no,no,cellular,sep,failure,56<x<75,-6847<x<3526,16<x<23,814<x<1627,32<x<47,x>43,1
578,self-employed,divorced,tertiary,yes,no,no,unknown,aug,unknown,37<x<56,-6847<x<3526,16<x<23,2<x<814,1<x<16,0<x<14,0
579,retired,married,primary,yes,yes,yes,telephone,mar,unknown,37<x<56,-6847<x<3526,1<x<8,814<x<1627,16<x<32,x>43,0
580,admin.,divorced,unknown,no,yes,yes,telephone,mar,unknown,37<x<56,3526<x<13899,8<x<16,2<x<814,1<x<16,0<x<14,0
581,entrepreneur,married,unknown,no,yes,no,unknown,nov,failure,37<x<56,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,0
582,admin.,married,tertiary,yes,yes,no,cellular,nov,unknown,18<x<37,3526<x<13899,16<x<23,2<x<814,16<x<32,0<x<14,0
583,management,married,unknown,yes,yes,no,cellular,feb,unknown,18<x<37,3526<x<13899,x>23,2<x<814,1<x<16,x>43,0
584,blue-collar,married,secondary,yes,yes,yes,cellular,may,success,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,1
585,unemployed,married,secondary,no,yes,no,cellular,nov,failure,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,29<x<43,0
586,retired,single,primary,no,no,no,cellular,dec,unknown,56<x<75,3526<x<13899,x>23,814<x<1627,16<x<32,0<x<14,1
587,retired,married,secondary,no,yes,no,unknown,jun,failure,18<x<37,-6847<x<3526,x>23,2<x<814,16<x<32,14<x<29,0
588,admin.,single,primary,no,yes,yes,unknown,sep,success,18<x<37,3526<x<13899,8<x<16,814<x<1627,x<1,29<x<43,1
589,management,single,primary,no,yes,no,telephone,jun,unknown,56<x<75,3526<x<13899,x>23,2<x<814,1<x<16,0<x<14,0
590,services,single,unknown,yes,yes,yes,unknown,sep,other,18<x<37,-6847<x<3526,1<x<8,2<x<814,16<x<32,0<x<14,1
591,retired,single,unknown,no,yes,no,telephone,jul,success,x>75,-6847<x<3526,16<x<23,2<x<814,1<x<16,29<x<43,1
592,self-employed,married,tertiary,yes,yes,no,cellular,may,success,18<x<37,-6847<x<3526,8<x<16,2<x<814,1<x<16,14<x<29,1
593,admin.,married,primary,yes,no,yes,cellular,dec,other,18<x<37,-6847<x<3526,1<x<8,2<x<814,1<x<16,14<x<29,1
594,services,divorced,primary,yes,yes,no,cellular,jan,unknown,18<x<37,3526<x<13899,16<x<23,2<x<814,1<x<16,29<x<43,0
595,admin.,divorced,secondary,no,no,yes,telephone,mar,failure,18<x<37,-6847<x<3526,8<x<16,814<x<1627,1<x<16,14<x<29,0
596,housemaid,single,unknown,no,yes,yes,unknown,feb,success,18<x<37,-6847<x<3526,x>23,814<x<1627,1<x<16,29<x<43,1
597,unemployed,single,unknown,yes,yes,yes,cellular,oct,success,18<x<37,-6847<x<3526,16<x<23,814<x<1627,1<x<16,14<x<29,1
598,self-employed,married,tertiary,yes,no,no,unknown,dec,other,x>75,-6847<x<3526,1<x<8,814<x<1627,16<x<32,14<x<29,1
