workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Private, Prof_school, Other_relative, Other, Male, Puerto_Rico,17<x<35,21174<x<274186,x>12,25<x<50,0
 Private, 7th_8th, Own_child, White, Female, Italy,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, Doctorate, Husband, Asian_Pac_Islander, Female, Honduras,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Bachelors, Unmarried, Asian_Pac_Islander, Male, Columbia,53<x<71,21174<x<274186,x>12,25<x<50,1
 Local_gov, HS_grad, Husband, White, Female, Germany,35<x<53,21174<x<274186,1<x<4,25<x<50,0
 State_gov, 9th, Other_relative, Amer_Indian_Eskimo, Male, France,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 7th_8th, Own_child, Other, Male, Ecuador,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, HS_grad, Not_in_family, Black, Female, Taiwan,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 7th_8th, Husband, Black, Male, Taiwan,x>71,21174<x<274186,x<1,1<x<25,1
 Private, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Philippines,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 5th_6th, Husband, Other, Male, United_States,x<17,21174<x<274186,4<x<8,25<x<50,1
 Private, HS_grad, Unmarried, Other, Male, Honduras,53<x<71,274186<x<527198,4<x<8,25<x<50,1
 State_gov, Preschool, Husband, Black, Female, Poland,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Doctorate, Not_in_family, Black, Male, England,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Masters, Other_relative, Amer_Indian_Eskimo, Female, United_States,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Bachelors, Not_in_family, Black, Male, Puerto_Rico,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Private, Doctorate, Wife, Amer_Indian_Eskimo, Female, Ecuador,x>71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Preschool, Husband, White, Female, Poland,53<x<71,21174<x<274186,x>12,50<x<74,0
 Federal_gov, Doctorate, Own_child, Other, Male, China,x>71,21174<x<274186,8<x<12,25<x<50,1
 Private, 12th, Other_relative, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, Preschool, Other_relative, Amer_Indian_Eskimo, Female, England,x>71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Prof_school, Other_relative, Black, Female, Laos,x>71,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Female, Jamaica,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Bachelors, Wife, Amer_Indian_Eskimo, Female, Thailand,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 State_gov, Bachelors, Unmarried, Black, Female, Germany,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, 11th, Unmarried, Asian_Pac_Islander, Male, Haiti,53<x<71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Masters, Own_child, Other, Male, Philippines,x<17,274186<x<527198,4<x<8,25<x<50,1
 Federal_gov, Assoc_acdm, Wife, Asian_Pac_Islander, Female, Philippines,35<x<53,21174<x<274186,4<x<8,50<x<74,1
 Private, Doctorate, Other_relative, Asian_Pac_Islander, Male, South,35<x<53,274186<x<527198,x<1,1<x<25,1
 Local_gov, HS_grad, Husband, Asian_Pac_Islander, Female, United_States,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 Self_emp_not_inc, 5th_6th, Husband, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Doctorate, Not_in_family, Other, Female, Italy,17<x<35,274186<x<527198,x>12,1<x<25,1
 Local_gov, Masters, Unmarried, Asian_Pac_Islander, Male, Italy,x>71,527198<x<780210,8<x<12,25<x<50,1
 State_gov, Bachelors, Husband, Amer_Indian_Eskimo, Male, El_Salvador,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Doctorate, Wife, Amer_Indian_Eskimo, Female, France,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Bachelors, Unmarried, Black, Female, Yugoslavia,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Private, HS_grad, Other_relative, Asian_Pac_Islander, Female, Germany,53<x<71,21174<x<274186,x<1,25<x<50,1
 Self_emp_inc, Masters, Other_relative, Black, Female, El_Salvador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, HS_grad, Husband, Asian_Pac_Islander, Male, Laos,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Private, 1st_4th, Husband, White, Female, Italy,53<x<71,274186<x<527198,x>12,50<x<74,0
 Self_emp_not_inc, Masters, Husband, Other, Female, Puerto_Rico,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, 12th, Other_relative, Other, Female, El_Salvador,x>71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Not_in_family, Amer_Indian_Eskimo, Male, Laos,x>71,21174<x<274186,4<x<8,x>74,1
 Private, HS_grad, Own_child, Black, Female, Columbia,17<x<35,21174<x<274186,x<1,25<x<50,1
 State_gov, 9th, Unmarried, White, Male, China,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 State_gov, 9th, Unmarried, Amer_Indian_Eskimo, Male, Thailand,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, Preschool, Own_child, Black, Male, Thailand,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 State_gov, Prof_school, Other_relative, Asian_Pac_Islander, Male, Cuba,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_inc, Masters, Not_in_family, Other, Female, Iran,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_not_inc, 11th, Husband, Black, Female, Ecuador,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, Taiwan,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Assoc_acdm, Wife, Other, Female, Mexico,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_inc, Preschool, Wife, Other, Male, Cambodia,53<x<71,274186<x<527198,4<x<8,x>74,1
 Local_gov, HS_grad, Unmarried, Other, Male, Laos,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, HS_grad, Not_in_family, Black, Male, Philippines,17<x<35,21174<x<274186,x>12,50<x<74,1
 Local_gov, Bachelors, Unmarried, Black, Male, Dominican_Republic,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, 12th, Own_child, Amer_Indian_Eskimo, Male, Haiti,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Masters, Husband, White, Female, Cambodia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Assoc_acdm, Not_in_family, Other, Female, Japan,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Doctorate, Wife, Other, Female, Portugal,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 1st_4th, Unmarried, Asian_Pac_Islander, Male, Haiti,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Female, Thailand,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 State_gov, HS_grad, Other_relative, Asian_Pac_Islander, Female, South,x>71,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 7th_8th, Husband, Other, Female, India,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, Assoc_voc, Not_in_family, Black, Female, Puerto_Rico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Masters, Unmarried, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, 12th, Other_relative, Other, Male, Thailand,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Male, Cambodia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 State_gov, Bachelors, Unmarried, Black, Male, Guatemala,35<x<53,21174<x<274186,x>12,25<x<50,1
 Private, HS_grad, Own_child, White, Male, United_States,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, Dominican_Republic,x<17,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 1st_4th, Husband, White, Male, Laos,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Doctorate, Wife, Amer_Indian_Eskimo, Female, Canada,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Private, Assoc_acdm, Unmarried, Other, Male, South,53<x<71,21174<x<274186,x<1,25<x<50,1
 Self_emp_not_inc, Prof_school, Own_child, Other, Male, Thailand,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, 10th, Husband, White, Female, Thailand,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Some_college, Husband, Asian_Pac_Islander, Female, Jamaica,53<x<71,274186<x<527198,x>12,1<x<25,1
 Self_emp_not_inc, 1st_4th, Wife, White, Female, Laos,35<x<53,274186<x<527198,x>12,1<x<25,0
 Local_gov, 10th, Husband, Black, Female, Cambodia,x>71,274186<x<527198,4<x<8,1<x<25,1
 State_gov, HS_grad, Not_in_family, Amer_Indian_Eskimo, Male, Jamaica,17<x<35,21174<x<274186,x>12,1<x<25,1
 Local_gov, Preschool, Own_child, Black, Male, Thailand,53<x<71,21174<x<274186,4<x<8,x>74,1
 State_gov, 10th, Husband, Amer_Indian_Eskimo, Female, Cuba,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 Federal_gov, 11th, Unmarried, Amer_Indian_Eskimo, Female, Guatemala,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Some_college, Wife, Other, Male, India,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, 12th, Not_in_family, Black, Male, Yugoslavia,53<x<71,274186<x<527198,8<x<12,50<x<74,1
 Local_gov, 9th, Wife, White, Male, England,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Private, 11th, Wife, Other, Male, Cambodia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Private, 7th_8th, Unmarried, Asian_Pac_Islander, Female, Poland,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 State_gov, Preschool, Unmarried, White, Female, Columbia,53<x<71,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_inc, 7th_8th, Own_child, Asian_Pac_Islander, Female, Cambodia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Preschool, Own_child, Other, Female, Puerto_Rico,17<x<35,21174<x<274186,4<x<8,x>74,1
 Local_gov, 12th, Wife, Amer_Indian_Eskimo, Male, India,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Private, 5th_6th, Unmarried, Black, Male, Italy,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Masters, Husband, Asian_Pac_Islander, Male, United_States,x>71,21174<x<274186,4<x<8,50<x<74,0
 Private, HS_grad, Unmarried, Asian_Pac_Islander, Male, Iran,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Female, Ecuador,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Masters, Other_relative, Black, Female, Taiwan,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Some_college, Wife, White, Male, Yugoslavia,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 State_gov, 1st_4th, Wife, Amer_Indian_Eskimo, Female, Haiti,x>71,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, Bachelors, Own_child, Black, Male, El_Salvador,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Preschool, Not_in_family, Amer_Indian_Eskimo, Female, United_States,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Federal_gov, 1st_4th, Not_in_family, Black, Male, Guatemala,x>71,21174<x<274186,x<1,1<x<25,1
 Federal_gov, 1st_4th, Other_relative, Amer_Indian_Eskimo, Male, United_States,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 11th, Husband, Black, Female, India,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Federal_gov, 12th, Not_in_family, Black, Female, England,x>71,274186<x<527198,1<x<4,1<x<25,1
 Federal_gov, 11th, Wife, Asian_Pac_Islander, Male, Taiwan,x>71,21174<x<274186,x<1,1<x<25,1
 State_gov, Assoc_acdm, Wife, Other, Female, Cambodia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, 7th_8th, Wife, White, Male, Mexico,17<x<35,274186<x<527198,x>12,1<x<25,0
 Local_gov, Assoc_voc, Husband, Asian_Pac_Islander, Female, Puerto_Rico,53<x<71,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_inc, Preschool, Husband, Asian_Pac_Islander, Male, India,35<x<53,274186<x<527198,4<x<8,50<x<74,0
 Private, Bachelors, Other_relative, Other, Female, France,17<x<35,21174<x<274186,x<1,25<x<50,1
 Self_emp_inc, HS_grad, Husband, White, Male, China,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Private, Assoc_voc, Husband, White, Female, Philippines,53<x<71,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_not_inc, 5th_6th, Not_in_family, Black, Male, Jamaica,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 7th_8th, Own_child, Black, Female, Puerto_Rico,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, Assoc_voc, Husband, Asian_Pac_Islander, Female, Poland,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Preschool, Unmarried, Black, Male, South,17<x<35,274186<x<527198,4<x<8,x>74,1
 Self_emp_inc, 10th, Own_child, Other, Female, India,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 Local_gov, Doctorate, Own_child, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, 11th, Other_relative, White, Female, China,17<x<35,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Some_college, Unmarried, Black, Male, Italy,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Assoc_voc, Unmarried, White, Female, Philippines,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 7th_8th, Wife, White, Male, Germany,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, 10th, Wife, Black, Male, Canada,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 7th_8th, Unmarried, Other, Male, Mexico,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, Some_college, Not_in_family, White, Male, Jamaica,17<x<35,274186<x<527198,x<1,25<x<50,1
 Private, Doctorate, Own_child, White, Female, Thailand,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 State_gov, HS_grad, Unmarried, White, Female, England,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 9th, Own_child, Other, Male, Yugoslavia,53<x<71,274186<x<527198,x>12,1<x<25,1
 Private, 7th_8th, Other_relative, White, Male, Italy,35<x<53,274186<x<527198,8<x<12,x>74,1
 Local_gov, 7th_8th, Wife, Asian_Pac_Islander, Female, Honduras,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 11th, Husband, Black, Female, Ecuador,53<x<71,21174<x<274186,8<x<12,x<1,1
 State_gov, 9th, Other_relative, Black, Female, France,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, Preschool, Husband, Black, Male, Thailand,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Preschool, Husband, Asian_Pac_Islander, Male, Cambodia,x>71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, 10th, Unmarried, Amer_Indian_Eskimo, Male, Japan,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Prof_school, Wife, White, Female, Canada,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Assoc_voc, Not_in_family, Black, Male, Ecuador,17<x<35,21174<x<274186,x>12,25<x<50,1
 State_gov, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,21174<x<274186,x<1,25<x<50,1
 Self_emp_inc, 12th, Husband, Asian_Pac_Islander, Male, South,53<x<71,21174<x<274186,x>12,25<x<50,0
 Private, Prof_school, Own_child, White, Female, South,53<x<71,21174<x<274186,x>12,25<x<50,0
 Self_emp_inc, 10th, Unmarried, Amer_Indian_Eskimo, Male, Columbia,53<x<71,21174<x<274186,x<1,25<x<50,1
 Federal_gov, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Female, Germany,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, Assoc_voc, Husband, Other, Male, Taiwan,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 10th, Own_child, Asian_Pac_Islander, Female, Jamaica,17<x<35,21174<x<274186,x>12,1<x<25,1
 Private, 5th_6th, Wife, Other, Female, Columbia,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, Doctorate, Wife, Black, Female, Jamaica,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Local_gov, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, India,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 State_gov, 9th, Own_child, Asian_Pac_Islander, Female, South,53<x<71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Some_college, Not_in_family, Asian_Pac_Islander, Female, China,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Private, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, Laos,53<x<71,274186<x<527198,4<x<8,50<x<74,1
 Self_emp_not_inc, Preschool, Unmarried, White, Male, South,35<x<53,21174<x<274186,x>12,25<x<50,1
 Local_gov, Assoc_voc, Not_in_family, White, Female, Thailand,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, Some_college, Not_in_family, Amer_Indian_Eskimo, Male, Yugoslavia,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 Federal_gov, 5th_6th, Wife, Other, Male, Yugoslavia,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Assoc_acdm, Other_relative, White, Female, England,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 State_gov, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Canada,53<x<71,21174<x<274186,x<1,25<x<50,1
 Local_gov, Doctorate, Own_child, Other, Female, Jamaica,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Masters, Husband, Amer_Indian_Eskimo, Male, Japan,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Assoc_acdm, Not_in_family, Other, Male, Ecuador,35<x<53,21174<x<274186,x<1,1<x<25,1
 Self_emp_not_inc, Masters, Husband, Other, Female, Thailand,17<x<35,274186<x<527198,4<x<8,25<x<50,1
 State_gov, Prof_school, Other_relative, White, Male, Ecuador,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 State_gov, 10th, Other_relative, Asian_Pac_Islander, Male, Iran,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Private, 9th, Not_in_family, Black, Female, Thailand,x>71,21174<x<274186,1<x<4,x>74,1
 State_gov, Prof_school, Wife, Other, Male, Guatemala,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, Doctorate, Own_child, Black, Male, Poland,x>71,21174<x<274186,4<x<8,x<1,1
 Self_emp_inc, 7th_8th, Other_relative, Black, Female, Guatemala,x>71,21174<x<274186,x<1,x>74,1
 Private, Bachelors, Not_in_family, Other, Female, Puerto_Rico,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, Doctorate, Unmarried, Asian_Pac_Islander, Male, Ecuador,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, HS_grad, Husband, Other, Female, Ecuador,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, Masters, Wife, Asian_Pac_Islander, Male, Mexico,x>71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, Doctorate, Own_child, Asian_Pac_Islander, Male, Cuba,53<x<71,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 1st_4th, Other_relative, Amer_Indian_Eskimo, Female, France,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, HS_grad, Wife, Asian_Pac_Islander, Male, Cuba,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 9th, Husband, Amer_Indian_Eskimo, Male, United_States,53<x<71,21174<x<274186,x>12,x<1,1
 Federal_gov, 1st_4th, Other_relative, White, Male, Cuba,x>71,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 11th, Husband, Amer_Indian_Eskimo, Female, Columbia,35<x<53,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 1st_4th, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 9th, Other_relative, Black, Female, Laos,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Masters, Husband, White, Male, Poland,17<x<35,21174<x<274186,x>12,25<x<50,0
 Self_emp_not_inc, Assoc_voc, Not_in_family, Black, Male, Yugoslavia,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Private, Doctorate, Not_in_family, Black, Male, Cuba,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, Preschool, Own_child, Amer_Indian_Eskimo, Female, Philippines,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, 7th_8th, Wife, Black, Male, Canada,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Private, HS_grad, Husband, White, Female, Honduras,17<x<35,21174<x<274186,x>12,25<x<50,0
 Federal_gov, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Female, South,x>71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Doctorate, Own_child, White, Male, Iran,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, Masters, Other_relative, Other, Female, Honduras,35<x<53,21174<x<274186,4<x<8,50<x<74,1
 Federal_gov, 1st_4th, Wife, White, Male, Taiwan,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, 10th, Other_relative, White, Male, Mexico,35<x<53,274186<x<527198,1<x<4,50<x<74,1
 Private, Assoc_acdm, Husband, Amer_Indian_Eskimo, Male, Philippines,17<x<35,274186<x<527198,4<x<8,50<x<74,1
 State_gov, Assoc_acdm, Unmarried, Other, Female, Haiti,x>71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 1st_4th, Not_in_family, Black, Female, Guatemala,17<x<35,21174<x<274186,x<1,25<x<50,1
 State_gov, 12th, Own_child, Amer_Indian_Eskimo, Male, Ecuador,35<x<53,274186<x<527198,4<x<8,50<x<74,1
 State_gov, Masters, Own_child, Asian_Pac_Islander, Male, United_States,35<x<53,21174<x<274186,1<x<4,x>74,1
 State_gov, Assoc_acdm, Not_in_family, White, Female, Honduras,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, Doctorate, Own_child, Amer_Indian_Eskimo, Male, Iran,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Private, Doctorate, Wife, Amer_Indian_Eskimo, Male, Guatemala,35<x<53,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, 7th_8th, Husband, Amer_Indian_Eskimo, Male, Honduras,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Preschool, Husband, Asian_Pac_Islander, Female, Italy,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, 5th_6th, Other_relative, White, Female, France,35<x<53,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Male, Mexico,x>71,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, Assoc_acdm, Wife, White, Male, Ecuador,17<x<35,274186<x<527198,4<x<8,50<x<74,1
 Federal_gov, 1st_4th, Husband, Amer_Indian_Eskimo, Female, Honduras,35<x<53,21174<x<274186,x>12,50<x<74,0
 State_gov, 11th, Other_relative, White, Male, Haiti,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 12th, Not_in_family, White, Female, France,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Federal_gov, 12th, Other_relative, Other, Male, Italy,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_not_inc, Some_college, Own_child, Asian_Pac_Islander, Female, China,17<x<35,21174<x<274186,x>12,1<x<25,1
 Private, Assoc_acdm, Husband, White, Female, Germany,35<x<53,274186<x<527198,x>12,50<x<74,0
 Self_emp_not_inc, 9th, Other_relative, Other, Male, Cuba,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, Assoc_voc, Other_relative, Other, Male, India,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 State_gov, 9th, Wife, Asian_Pac_Islander, Male, Ecuador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Masters, Husband, Other, Male, Cuba,x>71,21174<x<274186,8<x<12,25<x<50,1
 Private, 11th, Unmarried, White, Male, Mexico,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 State_gov, HS_grad, Husband, Asian_Pac_Islander, Male, China,17<x<35,21174<x<274186,x>12,1<x<25,1
 Local_gov, 5th_6th, Own_child, Asian_Pac_Islander, Male, United_States,53<x<71,21174<x<274186,4<x<8,x<1,1
 State_gov, Preschool, Unmarried, Other, Female, Haiti,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, Assoc_voc, Other_relative, Amer_Indian_Eskimo, Female, Puerto_Rico,53<x<71,274186<x<527198,1<x<4,50<x<74,1
 Private, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, Japan,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, Doctorate, Unmarried, White, Female, France,35<x<53,21174<x<274186,x<1,1<x<25,1
 Self_emp_not_inc, 9th, Unmarried, Black, Male, France,x>71,274186<x<527198,8<x<12,x>74,1
 Self_emp_not_inc, 9th, Own_child, White, Female, Puerto_Rico,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 Local_gov, Preschool, Wife, Amer_Indian_Eskimo, Male, Cambodia,35<x<53,21174<x<274186,4<x<8,x<1,1
 State_gov, 10th, Not_in_family, Other, Female, England,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Preschool, Wife, Asian_Pac_Islander, Male, Italy,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Prof_school, Husband, Amer_Indian_Eskimo, Male, Philippines,35<x<53,21174<x<274186,8<x<12,25<x<50,0
 Private, 11th, Not_in_family, Other, Male, Cambodia,x>71,274186<x<527198,x<1,1<x<25,1
 Private, Some_college, Not_in_family, Asian_Pac_Islander, Female, Portugal,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Doctorate, Husband, Black, Male, Puerto_Rico,35<x<53,21174<x<274186,8<x<12,1<x<25,1
