,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
690,"['hours_per_week=1<x<25', 'age=35<x<53', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,20.0
693,"['education_num=x>12', 'race= Amer_Indian_Eskimo', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
694,"['age=53<x<71', 'race= Amer_Indian_Eskimo', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,15.0
695,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= Amer_Indian_Eskimo', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
175,"['hours_per_week=1<x<25', 'age=17<x<35', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,18.0
176,"['race= Amer_Indian_Eskimo', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,32.0
177,"['hours_per_week=25<x<50', 'race= Amer_Indian_Eskimo', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
471,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,23.0
179,"['education_num=x>12', 'race= Amer_Indian_Eskimo', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
706,"['hours_per_week=1<x<25', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
705,"['education_num=x>12', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
704,"['age=53<x<71', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
184,"['education_num=8<x<12', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
188,"['age=17<x<35', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
189,"['education_num=1<x<4', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,26.0
190,"['hours_per_week=25<x<50', 'education_num=1<x<4', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
191,"['age=17<x<35', 'education_num=1<x<4', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
699,"['hours_per_week=1<x<25', 'race= White', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
697,"['relationship= Unmarried', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,26.0
199,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'relationship= Unmarried', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
235,"['age=53<x<71', 'education_num=4<x<8', 'race= Black', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
200,"['age=53<x<71', 'relationship= Unmarried', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,7.0
678,"['race= Amer_Indian_Eskimo', 'fnlwgt=274186<x<527198', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
219,"['age=17<x<35', 'race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,17.0
646,"['hours_per_week=1<x<25', 'age=53<x<71', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
643,"['hours_per_week=1<x<25', 'relationship= Not_in_family', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
642,"['hours_per_week=25<x<50', 'relationship= Not_in_family', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
222,"['hours_per_week=1<x<25', 'age=53<x<71', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,21.0
226,"['hours_per_week=1<x<25', 'age=17<x<35', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,18.0
217,"['hours_per_week=1<x<25', 'race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,18.0
641,"['relationship= Not_in_family', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,24.0
230,"['age=17<x<35', 'education_num=4<x<8', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
639,"['hours_per_week=1<x<25', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
638,"['race= Amer_Indian_Eskimo', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,8.0
231,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
637,"['relationship= Not_in_family', 'education_num=1<x<4', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
232,"['hours_per_week=1<x<25', 'race= Black', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
228,"['age=53<x<71', 'education_num=4<x<8', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,13.0
215,"['hours_per_week=1<x<25', 'education_num=x>12', 'race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
214,"['age=17<x<35', 'education_num=x>12', 'race= Other', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
650,"['age=35<x<53', 'education_num=8<x<12', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
677,"['hours_per_week=25<x<50', 'fnlwgt=274186<x<527198', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
676,"['hours_per_week=25<x<50', 'education_num=x>12', 'fnlwgt=274186<x<527198', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
672,"['hours_per_week=1<x<25', 'education_num=x>12', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
669,"['hours_per_week=25<x<50', 'age=53<x<71', 'education_num=x>12', 'workcla= Private']",sex= Female,class=1,0.75,0.75,0.0,1.0,6.0,6.0
666,"['education_num=x>12', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
665,"['hours_per_week=1<x<25', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
664,"['age=35<x<53', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
660,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
201,"['race= Asian_Pac_Islander', 'relationship= Unmarried', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
658,"['age=17<x<35', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
202,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'relationship= Unmarried', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
203,"['hours_per_week=25<x<50', 'relationship= Unmarried', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,9.0
652,"['race= Black', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,26.0
208,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
651,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
680,"['hours_per_week=1<x<25', 'workcla= Private']",sex= Female,class=1,1.0,1.0,0.0,1.0,23.0,50.0
174,"['hours_per_week=25<x<50', 'age=17<x<35', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,18.0
581,"['hours_per_week=1<x<25', 'relationship= Not_in_family', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
579,"['age=17<x<35', 'race= Amer_Indian_Eskimo', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,15.0
507,"['age=17<x<35', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
506,"['hours_per_week=25<x<50', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
430,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=8<x<12']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,25.0
505,"['race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,18.0,31.0
504,"['age=53<x<71', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
503,"['education_num=8<x<12', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
508,"['education_num=8<x<12', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
502,"['hours_per_week=1<x<25', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,16.0
500,"['race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,33.0
499,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,18.0
497,"['age=53<x<71', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,19.0
432,"['hours_per_week=1<x<25', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,39.0,65.0
496,"['hours_per_week=25<x<50', 'age=53<x<71', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
433,"['hours_per_week=1<x<25', 'age=35<x<53', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,27.0
501,"['hours_per_week=25<x<50', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
509,"['hours_per_week=1<x<25', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
510,"['age=35<x<53', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
511,"['education_num=4<x<8', 'race= Other', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
400,"['hours_per_week=1<x<25', 'workcla= Private', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
402,"['hours_per_week=1<x<25', 'relationship= Own_child', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
519,"['age=17<x<35', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,21.0
408,"['hours_per_week=1<x<25', 'race= Other', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
410,"['relationship= Unmarried', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
411,"['race= Asian_Pac_Islander', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
518,"['hours_per_week=1<x<25', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,17.0
517,"['race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,17.0,46.0
516,"['education_num=4<x<8', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,16.0
515,"['hours_per_week=25<x<50', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
412,"['workcla= State_gov', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
414,"['education_num=4<x<8', 'native_country= Yugoslavia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
421,"['hours_per_week=1<x<25', 'age=35<x<53', 'education_num=8<x<12']",sex= Female,class=1,1.0,1.0,0.0,1.0,20.0,39.0
512,"['hours_per_week=25<x<50', 'age=53<x<71', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,20.0
429,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=8<x<12']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,27.0
434,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,22.0
399,"['workcla= Private', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,18.0
436,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,21.0
437,"['hours_per_week=1<x<25', 'age=35<x<53', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
480,"['education_num=8<x<12', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
455,"['hours_per_week=25<x<50', 'age=53<x<71', 'education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
479,"['age=35<x<53', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,12.0
478,"['hours_per_week=1<x<25', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
477,"['age=53<x<71', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,14.0
458,"['hours_per_week=1<x<25', 'education_num=x>12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,17.0
481,"['race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,27.0,42.0
476,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
475,"['age=17<x<35', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,20.0
474,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,16.0
466,"['hours_per_week=1<x<25', 'age=53<x<71', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
468,"['hours_per_week=1<x<25', 'age=35<x<53', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,20.0
473,"['education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,26.0,54.0
472,"['age=35<x<53', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
460,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=x>12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
482,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,14.0
483,"['education_num=4<x<8', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
484,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
493,"['hours_per_week=1<x<25', 'age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,24.0
438,"['hours_per_week=25<x<50', 'age=35<x<53', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
439,"['age=35<x<53', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,21.0
441,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
446,"['hours_per_week=1<x<25', 'age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,19.0
447,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
488,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
992,"['age=17<x<35', 'race= White', 'relationship= Other_relative']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
487,"['age=53<x<71', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
486,"['education_num=x>12', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
485,"['age=17<x<35', 'race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
449,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,18.0
452,"['age=17<x<35', 'education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
453,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
454,"['age=53<x<71', 'education_num=4<x<8', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
495,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,18.0
580,"['relationship= Not_in_family', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,26.0
520,"['age=35<x<53', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
397,"['education_num=8<x<12', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,19.0
559,"['age=17<x<35', 'education_num=4<x<8', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
558,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,14.0
333,"['education_num=8<x<12', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,36.0
334,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,18.0
336,"['hours_per_week=1<x<25', 'race= Black', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
337,"['education_num=4<x<8', 'race= Black', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
332,"['relationship= Other_relative', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,26.0
555,"['hours_per_week=25<x<50', 'age=17<x<35', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,19.0
341,"['relationship= Unmarried', 'hours_per_week=50<x<74', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,8.0
344,"['hours_per_week=1<x<25', 'relationship= Own_child', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
348,"['hours_per_week=25<x<50', 'workcla= State_gov', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
349,"['workcla= State_gov', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,27.0
350,"['race= Asian_Pac_Islander', 'workcla= State_gov', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
351,"['race= Other', 'workcla= State_gov', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
340,"['workcla= State_gov', 'hours_per_week=50<x<74', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
331,"['hours_per_week=1<x<25', 'relationship= Other_relative', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
561,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
330,"['hours_per_week=25<x<50', 'relationship= Other_relative', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
578,"['hours_per_week=25<x<50', 'race= Amer_Indian_Eskimo', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
317,"['race= Other', 'workcla= Private', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
575,"['age=17<x<35', 'race= Other', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
574,"['hours_per_week=25<x<50', 'race= Other', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
318,"['education_num=1<x<4', 'workcla= Private', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
322,"['hours_per_week=25<x<50', 'education_num=x>12', 'relationship= Wife', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
571,"['hours_per_week=25<x<50', 'education_num=x>12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
323,"['education_num=x>12', 'relationship= Wife', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
568,"['hours_per_week=25<x<50', 'age=53<x<71', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
324,"['relationship= Not_in_family', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,29.0
325,"['hours_per_week=25<x<50', 'relationship= Not_in_family', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
564,"['age=17<x<35', 'race= Black', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
563,"['hours_per_week=25<x<50', 'race= Black', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
326,"['race= Other', 'relationship= Not_in_family', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
328,"['hours_per_week=1<x<25', 'education_num=x>12', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
352,"['education_num=4<x<8', 'workcla= State_gov', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
521,"['hours_per_week=1<x<25', 'education_num=x>12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
551,"['education_num=4<x<8', 'race= White', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
354,"['fnlwgt=274186<x<527198', 'age=x>71']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,20.0
376,"['race= White', 'relationship= Unmarried', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
377,"['relationship= Unmarried', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,13.0
382,"['hours_per_week=1<x<25', 'age=17<x<35', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
383,"['education_num=4<x<8', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,27.0
529,"['hours_per_week=1<x<25', 'age=35<x<53', 'education_num=8<x<12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,15.0
384,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
375,"['hours_per_week=1<x<25', 'relationship= Unmarried', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
527,"['hours_per_week=25<x<50', 'age=35<x<53', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,16.0
386,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
388,"['workcla= State_gov', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
523,"['age=35<x<53', 'education_num=x>12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
392,"['race= Amer_Indian_Eskimo', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,18.0
393,"['relationship= Not_in_family', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
394,"['workcla= Federal_gov', 'education= Doctorate']",sex= Female,class=1,0.8333333333333334,0.8333333333333334,0.0,1.0,5.0,10.0
385,"['age=17<x<35', 'education_num=4<x<8', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
533,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
534,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=8<x<12', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
374,"['education_num=1<x<4', 'education= Doctorate']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,14.0
549,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= White', 'fnlwgt=274186<x<527198']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
