workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Local_gov, Assoc_voc, Not_in_family, Other, Male, United_States,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Male, Dominican_Republic,x<17,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Bachelors, Other_relative, Other, Male, United_States,17<x<35,21174<x<274186,4<x<8,x>74,1
 Federal_gov, 5th_6th, Other_relative, Amer_Indian_Eskimo, Male, Germany,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Bachelors, Wife, Asian_Pac_Islander, Female, Jamaica,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, Assoc_voc, Own_child, Other, Female, Iran,35<x<53,21174<x<274186,x<1,x>74,1
 Private, Preschool, Husband, White, Male, Italy,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, HS_grad, Not_in_family, Black, Male, Cambodia,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Some_college, Wife, Amer_Indian_Eskimo, Female, Cuba,35<x<53,21174<x<274186,x>12,25<x<50,1
 State_gov, 1st_4th, Not_in_family, Asian_Pac_Islander, Male, Cambodia,x>71,21174<x<274186,x<1,1<x<25,1
 Self_emp_not_inc, Preschool, Husband, Other, Male, Yugoslavia,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Doctorate, Not_in_family, Black, Male, Philippines,x>71,21174<x<274186,x>12,25<x<50,1
 Local_gov, 5th_6th, Wife, Black, Female, Haiti,35<x<53,21174<x<274186,1<x<4,x>74,1
 Local_gov, Some_college, Other_relative, Other, Male, France,35<x<53,21174<x<274186,x>12,25<x<50,1
 Private, Prof_school, Husband, Asian_Pac_Islander, Female, Canada,35<x<53,21174<x<274186,x>12,x<1,1
 Federal_gov, 12th, Own_child, Asian_Pac_Islander, Female, South,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Prof_school, Other_relative, White, Female, Taiwan,x>71,21174<x<274186,1<x<4,50<x<74,1
 State_gov, Assoc_acdm, Other_relative, Other, Female, Cambodia,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, Bachelors, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,53<x<71,274186<x<527198,x>12,50<x<74,1
 Private, 5th_6th, Husband, Other, Female, Puerto_Rico,17<x<35,21174<x<274186,8<x<12,x>74,1
 Local_gov, 9th, Not_in_family, Asian_Pac_Islander, Male, United_States,53<x<71,21174<x<274186,1<x<4,x<1,1
 State_gov, Bachelors, Not_in_family, Other, Female, Dominican_Republic,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Private, 7th_8th, Unmarried, Other, Male, Ecuador,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_not_inc, Some_college, Unmarried, Asian_Pac_Islander, Male, England,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Some_college, Own_child, White, Male, Jamaica,53<x<71,274186<x<527198,x>12,1<x<25,1
 Self_emp_not_inc, Some_college, Husband, White, Female, Iran,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 11th, Own_child, White, Male, Italy,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Bachelors, Other_relative, Black, Female, Germany,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Prof_school, Other_relative, White, Male, China,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 10th, Husband, Amer_Indian_Eskimo, Female, Cambodia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, England,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 9th, Unmarried, White, Male, Laos,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 5th_6th, Husband, White, Female, Honduras,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, Bachelors, Own_child, Black, Female, Taiwan,53<x<71,21174<x<274186,x>12,25<x<50,1
 Local_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, Cambodia,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, 10th, Unmarried, White, Female, India,17<x<35,21174<x<274186,x>12,50<x<74,1
 Private, 10th, Other_relative, White, Female, Philippines,17<x<35,274186<x<527198,x<1,1<x<25,1
 Local_gov, Preschool, Wife, Black, Male, Philippines,x>71,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, 5th_6th, Own_child, Other, Female, Haiti,35<x<53,21174<x<274186,x<1,1<x<25,1
 Private, Bachelors, Not_in_family, Amer_Indian_Eskimo, Female, Ecuador,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Prof_school, Own_child, Black, Male, Portugal,17<x<35,274186<x<527198,x<1,25<x<50,1
 Local_gov, Prof_school, Husband, Other, Male, Cambodia,x>71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, Assoc_acdm, Other_relative, White, Female, United_States,17<x<35,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 7th_8th, Other_relative, Other, Male, Germany,53<x<71,274186<x<527198,1<x<4,1<x<25,1
 State_gov, Masters, Not_in_family, Other, Male, United_States,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, Masters, Unmarried, Black, Male, China,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, Assoc_voc, Husband, Asian_Pac_Islander, Male, India,53<x<71,21174<x<274186,x>12,1<x<25,1
 Local_gov, 5th_6th, Unmarried, Black, Female, Columbia,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Private, Some_college, Unmarried, Black, Female, Poland,35<x<53,274186<x<527198,x>12,25<x<50,1
 State_gov, Some_college, Other_relative, Asian_Pac_Islander, Male, Jamaica,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, Preschool, Wife, Asian_Pac_Islander, Female, Jamaica,53<x<71,21174<x<274186,x<1,1<x<25,1
 Self_emp_not_inc, Masters, Unmarried, Amer_Indian_Eskimo, Female, Poland,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Female, France,35<x<53,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 1st_4th, Own_child, Black, Male, South,53<x<71,21174<x<274186,x<1,1<x<25,1
 Private, Bachelors, Husband, White, Female, Mexico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 10th, Wife, Black, Male, Columbia,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Husband, White, Female, Jamaica,53<x<71,21174<x<274186,x<1,1<x<25,1
 State_gov, HS_grad, Unmarried, White, Male, Japan,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, 12th, Own_child, White, Female, Philippines,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Bachelors, Unmarried, Asian_Pac_Islander, Female, Honduras,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 12th, Wife, Black, Female, Mexico,17<x<35,21174<x<274186,4<x<8,x<1,1
 Private, Preschool, Wife, Black, Male, Yugoslavia,53<x<71,274186<x<527198,x>12,50<x<74,1
 Federal_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Taiwan,17<x<35,21174<x<274186,x>12,x>74,1
 Self_emp_inc, Preschool, Other_relative, Black, Female, Laos,x>71,21174<x<274186,x>12,25<x<50,1
 Local_gov, Doctorate, Own_child, Other, Male, France,53<x<71,21174<x<274186,x>12,25<x<50,1
 Local_gov, Some_college, Own_child, Other, Male, France,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Bachelors, Wife, Amer_Indian_Eskimo, Female, Jamaica,x<17,21174<x<274186,1<x<4,1<x<25,1
 Private, Some_college, Not_in_family, Asian_Pac_Islander, Female, Yugoslavia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, 1st_4th, Husband, White, Female, Guatemala,17<x<35,21174<x<274186,x>12,1<x<25,1
 State_gov, 12th, Own_child, Other, Female, United_States,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Assoc_acdm, Other_relative, Black, Male, Canada,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Private, 11th, Own_child, Black, Female, Columbia,x>71,x>780210,8<x<12,25<x<50,1
 State_gov, 12th, Husband, Black, Male, Laos,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 Self_emp_not_inc, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, South,35<x<53,21174<x<274186,x<1,1<x<25,1
 Private, Masters, Unmarried, Other, Female, India,x>71,527198<x<780210,x<1,25<x<50,1
 Local_gov, Masters, Not_in_family, White, Male, El_Salvador,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, Masters, Own_child, Black, Male, Ecuador,53<x<71,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, 12th, Not_in_family, Other, Male, Puerto_Rico,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Private, 5th_6th, Husband, Other, Male, Cambodia,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Private, Bachelors, Other_relative, Black, Female, Taiwan,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 9th, Unmarried, White, Male, Columbia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Columbia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Male, France,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_inc, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, Dominican_Republic,x>71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Assoc_voc, Husband, Other, Male, Portugal,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, 9th, Other_relative, White, Male, China,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 State_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Assoc_acdm, Not_in_family, Asian_Pac_Islander, Male, Portugal,53<x<71,274186<x<527198,1<x<4,50<x<74,1
 Self_emp_inc, Prof_school, Other_relative, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 5th_6th, Unmarried, Black, Male, Cambodia,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Some_college, Other_relative, Black, Male, England,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, HS_grad, Other_relative, Other, Female, Philippines,35<x<53,21174<x<274186,4<x<8,x>74,1
 Private, Some_college, Own_child, Asian_Pac_Islander, Male, Iran,x<17,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, Assoc_acdm, Not_in_family, Black, Male, Portugal,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 9th, Not_in_family, White, Female, Cambodia,x>71,21174<x<274186,8<x<12,x>74,1
 Federal_gov, 10th, Not_in_family, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Bachelors, Unmarried, Other, Female, Dominican_Republic,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 State_gov, 11th, Wife, Black, Female, Philippines,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, HS_grad, Not_in_family, Black, Male, Philippines,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Some_college, Not_in_family, Black, Female, Dominican_Republic,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Private, Preschool, Unmarried, Asian_Pac_Islander, Female, South,17<x<35,21174<x<274186,1<x<4,x>74,1
 Self_emp_not_inc, 10th, Own_child, Black, Male, England,17<x<35,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_not_inc, Prof_school, Wife, Asian_Pac_Islander, Female, Puerto_Rico,35<x<53,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, 7th_8th, Wife, Amer_Indian_Eskimo, Female, India,x>71,21174<x<274186,4<x<8,50<x<74,1
 Private, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, Portugal,17<x<35,274186<x<527198,8<x<12,x>74,1
 Self_emp_not_inc, Some_college, Unmarried, Black, Male, Guatemala,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Doctorate, Unmarried, Black, Male, Philippines,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, HS_grad, Other_relative, Asian_Pac_Islander, Male, Poland,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Male, Yugoslavia,x>71,274186<x<527198,x>12,25<x<50,1
 Local_gov, Masters, Not_in_family, Other, Female, El_Salvador,x>71,21174<x<274186,8<x<12,x>74,1
 Private, 12th, Other_relative, Other, Male, South,17<x<35,274186<x<527198,x<1,25<x<50,1
 Local_gov, 12th, Own_child, Amer_Indian_Eskimo, Male, Mexico,x>71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, Preschool, Own_child, Black, Female, Dominican_Republic,x>71,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, Assoc_acdm, Husband, White, Female, Jamaica,x>71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_inc, Masters, Husband, White, Female, Poland,35<x<53,21174<x<274186,x>12,x>74,1
 Federal_gov, 1st_4th, Unmarried, Other, Female, Haiti,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Some_college, Not_in_family, Black, Female, Italy,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 Private, Assoc_acdm, Husband, Black, Male, Laos,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Private, 1st_4th, Unmarried, Asian_Pac_Islander, Male, United_States,53<x<71,21174<x<274186,x>12,1<x<25,1
 Private, HS_grad, Wife, Black, Female, South,x>71,274186<x<527198,1<x<4,1<x<25,1
 State_gov, 1st_4th, Unmarried, White, Female, Honduras,17<x<35,21174<x<274186,x>12,1<x<25,1
 State_gov, 11th, Wife, White, Female, Canada,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 10th, Wife, Amer_Indian_Eskimo, Female, Guatemala,x>71,21174<x<274186,4<x<8,x>74,1
 Private, Bachelors, Husband, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<274186,1<x<4,x>74,1
 Self_emp_inc, 12th, Not_in_family, Other, Female, India,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, Laos,17<x<35,21174<x<274186,x<1,25<x<50,1
 State_gov, Prof_school, Other_relative, Asian_Pac_Islander, Male, Portugal,17<x<35,21174<x<274186,x>12,1<x<25,1
 Private, 12th, Unmarried, White, Female, Iran,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Federal_gov, Doctorate, Not_in_family, Amer_Indian_Eskimo, Female, Germany,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, 5th_6th, Wife, Asian_Pac_Islander, Male, Puerto_Rico,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, Bachelors, Unmarried, Black, Female, Taiwan,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 9th, Own_child, Amer_Indian_Eskimo, Female, China,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Doctorate, Wife, Asian_Pac_Islander, Male, Guatemala,53<x<71,21174<x<274186,x>12,25<x<50,1
 State_gov, Bachelors, Own_child, White, Female, Laos,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, 9th, Not_in_family, Asian_Pac_Islander, Male, Canada,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_inc, Preschool, Unmarried, Black, Male, Poland,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Some_college, Wife, White, Male, Mexico,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 11th, Other_relative, Amer_Indian_Eskimo, Male, Puerto_Rico,x>71,274186<x<527198,4<x<8,25<x<50,1
 State_gov, 12th, Other_relative, Other, Female, Honduras,17<x<35,21174<x<274186,x<1,25<x<50,1
 Self_emp_not_inc, Bachelors, Not_in_family, Black, Male, India,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Husband, Black, Male, Cuba,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Private, Doctorate, Husband, White, Male, Guatemala,x>71,274186<x<527198,8<x<12,x>74,1
 Self_emp_not_inc, 10th, Not_in_family, Other, Female, Philippines,x>71,21174<x<274186,8<x<12,x>74,1
 Federal_gov, Masters, Own_child, Amer_Indian_Eskimo, Male, Honduras,53<x<71,21174<x<274186,4<x<8,x<1,1
 Self_emp_inc, Assoc_acdm, Unmarried, Asian_Pac_Islander, Male, Jamaica,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Not_in_family, White, Male, Italy,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 7th_8th, Not_in_family, White, Female, Honduras,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 9th, Husband, White, Female, Philippines,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 State_gov, 9th, Unmarried, Black, Male, Haiti,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_inc, 12th, Unmarried, Black, Male, South,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Doctorate, Other_relative, Black, Male, Dominican_Republic,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Not_in_family, Other, Female, France,17<x<35,21174<x<274186,x>12,25<x<50,1
 Federal_gov, Preschool, Own_child, Asian_Pac_Islander, Female, Puerto_Rico,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, Ecuador,x>71,21174<x<274186,x>12,25<x<50,1
 Private, 11th, Not_in_family, Black, Female, Mexico,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 State_gov, 12th, Not_in_family, Other, Male, Yugoslavia,x>71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Prof_school, Not_in_family, Black, Female, Jamaica,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Masters, Husband, Other, Male, Dominican_Republic,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Laos,53<x<71,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 9th, Other_relative, Asian_Pac_Islander, Male, India,53<x<71,21174<x<274186,x>12,x>74,1
 Self_emp_not_inc, Some_college, Unmarried, Asian_Pac_Islander, Female, England,x<17,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 11th, Wife, Other, Female, Taiwan,35<x<53,21174<x<274186,x<1,50<x<74,1
 Self_emp_not_inc, Some_college, Unmarried, Black, Female, Cuba,35<x<53,21174<x<274186,x>12,25<x<50,1
 Local_gov, 10th, Wife, White, Male, Haiti,x>71,274186<x<527198,4<x<8,1<x<25,1
 Self_emp_inc, 10th, Not_in_family, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, Masters, Not_in_family, Black, Female, Poland,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Masters, Unmarried, Asian_Pac_Islander, Female, Italy,17<x<35,21174<x<274186,x<1,50<x<74,1
 Private, Bachelors, Other_relative, Amer_Indian_Eskimo, Female, United_States,x>71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Bachelors, Husband, White, Male, Canada,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 9th, Wife, Asian_Pac_Islander, Female, Cambodia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Bachelors, Unmarried, Black, Female, Portugal,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, Masters, Wife, Black, Female, Ecuador,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Local_gov, Assoc_voc, Own_child, White, Male, Canada,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Private, HS_grad, Other_relative, White, Male, Dominican_Republic,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 5th_6th, Unmarried, Black, Female, Germany,53<x<71,21174<x<274186,x<1,25<x<50,1
 State_gov, Assoc_acdm, Own_child, Asian_Pac_Islander, Male, Cambodia,x>71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, HS_grad, Husband, Other, Female, Germany,17<x<35,274186<x<527198,x>12,50<x<74,1
 Self_emp_inc, Masters, Not_in_family, Black, Male, Columbia,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, Iran,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 12th, Own_child, Asian_Pac_Islander, Male, Germany,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Bachelors, Wife, Amer_Indian_Eskimo, Male, Laos,x>71,21174<x<274186,x>12,1<x<25,1
 State_gov, Assoc_acdm, Unmarried, Black, Female, China,x>71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Bachelors, Husband, White, Male, Canada,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Federal_gov, 11th, Husband, White, Female, Puerto_Rico,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 10th, Other_relative, White, Female, China,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, HS_grad, Unmarried, White, Male, Guatemala,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, 10th, Not_in_family, Other, Female, Columbia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Male, Yugoslavia,35<x<53,21174<x<274186,x>12,50<x<74,1
 State_gov, Preschool, Husband, Black, Male, Thailand,x>71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, 10th, Husband, Asian_Pac_Islander, Male, Taiwan,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Jamaica,53<x<71,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, 9th, Own_child, Amer_Indian_Eskimo, Female, India,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Doctorate, Wife, Asian_Pac_Islander, Female, Cambodia,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Private, 10th, Unmarried, Black, Female, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Doctorate, Not_in_family, Asian_Pac_Islander, Female, United_States,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_inc, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Female, Philippines,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Private, Assoc_voc, Own_child, Black, Male, Guatemala,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Some_college, Not_in_family, Other, Female, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, 11th, Wife, Black, Female, Dominican_Republic,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 11th, Unmarried, White, Male, South,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Assoc_acdm, Own_child, White, Female, Canada,53<x<71,21174<x<274186,1<x<4,x>74,1
 Federal_gov, Preschool, Not_in_family, Asian_Pac_Islander, Male, South,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Preschool, Not_in_family, White, Male, Japan,17<x<35,274186<x<527198,1<x<4,x<1,1
 Self_emp_not_inc, 11th, Wife, Asian_Pac_Islander, Male, Guatemala,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 10th, Unmarried, Amer_Indian_Eskimo, Male, China,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, 5th_6th, Not_in_family, Other, Male, Ecuador,x<17,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 1st_4th, Not_in_family, White, Male, Columbia,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 5th_6th, Unmarried, White, Male, Italy,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_voc, Husband, Other, Female, Italy,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Federal_gov, HS_grad, Not_in_family, White, Female, Portugal,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Bachelors, Not_in_family, Black, Female, China,17<x<35,274186<x<527198,1<x<4,x>74,1
 Self_emp_not_inc, 12th, Unmarried, Amer_Indian_Eskimo, Male, United_States,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Private, Bachelors, Other_relative, Asian_Pac_Islander, Female, Poland,x>71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Doctorate, Husband, Amer_Indian_Eskimo, Female, Taiwan,35<x<53,21174<x<274186,4<x<8,x<1,1
 Self_emp_inc, Masters, Husband, White, Female, Puerto_Rico,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, Some_college, Husband, Black, Male, United_States,35<x<53,21174<x<274186,4<x<8,x>74,0
 Self_emp_inc, Some_college, Other_relative, Asian_Pac_Islander, Female, India,x>71,21174<x<274186,x>12,50<x<74,1
 Self_emp_not_inc, 1st_4th, Other_relative, White, Female, Canada,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_inc, 11th, Husband, White, Male, China,17<x<35,21174<x<274186,x>12,50<x<74,1
 Local_gov, Masters, Unmarried, White, Female, Canada,17<x<35,21174<x<274186,x>12,25<x<50,1
 Local_gov, Doctorate, Husband, Black, Female, Ecuador,17<x<35,21174<x<274186,8<x<12,x>74,1
 Self_emp_inc, HS_grad, Own_child, Asian_Pac_Islander, Female, Yugoslavia,17<x<35,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, Masters, Husband, Asian_Pac_Islander, Female, Iran,35<x<53,274186<x<527198,1<x<4,50<x<74,1
 Federal_gov, 11th, Wife, Other, Male, Yugoslavia,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 State_gov, Preschool, Husband, Other, Male, Laos,53<x<71,21174<x<274186,x>12,25<x<50,1
 Private, Doctorate, Unmarried, Other, Female, Ecuador,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Doctorate, Husband, Black, Male, Iran,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Private, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, China,17<x<35,274186<x<527198,1<x<4,50<x<74,1
 Federal_gov, 9th, Husband, Amer_Indian_Eskimo, Male, El_Salvador,17<x<35,21174<x<274186,x>12,x>74,1
 Private, Doctorate, Not_in_family, Black, Female, Yugoslavia,17<x<35,21174<x<274186,4<x<8,50<x<74,1
