,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
369,"['euribor3m=x>3.634', 'poutcome=failure', 'previous=x<0']",marital=divorced,class=no,1.0,0.9333333333333333,1.0714285714285714,9.0,28.0
1537,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'duration=2459<x<3688', 'previous=1<x<3']",marital=divorced,class=yes,0.8571428571428571,0.8,1.0714285714285714,6.0,8.0
866,"['day_of_week=mon', 'job=self-employed']",marital=divorced,class=yes,0.42857142857142855,0.4,1.0714285714285714,6.0,12.0
625,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'previous=0<x<1']",marital=divorced,class=yes,0.8571428571428571,0.8,1.0714285714285714,6.0,16.0
1639,"['poutcome=success', 'pdays=x<0', 'education=professional.course']",marital=divorced,class=yes,0.8333333333333334,0.7777777777777778,1.0714285714285714,5.0,14.0
1053,"['pdays=x<0', 'previous=x<0', 'duration=0<x<1229']",marital=divorced,class=yes,0.5555555555555556,0.5185185185185185,1.0714285714285716,5.0,14.0
341,"['previous=1<x<3', 'day_of_week=mon', 'month=jun']",marital=divorced,class=no,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,6.0
706,"['pdays=x<0', 'age=37<x<57', 'day_of_week=fri']",marital=divorced,class=yes,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,14.0
1998,"['pdays=x<0', 'month=may']",marital=divorced,class=no,0.5555555555555556,0.5185185185185185,1.0714285714285716,5.0,14.0
2018,"['previous=3<x<5', 'age=57<x<77', 'month=may']",marital=divorced,class=no,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,6.0
1876,"['previous=x<0', 'month=oct']",marital=divorced,class=no,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,16.0
1684,"['poutcome=failure', 'previous=1<x<3', 'education=professional.course']",marital=divorced,class=no,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,10.0
802,"['age=17<x<37', 'previous=1<x<3', 'education=basic.4y']",marital=divorced,class=no,0.7142857142857143,0.6666666666666666,1.0714285714285716,5.0,12.0
1565,"['pdays=x<0', 'day_of_week=wed']",marital=divorced,class=yes,0.8,0.7457627118644068,1.0727272727272728,12.0,44.0
570,['month=dec'],marital=divorced,class=no,0.5,0.46601941747572817,1.0729166666666667,14.0,48.0
1,['pdays=x>749'],marital=divorced,class=no,0.9411764705882353,0.8768768768768769,1.073327961321515,112.0,292.0
368,"['pdays=x>749', 'poutcome=failure', 'previous=x<0']",marital=divorced,class=no,0.875,0.8148148148148148,1.0738636363636365,7.0,22.0
1796,"['previous=3<x<5', 'day_of_week=mon']",marital=divorced,class=no,0.75,0.6984126984126984,1.0738636363636365,18.0,44.0
106,"['poutcome=failure', 'duration=2459<x<3688', 'age=17<x<37']",marital=divorced,class=no,0.8888888888888888,0.8275862068965517,1.074074074074074,8.0,24.0
1197,"['age=37<x<57', 'education=basic.9y']",marital=divorced,class=no,0.6666666666666666,0.6206896551724138,1.074074074074074,8.0,18.0
1284,"['pdays=x>749', 'poutcome=failure', 'duration=2459<x<3688']",marital=divorced,class=no,1.0,0.9310344827586207,1.0740740740740742,9.0,27.0
1733,"['pdays=x<0', 'euribor3m=x>3.634', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9310344827586207,1.0740740740740742,14.0,27.0
961,"['pdays=x>749', 'age=57<x<77']",marital=divorced,class=no,0.8709677419354839,0.8108108108108109,1.0741935483870968,27.0,60.0
1852,"['poutcome=failure', 'job=housemaid']",marital=divorced,class=no,0.9090909090909091,0.8461538461538461,1.0743801652892562,10.0,22.0
527,"['age=57<x<77', 'education=university.degree']",marital=divorced,class=no,0.5833333333333334,0.5428571428571428,1.074561403508772,7.0,19.0
445,"['euribor3m=0.634<x<1.634', 'age=37<x<57']",marital=divorced,class=no,0.4666666666666667,0.43373493975903615,1.075925925925926,14.0,36.0
1787,"['pdays=x>749', 'previous=0<x<1', 'day_of_week=mon']",marital=divorced,class=no,0.8888888888888888,0.8260869565217391,1.0760233918128654,8.0,19.0
67,"['euribor3m=0.634<x<1.634', 'poutcome=failure', 'age=17<x<37']",marital=divorced,class=no,0.75,0.696969696969697,1.076086956521739,9.0,23.0
1628,"['age=37<x<57', 'job=entrepreneur']",marital=divorced,class=no,0.7777777777777778,0.7222222222222222,1.0769230769230769,7.0,13.0
1851,"['pdays=0<x<249', 'euribor3m=x>3.634', 'job=housemaid']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,5.0,13.0
1950,"['euribor3m=0.634<x<1.634', 'previous=3<x<5', 'month=jul']",marital=divorced,class=yes,1.0,0.9285714285714286,1.0769230769230769,7.0,13.0
2065,"['pdays=x>749', 'age=17<x<37', 'education=illiterate']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
2039,"['euribor3m=x>3.634', 'age=37<x<57', 'month=may']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
1729,"['pdays=x>749', 'day_of_week=mon']",marital=divorced,class=no,0.9333333333333333,0.8666666666666667,1.0769230769230769,28.0,65.0
90,"['poutcome=success', 'euribor3m=x>3.634', 'duration=1229<x<2459', 'age=17<x<37']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,5.0,13.0
1554,"['euribor3m=x>3.634', 'age=37<x<57', 'previous=1<x<3']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
2000,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'month=may']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,8.0,13.0
1762,"['euribor3m=x>3.634', 'age=57<x<77', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,16.0,26.0
1152,"['euribor3m=x>3.634', 'previous=3<x<5', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
815,"['euribor3m=x>3.634', 'duration=1229<x<2459', 'education=basic.4y']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,5.0,13.0
238,"['euribor3m=x>3.634', 'duration=2459<x<3688', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
2134,"['pdays=x>749', 'job=blue-collar']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,10.0,26.0
965,"['pdays=x<0', 'euribor3m=x>3.634', 'age=57<x<77']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,16.0,26.0
2096,"['pdays=x>749', 'day_of_week=mon', 'education=illiterate']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,6.0,13.0
1753,"['euribor3m=x>3.634', 'duration=1229<x<2459', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,9.0,13.0
176,"['pdays=x<0', 'euribor3m=x>3.634', 'duration=x<0']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,5.0,13.0
210,"['euribor3m=x>3.634', 'age=17<x<37', 'day_of_week=thu']",marital=divorced,class=no,1.0,0.9285714285714286,1.0769230769230769,5.0,13.0
986,"['euribor3m=x>3.634', 'duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=no,0.9230769230769231,0.8571428571428571,1.076923076923077,12.0,18.0
1709,"['pdays=x>749', 'job=technician']",marital=divorced,class=no,0.8,0.7419354838709677,1.0782608695652174,8.0,23.0
142,"['poutcome=success', 'age=17<x<37', 'duration=x<0']",marital=divorced,class=no,0.8333333333333334,0.7727272727272727,1.0784313725490198,5.0,17.0
1062,['duration=0<x<1229'],marital=divorced,class=no,0.6625,0.6141732283464567,1.0786858974358973,53.0,156.0
371,['previous=x<0'],marital=divorced,class=no,0.6363636363636364,0.5895522388059702,1.0794016110471807,56.0,158.0
2113,"['poutcome=success', 'age=57<x<77', 'education=illiterate']",marital=divorced,class=no,0.625,0.5789473684210527,1.0795454545454546,5.0,11.0
131,"['poutcome=failure', 'previous=3<x<5', 'duration=x<0']",marital=divorced,class=yes,0.6,0.5555555555555556,1.0799999999999998,6.0,15.0
1919,"['job=self-employed', 'month=sep']",marital=divorced,class=no,0.6,0.5555555555555556,1.0799999999999998,6.0,10.0
725,"['euribor3m=0.634<x<1.634', 'duration=2459<x<3688', 'day_of_week=fri']",marital=divorced,class=yes,0.6,0.5555555555555556,1.0799999999999998,6.0,10.0
336,"['pdays=x<0', 'month=jun']",marital=divorced,class=yes,0.6,0.5555555555555556,1.0799999999999998,6.0,15.0
1915,"['duration=1229<x<2459', 'month=sep']",marital=divorced,class=no,0.8,0.7407407407407407,1.08,8.0,20.0
62,"['pdays=x>749', 'age=17<x<37']",marital=divorced,class=no,0.9642857142857143,0.8928571428571429,1.08,27.0,75.0
1745,"['euribor3m=x>3.634', 'previous=x<0', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9259259259259259,1.08,13.0,25.0
1558,"['poutcome=failure', 'age=57<x<77', 'previous=1<x<3']",marital=divorced,class=no,0.9,0.8333333333333334,1.08,9.0,15.0
1077,"['pdays=x<0', 'previous=3<x<5', 'day_of_week=tue']",marital=divorced,class=yes,0.875,0.8095238095238095,1.0808823529411764,7.0,17.0
1730,"['poutcome=success', 'pdays=x>749', 'day_of_week=mon']",marital=divorced,class=no,0.875,0.8095238095238095,1.0808823529411764,7.0,17.0
1353,"['pdays=x>749', 'education=high.school']",marital=divorced,class=no,0.8888888888888888,0.8222222222222222,1.0810810810810811,16.0,37.0
764,"['poutcome=success', 'previous=x<0', 'day_of_week=fri']",marital=divorced,class=no,0.7,0.6470588235294118,1.0818181818181818,7.0,11.0
2063,"['duration=0<x<1229', 'education=illiterate']",marital=divorced,class=no,0.7,0.6470588235294118,1.0818181818181818,7.0,22.0
1661,"['previous=3<x<5', 'education=professional.course']",marital=divorced,class=no,0.5555555555555556,0.5135135135135135,1.0818713450292399,5.0,19.0
35,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'previous=3<x<5']",marital=divorced,class=yes,0.6428571428571429,0.59375,1.0827067669172934,9.0,19.0
1294,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'duration=2459<x<3688']",marital=divorced,class=yes,0.6666666666666666,0.6153846153846154,1.0833333333333333,10.0,16.0
545,"['previous=0<x<1', 'education=university.degree']",marital=divorced,class=no,0.75,0.6923076923076923,1.0833333333333333,6.0,18.0
2009,"['education=basic.6y', 'month=may']",marital=divorced,class=no,0.8333333333333334,0.7692307692307693,1.0833333333333333,5.0,10.0
1331,"['pdays=x>749', 'age=37<x<57', 'education=high.school']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
931,"['poutcome=failure', 'month=apr']",marital=divorced,class=no,0.75,0.6923076923076923,1.0833333333333333,12.0,27.0
2076,"['pdays=x>749', 'previous=x<0', 'education=illiterate']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
497,"['pdays=x>749', 'duration=2459<x<3688', 'age=37<x<57']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,10.0,24.0
1153,"['pdays=x>749', 'previous=3<x<5', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
1042,"['euribor3m=0.634<x<1.634', 'age=x>77', 'duration=0<x<1229']",marital=divorced,class=yes,0.75,0.6923076923076923,1.0833333333333333,6.0,18.0
1845,"['pdays=x>749', 'age=37<x<57', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
340,"['euribor3m=x>3.634', 'day_of_week=mon', 'month=jun']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
1856,"['euribor3m=x>3.634', 'duration=1229<x<2459', 'job=housemaid']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,7.0,12.0
487,"['duration=0<x<1229', 'previous=0<x<1', 'age=37<x<57']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,5.0,12.0
605,"['day_of_week=tue', 'job=admin.']",marital=divorced,class=no,0.8333333333333334,0.7692307692307693,1.0833333333333333,5.0,10.0
1085,"['euribor3m=x>3.634', 'duration=0<x<1229', 'day_of_week=tue']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,7.0,12.0
132,"['previous=3<x<5', 'duration=x<0']",marital=divorced,class=yes,0.4444444444444444,0.41025641025641024,1.0833333333333333,12.0,32.0
882,"['euribor3m=x>3.634', 'previous=x<0', 'job=self-employed']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,8.0,12.0
1182,"['pdays=x<0', 'euribor3m=x>3.634', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,7.0,12.0
2077,"['poutcome=success', 'duration=1229<x<2459', 'education=illiterate']",marital=divorced,class=no,0.75,0.6923076923076923,1.0833333333333333,6.0,9.0
1168,"['euribor3m=x>3.634', 'age=17<x<37', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,5.0,12.0
1245,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'job=unemployed']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,6.0,12.0
1350,"['euribor3m=x>3.634', 'previous=1<x<3', 'education=high.school']",marital=divorced,class=no,1.0,0.9230769230769231,1.0833333333333333,5.0,12.0
893,"['previous=3<x<5', 'job=self-employed']",marital=divorced,class=yes,0.625,0.5769230769230769,1.0833333333333335,5.0,15.0
569,"['duration=0<x<1229', 'month=dec']",marital=divorced,class=yes,0.625,0.5769230769230769,1.0833333333333335,5.0,15.0
771,"['poutcome=failure', 'day_of_week=fri']",marital=divorced,class=no,0.7619047619047619,0.7027027027027027,1.0842490842490842,16.0,52.0
1496,"['age=x>77', 'previous=1<x<3']",marital=divorced,class=no,0.5625,0.5185185185185185,1.0848214285714286,9.0,28.0
1320,"['duration=2459<x<3688', 'education=high.school']",marital=divorced,class=no,0.7333333333333333,0.6756756756756757,1.0853333333333333,11.0,25.0
377,"['pdays=x<0', 'euribor3m=x>3.634', 'previous=x<0']",marital=divorced,class=no,1.0,0.9210526315789473,1.0857142857142856,14.0,35.0
1911,"['pdays=x>749', 'month=sep']",marital=divorced,class=no,1.0,0.9210526315789473,1.0857142857142856,16.0,35.0
599,"['day_of_week=wed', 'job=admin.']",marital=divorced,class=no,0.8571428571428571,0.7894736842105263,1.0857142857142856,6.0,15.0
799,"['poutcome=failure', 'age=17<x<37', 'education=basic.4y']",marital=divorced,class=no,0.8571428571428571,0.7894736842105263,1.0857142857142856,6.0,15.0
1157,"['age=57<x<77', 'education=basic.9y']",marital=divorced,class=no,0.5555555555555556,0.5116279069767442,1.0858585858585859,10.0,22.0
2061,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'education=illiterate']",marital=divorced,class=no,0.8888888888888888,0.8181818181818182,1.0864197530864197,8.0,18.0
1949,"['previous=3<x<5', 'month=jul']",marital=divorced,class=yes,0.8333333333333334,0.7666666666666667,1.0869565217391304,10.0,23.0
342,"['euribor3m=x>3.634', 'month=jun']",marital=divorced,class=no,1.0,0.92,1.0869565217391304,8.0,23.0
1441,"['pdays=0<x<249', 'age=x>77']",marital=divorced,class=yes,0.6521739130434783,0.6,1.0869565217391306,15.0,45.0
1013,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'age=57<x<77']",marital=divorced,class=no,0.75,0.6896551724137931,1.0875,9.0,20.0
563,"['pdays=0<x<249', 'month=dec']",marital=divorced,class=yes,0.75,0.6896551724137931,1.0875,6.0,20.0
849,"['previous=0<x<1', 'job=self-employed']",marital=divorced,class=no,0.5625,0.5172413793103449,1.0875,9.0,15.0
1839,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'day_of_week=mon']",marital=divorced,class=no,0.9,0.8275862068965517,1.0875000000000001,9.0,24.0
1983,"['pdays=0<x<249', 'job=management']",marital=divorced,class=no,0.5,0.4594594594594595,1.088235294117647,5.0,17.0
1208,"['duration=2459<x<3688', 'education=basic.9y']",marital=divorced,class=no,0.5,0.4594594594594595,1.088235294117647,6.0,17.0
1518,"['poutcome=failure', 'previous=1<x<3']",marital=divorced,class=no,0.8125,0.7464788732394366,1.088443396226415,26.0,53.0
26,['poutcome=failure'],marital=divorced,class=no,0.6818181818181818,0.6261980830670927,1.0888218923933208,75.0,196.0
2132,['job=blue-collar'],marital=divorced,class=no,0.7419354838709677,0.6813186813186813,1.0889698231009366,23.0,62.0
1481,"['pdays=x>749', 'age=x>77']",marital=divorced,class=no,0.9285714285714286,0.8526315789473684,1.0890652557319225,26.0,81.0
379,"['poutcome=success', 'previous=x<0']",marital=divorced,class=no,0.6363636363636364,0.5842696629213483,1.0891608391608392,21.0,52.0
1233,"['day_of_week=fri', 'month=nov']",marital=divorced,class=no,0.7142857142857143,0.6551724137931034,1.0902255639097744,5.0,19.0
194,"['euribor3m=0.634<x<1.634', 'poutcome=failure', 'day_of_week=thu']",marital=divorced,class=no,0.45454545454545453,0.4166666666666667,1.0909090909090908,5.0,10.0
469,"['previous=x<0', 'duration=1229<x<2459', 'age=37<x<57']",marital=divorced,class=no,0.6363636363636364,0.5833333333333334,1.0909090909090908,7.0,14.0
880,"['pdays=x<0', 'euribor3m=x>3.634', 'job=self-employed']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,8.0,11.0
1891,"['euribor3m=x>3.634', 'poutcome=failure', 'month=sep']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
1834,"['previous=3<x<5', 'age=17<x<37', 'day_of_week=mon']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
1124,"['euribor3m=x>3.634', 'age=17<x<37', 'day_of_week=tue']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,6.0,11.0
877,"['age=17<x<37', 'job=self-employed']",marital=divorced,class=no,0.8181818181818182,0.75,1.090909090909091,9.0,21.0
536,"['pdays=x<0', 'euribor3m=x>3.634', 'education=university.degree']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
819,"['euribor3m=x>3.634', 'age=57<x<77', 'education=basic.4y']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,6.0,11.0
933,"['pdays=x>749', 'poutcome=failure', 'month=apr']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,6.0,11.0
589,"['pdays=x>749', 'age=x>77', 'job=admin.']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,6.0,11.0
1158,"['pdays=x>749', 'age=57<x<77', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,7.0,11.0
1024,"['pdays=x<0', 'age=57<x<77', 'duration=0<x<1229']",marital=divorced,class=yes,0.5,0.4583333333333333,1.090909090909091,5.0,11.0
1594,"['pdays=0<x<249', 'euribor3m=x>3.634', 'previous=0<x<1', 'day_of_week=wed']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
2027,"['pdays=x>749', 'age=17<x<37', 'month=may']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,7.0,11.0
757,"['pdays=x>749', 'previous=3<x<5', 'day_of_week=fri']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
577,"['euribor3m=0.634<x<1.634', 'poutcome=failure', 'job=admin.']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
940,"['pdays=x<0', 'euribor3m=x>3.634', 'month=apr']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,7.0,11.0
1973,"['euribor3m=x>3.634', 'day_of_week=mon', 'month=jul']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
1321,"['pdays=x>749', 'duration=2459<x<3688', 'education=high.school']",marital=divorced,class=no,1.0,0.9166666666666666,1.090909090909091,5.0,11.0
731,"['age=x>77', 'day_of_week=fri']",marital=divorced,class=no,0.6086956521739131,0.5576923076923077,1.0914542728635683,14.0,29.0
262,"['poutcome=failure', 'education=basic.6y']",marital=divorced,class=no,0.6923076923076923,0.6341463414634146,1.0917159763313609,9.0,26.0
426,"['pdays=0<x<249', 'duration=1229<x<2459']",marital=divorced,class=yes,0.5769230769230769,0.5277777777777778,1.0931174089068825,15.0,38.0
1292,"['pdays=x>749', 'duration=2459<x<3688']",marital=divorced,class=no,0.9615384615384616,0.8795180722891566,1.0932560590094837,25.0,73.0
1180,"['pdays=0<x<249', 'education=basic.9y']",marital=divorced,class=yes,0.5333333333333333,0.4878048780487805,1.0933333333333333,8.0,20.0
1169,"['poutcome=success', 'previous=0<x<1', 'education=basic.9y']",marital=divorced,class=no,0.625,0.5714285714285714,1.09375,5.0,8.0
1009,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'age=57<x<77']",marital=divorced,class=no,0.5833333333333334,0.5333333333333333,1.09375,7.0,16.0
1307,"['pdays=x>749', 'age=x>77', 'duration=2459<x<3688']",marital=divorced,class=no,0.8333333333333334,0.7619047619047619,1.09375,5.0,16.0
2130,"['previous=0<x<1', 'job=blue-collar']",marital=divorced,class=no,0.875,0.8,1.09375,7.0,16.0
811,"['previous=x<0', 'education=basic.4y']",marital=divorced,class=no,0.625,0.5714285714285714,1.09375,5.0,16.0
329,"['previous=1<x<3', 'month=jun']",marital=divorced,class=yes,0.4166666666666667,0.38095238095238093,1.09375,5.0,8.0
313,"['age=37<x<57', 'job=student']",marital=divorced,class=no,0.625,0.5714285714285714,1.09375,5.0,12.0
1822,"['pdays=0<x<249', 'duration=0<x<1229', 'day_of_week=mon']",marital=divorced,class=no,0.625,0.5714285714285714,1.09375,5.0,12.0
335,"['poutcome=success', 'month=jun']",marital=divorced,class=no,0.6153846153846154,0.5625,1.0940170940170941,8.0,18.0
1399,"['poutcome=failure', 'month=aug']",marital=divorced,class=no,0.6153846153846154,0.5625,1.0940170940170941,8.0,18.0
616,"['poutcome=success', 'previous=0<x<1']",marital=divorced,class=no,0.7297297297297297,0.6666666666666666,1.0945945945945947,27.0,56.0
1313,"['poutcome=success', 'education=high.school']",marital=divorced,class=no,0.5263157894736842,0.4807692307692308,1.094736842105263,10.0,25.0
1456,"['poutcome=success', 'pdays=x<0', 'age=x>77']",marital=divorced,class=yes,0.8,0.7307692307692307,1.0947368421052632,8.0,19.0
1257,"['previous=0<x<1', 'job=unemployed']",marital=divorced,class=no,0.8571428571428571,0.782608695652174,1.0952380952380951,6.0,18.0
633,"['euribor3m=x>3.634', 'duration=2459<x<3688', 'previous=0<x<1']",marital=divorced,class=no,1.0,0.9130434782608695,1.0952380952380953,8.0,21.0
2164,"['previous=0<x<1', 'job=services']",marital=divorced,class=no,0.7142857142857143,0.6521739130434783,1.0952380952380953,5.0,15.0
751,"['euribor3m=x>3.634', 'age=17<x<37', 'day_of_week=fri']",marital=divorced,class=no,1.0,0.9130434782608695,1.0952380952380953,7.0,21.0
532,"['pdays=x>749', 'education=university.degree']",marital=divorced,class=no,1.0,0.9130434782608695,1.0952380952380953,11.0,42.0
1493,"['euribor3m=x>3.634', 'age=x>77', 'previous=1<x<3']",marital=divorced,class=no,1.0,0.9130434782608695,1.0952380952380953,6.0,21.0
1563,"['poutcome=success', 'day_of_week=wed']",marital=divorced,class=yes,0.43478260869565216,0.3968253968253968,1.0956521739130436,10.0,25.0
555,"['euribor3m=0.634<x<1.634', 'month=dec']",marital=divorced,class=yes,0.7,0.6388888888888888,1.0956521739130436,7.0,23.0
1074,"['poutcome=failure', 'duration=0<x<1229']",marital=divorced,class=yes,0.4074074074074074,0.3717948717948718,1.0957854406130267,11.0,29.0
46,"['pdays=x<0', 'poutcome=failure', 'previous=3<x<5']",marital=divorced,class=yes,0.6363636363636364,0.5806451612903226,1.0959595959595958,7.0,18.0
258,"['duration=0<x<1229', 'day_of_week=thu']",marital=divorced,class=no,0.6,0.5471698113207547,1.096551724137931,9.0,29.0
217,"['previous=x<0', 'day_of_week=thu']",marital=divorced,class=no,0.6,0.5471698113207547,1.096551724137931,9.0,29.0
160,"['pdays=0<x<249', 'duration=x<0']",marital=divorced,class=yes,0.5416666666666666,0.49382716049382713,1.096875,13.0,40.0
726,"['pdays=0<x<249', 'day_of_week=fri']",marital=divorced,class=yes,0.5789473684210527,0.5277777777777778,1.0969529085872576,11.0,38.0
1609,"['age=x>77', 'day_of_week=wed']",marital=divorced,class=yes,0.5714285714285714,0.5208333333333334,1.097142857142857,8.0,25.0
1636,['education=professional.course'],marital=divorced,class=no,0.6458333333333334,0.5886075949367089,1.0972222222222223,31.0,93.0
2111,"['duration=x<0', 'education=illiterate']",marital=divorced,class=yes,0.4166666666666667,0.3793103448275862,1.0984848484848486,5.0,11.0
373,"['pdays=x>749', 'previous=x<0']",marital=divorced,class=no,0.92,0.8372093023255814,1.0988888888888888,23.0,72.0
1388,"['poutcome=success', 'month=aug']",marital=divorced,class=yes,0.38461538461538464,0.35,1.098901098901099,5.0,14.0
1727,['day_of_week=mon'],marital=divorced,class=no,0.7142857142857143,0.65,1.098901098901099,60.0,143.0
85,"['pdays=x<0', 'duration=1229<x<2459', 'age=17<x<37']",marital=divorced,class=no,0.7142857142857143,0.65,1.098901098901099,5.0,13.0
1653,"['age=x>77', 'education=professional.course']",marital=divorced,class=yes,0.5625,0.5116279069767442,1.0994318181818181,9.0,22.0
1888,['month=sep'],marital=divorced,class=no,0.7435897435897436,0.6761904761904762,1.0996749729144095,29.0,71.0
1752,"['pdays=x>749', 'duration=1229<x<2459', 'day_of_week=mon']",marital=divorced,class=no,0.9166666666666666,0.8333333333333334,1.0999999999999999,11.0,15.0
1916,"['pdays=x>749', 'duration=1229<x<2459', 'month=sep']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
271,"['poutcome=success', 'education=basic.6y']",marital=divorced,class=yes,0.4,0.36363636363636365,1.1,6.0,16.0
1913,"['age=x>77', 'month=sep']",marital=divorced,class=no,0.75,0.6818181818181818,1.1,6.0,15.0
595,"['pdays=x>749', 'previous=0<x<1', 'job=admin.']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,8.0,10.0
1468,"['poutcome=success', 'previous=x<0', 'age=x>77']",marital=divorced,class=no,0.6,0.5454545454545454,1.1,6.0,12.0
610,"['euribor3m=0.634<x<1.634', 'age=17<x<37', 'job=admin.']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
795,"['pdays=x>749', 'day_of_week=fri', 'education=basic.4y']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,6.0,10.0
875,"['euribor3m=x>3.634', 'duration=1229<x<2459', 'job=self-employed']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,9.0,10.0
812,"['euribor3m=x>3.634', 'previous=x<0', 'education=basic.4y']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
1068,"['pdays=x<0', 'euribor3m=x>3.634', 'poutcome=failure', 'duration=0<x<1229']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
1199,"['pdays=x>749', 'age=37<x<57', 'education=basic.9y']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
655,"['poutcome=failure', 'duration=2459<x<3688', 'age=17<x<37', 'previous=0<x<1']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
917,"['pdays=x>749', 'duration=1229<x<2459', 'month=apr']",marital=divorced,class=no,1.0,0.9090909090909091,1.1,5.0,10.0
1050,"['pdays=x>749', 'duration=0<x<1229']",marital=divorced,class=no,0.9545454545454546,0.8674698795180723,1.1003787878787878,21.0,72.0
1644,"['poutcome=failure', 'education=professional.course']",marital=divorced,class=no,0.7894736842105263,0.7169811320754716,1.1011080332409973,15.0,38.0
